Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 306 100 358 270 0
2 2 2 453 104 517 273 0
2 3 2 525 112 577 271 0
2 4 2 362 129 405 216 0
2 5 2 71 121 97 221 0
2 6 2 434 125 465 224 0
2 7 2 97 106 134 230 0
2 8 2 619 100 636 251 0
2 9 2 0 127 26 214 0
3 1 2 304 101 357 271 0
3 2 2 452 102 517 272 0
3 3 2 523 112 576 272 0
3 4 2 361 129 403 216 0
3 5 2 71 122 97 220 0
3 6 2 435 126 465 222 0
3 7 2 99 107 137 229 0
3 8 2 619 102 635 241 0
3 9 2 -1 124 26 215 0
3 11 2 215 117 237 217 0
4 1 2 303 103 356 271 0
4 2 2 451 99 516 271 0
4 3 2 521 112 574 272 0
4 4 2 359 129 401 216 0
4 5 2 71 121 98 220 0
4 6 2 437 125 466 220 0
4 7 2 99 109 137 230 0
4 8 2 618 97 635 240 0
4 9 2 -3 122 24 213 0
4 11 2 214 116 236 217 0
4 12 2 570 118 594 218 0
5 1 2 303 103 355 270 0
5 2 2 448 99 512 268 0
5 3 2 519 111 573 272 0
5 4 2 356 130 397 215 0
5 5 2 71 121 98 220 0
5 6 2 437 126 466 219 0
5 7 2 99 109 137 230 0
5 8 2 617 88 636 245 0
5 9 2 -4 121 24 213 0
5 11 2 212 116 234 217 0
5 12 2 568 117 593 218 0
6 1 2 302 104 354 270 0
6 2 2 447 99 511 267 0
6 3 2 518 110 572 272 0
6 4 2 353 130 393 216 0
6 5 2 72 121 98 220 0
6 7 2 100 109 138 230 0
6 8 2 616 83 636 247 0
6 11 2 211 115 234 217 0
6 12 2 567 116 592 217 0
7 1 2 300 102 352 269 0
7 2 2 445 98 509 267 0
7 3 2 517 109 572 270 0
7 4 2 352 131 392 217 0
7 5 2 71 120 98 221 0
7 7 2 107 112 144 231 0
7 8 2 615 78 636 249 0
7 11 2 208 115 230 215 0
7 12 2 566 115 591 216 0
8 1 2 298 100 350 268 0
8 2 2 443 97 508 267 0
8 3 2 516 107 572 270 0
8 4 2 352 130 391 217 0
8 5 2 71 120 99 221 0
8 7 2 103 113 137 223 0
8 8 2 614 77 636 251 0
8 11 2 205 115 229 217 0
8 12 2 565 115 590 214 0
9 1 2 296 99 348 267 0
9 2 2 442 97 506 267 0
9 3 2 516 106 572 270 0
9 4 2 352 132 389 215 0
9 5 2 72 120 99 221 0
9 7 2 102 117 134 222 0
9 8 2 614 81 636 252 0
9 11 2 203 116 228 217 0
9 12 2 565 115 589 213 0
10 1 2 291 99 343 267 0
10 2 2 441 98 505 267 0
10 3 2 515 106 572 270 0
10 4 2 353 135 387 215 0
10 5 2 72 119 99 221 0
10 7 2 102 119 133 221 0
10 8 2 614 83 636 252 0
10 11 2 200 116 225 217 0
10 12 2 563 115 589 213 0
10 13 2 174 115 195 221 0
11 1 2 285 99 337 267 0
11 2 2 440 99 503 267 0
11 3 2 515 106 572 270 0
11 4 2 354 135 386 214 0
11 5 2 71 119 99 221 0
11 7 2 103 121 134 222 0
11 8 2 615 91 637 251 0
11 11 2 197 116 224 218 0
11 12 2 562 117 588 215 0
11 13 2 175 116 195 220 0
12 1 2 280 97 335 267 0
12 2 2 440 100 502 266 0
12 3 2 514 106 572 270 0
12 4 2 352 135 385 214 0
12 5 2 72 119 99 220 0
12 7 2 104 122 134 221 0
12 8 2 614 95 638 269 0
12 11 2 194 118 222 219 0
12 12 2 561 117 587 214 0
12 13 2 175 117 195 219 0
12 14 2 391 128 409 213 0
13 1 2 279 97 335 268 0
13 2 2 439 100 501 266 0
13 3 2 510 107 568 270 0
13 5 2 72 119 100 220 0
13 8 2 615 100 638 270 0
13 9 2 -4 125 23 221 0
13 11 2 193 118 223 219 0
13 13 2 175 118 195 218 0
13 14 2 390 128 408 214 0
14 1 2 278 99 336 270 0
14 2 2 439 100 501 266 0
14 3 2 508 109 566 270 0
14 5 2 73 119 101 220 0
14 8 2 613 99 642 311 0
14 9 2 -4 125 22 222 0
14 11 2 193 117 223 220 0
14 14 2 389 127 407 214 0
15 1 2 276 99 336 270 0
15 2 2 439 100 500 265 0
15 3 2 506 110 563 268 0
15 5 2 73 119 101 220 0
15 8 2 613 96 643 331 0
