Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 0 103 22 237 0
2 2 2 372 110 401 224 0
2 3 2 257 118 290 226 0
2 4 2 315 109 360 234 0
2 6 2 209 107 244 231 0
2 7 2 410 106 447 230 0
2 8 2 293 123 319 219 0
3 1 2 0 103 22 237 0
3 2 2 375 110 404 225 0
3 3 2 256 118 291 227 0
3 4 2 314 109 360 235 0
3 6 2 209 108 244 230 0
3 7 2 412 106 448 230 0
3 8 2 294 124 321 218 0
4 1 2 0 104 21 236 0
4 2 2 379 109 409 226 0
4 3 2 252 121 286 226 0
4 4 2 313 107 360 237 0
4 6 2 210 108 245 229 0
4 7 2 413 107 449 229 0
4 8 2 294 124 320 217 0
5 1 2 0 104 21 236 0
5 2 2 381 109 410 226 0
5 3 2 250 120 284 225 0
5 4 2 311 106 358 236 0
5 6 2 212 108 248 229 0
5 7 2 416 107 452 231 0
5 8 2 295 124 321 219 0
6 1 2 0 104 21 236 0
6 2 2 384 109 413 224 0
6 3 2 247 117 284 227 0
6 4 2 310 106 357 234 0
6 6 2 214 108 250 229 0
6 7 2 416 108 452 230 0
6 8 2 295 124 322 218 0
7 1 2 0 104 22 236 0
7 2 2 386 110 416 225 0
7 3 2 243 112 282 227 0
7 4 2 310 107 357 233 0
7 6 2 217 109 253 229 0
7 7 2 418 109 453 229 0
8 1 2 0 104 22 235 0
8 2 2 387 110 417 225 0
8 3 2 241 111 280 227 0
8 4 2 308 107 356 233 0
8 6 2 221 109 258 229 0
8 7 2 419 110 454 229 0
9 1 2 0 104 22 235 0
9 2 2 388 110 418 225 0
9 4 2 307 107 354 234 0
9 6 2 226 109 265 229 0
9 7 2 420 110 455 228 0
10 1 2 0 104 22 236 0
10 2 2 388 110 419 225 0
10 4 2 306 106 354 234 0
10 6 2 228 109 270 230 0
10 7 2 420 108 456 228 0
11 1 2 0 104 22 236 0
11 2 2 391 110 423 226 0
11 4 2 306 106 353 233 0
11 6 2 228 109 272 230 0
11 7 2 421 108 457 228 0
11 8 2 293 128 317 215 0
12 1 2 0 104 22 236 0
12 2 2 392 111 424 226 0
12 3 2 216 115 254 229 0
12 4 2 306 107 353 233 0
12 6 2 229 109 273 230 0
12 7 2 421 107 458 229 0
12 8 2 293 129 317 215 0
12 11 2 350 110 389 228 0
13 1 2 0 103 22 236 0
13 2 2 395 111 427 225 0
13 3 2 215 117 252 230 0
13 4 2 307 107 354 233 0
13 6 2 235 110 280 231 0
13 7 2 425 107 462 229 0
13 11 2 354 112 392 228 0
14 1 2 0 103 22 236 0
14 2 2 397 112 429 225 0
14 3 2 215 119 250 226 0
14 4 2 307 107 353 232 0
14 6 2 239 110 283 231 0
14 7 2 426 107 464 229 0
14 11 2 356 114 395 227 0
15 1 2 0 103 22 236 0
15 2 2 400 112 431 225 0
15 3 2 212 119 247 226 0
15 4 2 304 107 351 234 0
15 6 2 239 110 284 231 0
15 7 2 428 107 466 228 0
15 11 2 360 112 398 226 0
16 1 2 0 103 22 236 0
16 2 2 404 110 437 227 0
16 3 2 209 119 245 227 0
16 4 2 303 109 350 234 0
16 6 2 242 110 287 230 0
16 7 2 430 107 468 228 0
16 11 2 363 112 401 225 0
17 1 2 0 103 22 237 0
17 2 2 408 109 440 227 0
17 3 2 208 119 245 227 0
17 4 2 303 107 351 234 0
17 6 2 244 110 289 230 0
17 7 2 431 107 470 228 0
17 11 2 366 111 405 227 0
18 1 2 0 104 22 237 0
18 2 2 409 109 441 228 0
18 3 2 208 121 245 227 0
18 4 2 302 107 349 234 0
18 6 2 245 109 290 229 0
18 11 2 370 111 409 227 0
19 1 2 0 104 22 237 0
19 2 2 411 108 442 227 0
19 3 2 206 121 245 228 0
19 4 2 300 107 348 234 0
19 6 2 249 108 294 228 0
19 7 2 430 108 469 229 0
19 11 2 375 111 414 227 0
20 1 2 0 104 22 237 0
20 2 2 414 108 445 227 0
20 3 2 203 119 244 228 0
20 4 2 299 107 347 233 0
20 6 2 252 108 298 230 0
20 7 2 431 108 470 229 0
20 11 2 379 110 417 226 0
21 1 2 0 104 23 238 0
21 2 2 416 109 447 227 0
21 3 2 197 119 237 226 0
21 4 2 299 106 347 233 0
21 6 2 254 108 300 230 0
21 11 2 382 110 420 226 0
22 1 2 4 104 29 242 0
22 2 2 417 109 449 227 0
22 3 2 194 119 233 226 0
22 4 2 298 106 346 233 0
22 6 2 258 109 303 228 0
22 11 2 385 110 423 226 0
23 1 2 2 105 27 242 0
23 2 2 419 109 450 226 0
23 3 2 190 119 230 228 0
23 4 2 295 108 341 232 0
23 6 2 261 108 306 228 0
23 11 2 386 111 424 225 0
23 13 2 29 96 591 256 0
24 1 2 1 104 25 241 0
24 2 2 421 109 452 226 0
24 3 2 185 119 225 228 0
24 4 2 292 106 340 233 0
24 6 2 260 107 307 230 0
24 11 2 389 111 427 225 0
24 13 2 27 95 592 256 0
24 14 2 65 118 101 222 0
25 1 2 1 104 26 241 0
25 2 2 423 109 454 226 0
25 3 2 181 119 221 227 0
25 4 2 291 106 338 233 0
25 6 2 260 107 306 230 0
25 11 2 391 112 431 227 0
25 13 2 26 95 592 257 0
25 14 2 64 118 101 223 0
26 1 2 0 104 26 241 0
26 3 2 180 117 221 228 0
26 4 2 290 105 337 233 0
26 6 2 262 107 307 230 0
26 11 2 392 111 433 228 0
26 13 2 24 95 593 257 0
26 14 2 65 119 101 223 0
27 1 2 0 104 26 241 0
27 2 2 430 110 461 226 0
27 3 2 178 117 219 228 0
27 4 2 286 105 333 231 0
27 6 2 265 111 311 230 0
27 8 2 352 128 377 217 0
27 11 2 399 111 440 226 0
27 13 2 30 96 583 256 0
27 14 2 65 119 101 223 0
28 1 2 0 102 26 242 0
28 2 2 431 109 462 226 0
28 3 2 179 116 220 228 0
28 4 2 282 105 330 231 0
28 6 2 268 111 313 230 0
28 8 2 356 128 380 217 0
28 11 2 404 111 444 226 0
28 13 2 41 97 572 254 0
28 14 2 65 119 101 223 0
29 1 2 0 101 26 244 0
29 2 2 432 108 463 227 0
29 3 2 179 116 221 227 0
29 4 2 281 106 329 231 0
29 8 2 358 127 383 218 0
29 11 2 407 112 446 226 0
29 13 2 48 98 568 254 0
29 14 2 65 119 101 223 0
30 1 2 0 100 26 244 0
30 2 2 436 108 466 226 0
30 3 2 181 116 223 227 0
30 4 2 283 106 331 232 0
30 8 2 359 127 384 218 0
30 11 2 411 112 450 226 0
30 13 2 50 99 566 253 0
30 14 2 65 119 100 223 0
30 15 2 543 115 571 225 0
31 1 2 0 101 26 243 0
31 2 2 440 108 471 226 0
31 3 2 183 117 225 227 0
31 4 2 285 106 332 232 0
31 8 2 360 127 384 219 0
31 11 2 414 112 453 225 0
31 14 2 64 119 99 223 0
31 15 2 543 116 571 222 0
32 1 2 0 101 27 242 0
32 2 2 442 108 473 226 0
32 3 2 188 116 229 226 0
32 4 2 287 108 333 233 0
32 8 2 360 127 386 220 0
32 11 2 416 112 455 226 0
32 14 2 64 119 99 222 0
32 15 2 545 116 574 224 0
33 1 2 1 102 28 242 0
33 3 2 191 116 233 227 0
33 4 2 289 108 334 232 0
33 8 2 361 129 387 219 0
33 11 2 419 112 458 225 0
33 14 2 65 119 99 222 0
33 15 2 546 116 575 224 0
34 1 2 0 104 27 241 0
34 3 2 193 115 234 227 0
34 4 2 288 108 333 232 0
34 8 2 363 129 389 220 0
34 11 2 425 112 465 225 0
34 14 2 65 119 98 222 0
35 1 2 0 104 27 240 0
35 3 2 195 115 236 227 0
35 4 2 288 108 332 232 0
35 8 2 365 129 392 220 0
35 11 2 427 113 467 224 0
35 14 2 65 119 98 222 0
36 1 2 0 104 27 240 0
36 3 2 188 115 228 224 0
36 4 2 286 108 330 231 0
36 8 2 366 127 394 220 0
36 11 2 428 113 469 225 0
36 14 2 65 119 98 222 0
37 1 2 0 104 26 239 0
37 3 2 183 116 222 224 0
37 4 2 285 108 327 230 0
37 6 2 306 108 349 227 0
37 8 2 367 127 397 221 0
37 11 2 429 113 471 226 0
38 1 2 0 104 26 239 0
38 3 2 181 117 220 225 0
38 4 2 285 108 326 228 0
38 6 2 308 108 353 229 0
38 8 2 368 125 398 220 0
38 11 2 431 113 472 226 0
38 13 2 0 85 617 271 0
39 1 2 0 104 25 239 0
39 3 2 181 115 221 226 0
39 4 2 284 108 325 227 0
39 6 2 310 107 356 229 0
39 8 2 370 125 400 220 0
39 11 2 434 113 474 225 0
39 13 2 14 88 605 265 0
39 16 2 211 114 242 226 0
40 1 2 -1 105 24 240 0
40 3 2 183 115 222 226 0
40 4 2 283 109 323 227 0
40 6 2 310 108 357 229 0
40 8 2 372 127 402 218 0
40 11 2 437 113 477 225 0
40 13 2 22 90 597 262 0
40 16 2 216 113 247 224 0
41 1 2 -1 105 23 238 0
41 3 2 184 117 223 226 0
41 4 2 283 109 322 227 0
41 6 2 311 110 358 229 0
41 8 2 374 127 404 218 0
41 11 2 440 113 481 227 0
41 13 2 21 90 598 262 0
41 16 2 222 115 253 226 0
42 1 2 0 106 23 238 0
42 3 2 187 117 227 225 0
42 4 2 283 109 323 227 0
42 6 2 315 110 361 228 0
42 8 2 374 127 406 220 0
42 11 2 442 111 483 227 0
42 14 2 66 120 98 222 0
42 16 2 224 116 256 225 0
43 1 2 0 106 23 237 0
43 3 2 190 116 231 226 0
43 4 2 283 109 324 229 0
43 6 2 317 109 363 228 0
43 8 2 378 129 410 220 0
43 11 2 444 113 484 226 0
43 14 2 65 120 98 222 0
43 15 2 558 115 588 226 0
43 16 2 230 116 263 225 0
44 1 2 0 105 23 237 0
44 3 2 193 116 234 225 0
44 4 2 283 109 323 229 0
44 6 2 317 109 364 229 0
44 8 2 379 129 411 220 0
44 11 2 446 113 485 226 0
44 14 2 66 120 98 221 0
44 15 2 558 114 589 227 0
44 16 2 234 116 267 225 0
45 1 2 0 105 23 236 0
45 3 2 195 116 237 226 0
45 4 2 282 109 323 229 0
45 6 2 323 109 368 226 0
45 8 2 381 129 413 220 0
45 11 2 450 113 489 225 0
45 14 2 66 120 98 221 0
45 15 2 558 114 591 227 0
45 16 2 236 116 269 225 0
46 1 2 0 105 24 236 0
46 3 2 201 117 242 224 0
46 4 2 281 110 322 229 0
46 6 2 326 110 371 225 0
46 11 2 453 114 491 225 0
46 15 2 558 114 591 228 0
46 16 2 236 115 270 225 0
47 1 2 0 105 24 236 0
47 3 2 206 117 245 224 0
47 4 2 280 110 322 231 0
47 6 2 331 109 376 225 0
47 15 2 559 114 592 228 0
47 16 2 238 115 271 224 0
48 1 2 0 104 24 236 0
48 3 2 210 117 248 223 0
48 4 2 279 109 321 232 0
48 6 2 334 109 379 225 0
48 15 2 561 117 591 222 0
48 16 2 242 115 275 224 0
49 1 2 0 104 24 236 0
49 3 2 213 118 251 223 0
49 4 2 278 109 321 232 0
49 6 2 337 108 383 225 0
49 15 2 561 117 592 221 0
49 16 2 246 114 279 224 0
50 1 2 0 104 24 236 0
50 3 2 216 118 253 223 0
50 4 2 277 109 321 232 0
50 6 2 339 108 384 225 0
50 15 2 561 117 592 220 0
50 16 2 248 114 281 223 0
51 1 2 0 103 23 235 0
51 3 2 219 118 256 224 0
51 4 2 276 109 320 232 0
51 6 2 341 109 387 226 0
51 15 2 561 117 592 220 0
51 16 2 250 113 284 223 0
52 1 2 0 102 24 235 0
52 3 2 221 116 260 226 0
52 4 2 276 109 320 232 0
52 6 2 347 114 392 226 0
52 15 2 561 117 592 220 0
52 16 2 255 112 289 225 0
53 1 2 0 102 23 235 0
53 3 2 223 117 261 226 0
53 4 2 276 109 320 232 0
53 6 2 348 111 396 226 0
53 15 2 562 117 593 220 0
53 16 2 259 111 295 227 0
54 1 2 0 101 23 235 0
54 3 2 228 118 266 226 0
54 4 2 270 108 315 230 0
54 6 2 350 110 398 225 0
54 15 2 563 117 594 220 0
54 16 2 263 111 298 227 0
55 1 2 -1 102 22 235 0
55 3 2 230 118 268 224 0
55 4 2 267 108 313 229 0
55 6 2 353 110 401 225 0
55 15 2 562 117 593 220 0
56 1 2 -1 102 22 235 0
56 3 2 230 118 268 223 0
56 4 2 266 108 312 229 0
56 6 2 357 110 405 225 0
56 11 2 478 109 518 228 0
56 15 2 562 117 594 220 0
56 19 2 539 111 561 225 0
57 1 2 0 103 22 236 0
57 3 2 232 119 270 223 0
57 4 2 267 108 313 228 0
57 6 2 360 110 407 225 0
57 11 2 479 109 518 229 0
57 15 2 562 117 594 220 0
57 19 2 540 111 562 225 0
58 1 2 0 105 22 237 0
58 3 2 235 118 273 223 0
58 4 2 266 108 313 230 0
58 6 2 361 110 407 225 0
58 11 2 479 109 517 229 0
58 14 2 73 121 108 228 0
58 15 2 562 117 594 221 0
58 19 2 541 111 562 225 0
59 1 2 0 102 22 239 0
59 3 2 239 116 277 223 0
59 4 2 265 108 311 230 0
59 6 2 363 109 409 224 0
59 11 2 481 109 519 230 0
59 14 2 71 121 108 227 0
59 15 2 562 117 594 221 0
59 19 2 541 110 563 225 0
60 1 2 0 97 23 239 0
60 3 2 242 115 281 225 0
60 4 2 265 108 311 230 0
60 6 2 366 109 412 224 0
60 14 2 69 120 107 227 0
60 16 2 220 119 250 219 0
60 19 2 541 110 564 225 0
61 1 2 0 95 24 238 0
61 3 2 245 115 283 224 0
61 4 2 266 108 310 228 0
61 6 2 374 109 418 224 0
61 14 2 67 119 105 227 0
61 16 2 216 121 244 218 0
62 1 2 0 95 25 238 0
62 3 2 257 111 297 226 0
62 4 2 282 112 323 226 0
62 6 2 380 108 423 225 0
62 14 2 65 119 103 228 0
62 16 2 213 122 240 218 0
63 1 2 0 94 26 239 0
63 3 2 260 109 302 226 0
63 4 2 291 114 329 226 0
63 6 2 382 108 424 225 0
63 14 2 63 118 101 228 0
63 16 2 210 123 237 218 0
64 1 2 0 96 25 240 0
64 3 2 260 108 304 227 0
64 4 2 295 114 332 224 0
64 6 2 385 110 426 224 0
64 14 2 43 116 82 227 0
64 16 2 209 122 236 217 0
65 1 2 0 99 24 240 0
65 3 2 261 107 305 227 0
65 4 2 298 118 333 222 0
65 6 2 387 111 429 224 0
65 14 2 36 115 76 227 0
65 16 2 208 122 236 218 0
66 1 2 0 101 23 242 0
66 3 2 262 108 306 226 0
66 4 2 302 114 339 226 0
66 6 2 388 111 431 225 0
66 14 2 37 114 79 229 0
66 16 2 207 122 236 219 0
