Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 404 92 452 250 0
2 2 2 326 107 383 254 0
2 3 2 44 115 77 224 0
2 4 2 184 110 215 232 0
2 5 2 251 113 282 236 0
2 6 2 573 120 621 232 0
2 7 2 489 109 515 229 0
2 9 2 0 111 20 229 0
2 10 2 11 118 43 224 0
2 11 2 213 116 244 230 0
3 1 2 404 92 452 249 0
3 2 2 326 107 383 253 0
3 3 2 45 115 77 223 0
3 4 2 182 107 214 234 0
3 5 2 246 114 278 236 0
3 6 2 574 127 619 232 0
3 7 2 489 109 515 229 0
3 9 2 0 111 21 229 0
3 10 2 10 118 43 225 0
3 11 2 213 117 243 227 0
4 1 2 403 92 451 250 0
4 2 2 326 107 383 253 0
4 3 2 45 115 77 223 0
4 4 2 183 106 215 234 0
4 5 2 240 115 271 237 0
4 6 2 573 129 618 232 0
4 7 2 489 109 514 229 0
4 9 2 0 111 20 231 0
4 10 2 10 118 43 225 0
4 11 2 213 117 243 229 0
4 12 2 260 113 283 230 0
5 1 2 403 91 452 250 0
5 2 2 326 107 383 254 0
5 3 2 45 115 77 224 0
5 4 2 182 105 214 234 0
5 5 2 241 115 272 236 0
5 6 2 570 122 618 233 0
5 7 2 487 109 513 229 0
5 9 2 0 110 21 231 0
5 10 2 10 118 43 226 0
5 11 2 213 117 243 229 0
5 12 2 260 114 283 230 0
6 1 2 404 91 452 250 0
6 2 2 326 107 383 254 0
6 3 2 44 116 77 224 0
6 4 2 178 104 212 237 0
6 5 2 234 119 266 241 0
6 6 2 568 118 618 234 0
6 7 2 486 108 512 229 0
6 9 2 0 110 21 232 0
6 10 2 10 118 43 226 0
6 11 2 214 117 244 230 0
6 12 2 260 117 283 229 0
6 14 2 281 113 325 224 0
7 1 2 403 91 451 250 0
7 2 2 325 107 383 255 0
7 3 2 44 116 76 224 0
7 4 2 182 108 214 233 0
7 5 2 232 121 264 242 0
7 6 2 567 116 617 234 0
7 7 2 485 108 511 229 0
7 9 2 0 110 21 232 0
7 10 2 11 118 43 227 0
7 11 2 219 119 248 229 0
7 12 2 261 115 284 231 0
7 14 2 283 114 326 224 0
8 1 2 403 91 452 251 0
8 2 2 325 107 383 255 0
8 3 2 44 116 76 223 0
8 4 2 182 106 214 234 0
8 5 2 229 122 261 244 0
8 6 2 567 117 616 233 0
8 7 2 484 108 510 230 0
8 9 2 0 110 21 232 0
8 10 2 11 118 43 226 0
