Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 218 107 260 231 0
2 2 2 583 103 637 239 0
2 3 2 387 121 432 226 0
2 4 2 346 109 379 230 0
2 7 2 112 117 145 227 0
3 1 2 215 108 255 229 0
3 2 2 583 103 637 239 0
3 3 2 388 121 433 226 0
3 4 2 344 109 376 230 0
3 7 2 115 116 149 227 0
3 8 2 183 117 212 215 0
4 1 2 211 108 251 229 0
4 2 2 583 103 637 239 0
4 3 2 389 120 434 225 0
4 4 2 342 109 375 230 0
4 7 2 116 119 149 227 0
4 8 2 186 119 215 215 0
5 1 2 208 109 248 228 0
5 2 2 583 103 637 239 0
5 3 2 390 119 436 225 0
5 4 2 339 108 372 230 0
5 7 2 117 120 149 226 0
5 8 2 186 118 217 216 0
6 1 2 206 111 246 230 0
6 2 2 583 103 637 239 0
6 3 2 395 119 441 225 0
6 4 2 336 109 368 229 0
6 7 2 119 122 150 225 0
6 8 2 185 115 218 221 0
7 1 2 197 109 239 231 0
7 2 2 583 102 637 239 0
7 3 2 398 119 444 225 0
7 4 2 331 109 364 228 0
7 7 2 121 124 151 224 0
7 8 2 186 115 220 222 0
8 1 2 193 108 237 231 0
8 2 2 583 103 638 239 0
8 3 2 401 119 447 225 0
8 4 2 325 109 360 228 0
8 7 2 122 125 152 224 0
9 1 2 189 108 234 231 0
9 2 2 583 104 637 239 0
9 3 2 404 119 449 224 0
9 4 2 322 110 358 230 0
10 1 2 188 110 233 230 0
10 2 2 584 105 637 239 0
10 3 2 407 119 453 224 0
10 4 2 320 110 357 230 0
11 1 2 187 111 232 230 0
11 2 2 583 104 637 239 0
11 3 2 411 119 457 226 0
11 4 2 317 110 357 231 0
11 8 2 205 114 240 228 0
12 1 2 180 109 224 230 0
12 2 2 583 104 637 239 0
12 3 2 412 120 459 227 0
12 4 2 316 109 356 231 0
12 8 2 207 112 241 225 0
13 1 2 177 109 220 230 0
13 2 2 582 104 636 239 0
13 3 2 413 120 461 227 0
13 4 2 316 109 356 230 0
13 8 2 209 114 241 220 0
14 1 2 173 109 215 230 0
14 2 2 583 104 637 239 0
14 3 2 414 122 462 227 0
14 4 2 312 109 352 228 0
14 8 2 211 115 242 218 0
15 1 2 171 109 213 230 0
15 2 2 583 104 637 238 0
15 3 2 415 123 464 227 0
15 4 2 308 109 348 228 0
15 8 2 212 115 242 218 0
16 1 2 171 110 210 230 0
16 2 2 582 104 637 238 0
16 3 2 420 124 467 226 0
16 4 2 303 109 342 228 0
16 8 2 212 114 242 218 0
17 1 2 170 114 208 230 0
17 2 2 582 104 637 238 0
17 3 2 422 124 470 226 0
17 4 2 298 108 337 231 0
17 8 2 212 116 242 219 0
18 1 2 170 114 207 229 0
18 2 2 582 104 637 238 0
18 3 2 423 124 470 225 0
18 4 2 295 108 333 231 0
18 8 2 212 116 242 219 0
19 1 2 170 114 206 230 0
19 2 2 583 104 637 238 0
19 3 2 424 124 472 225 0
19 4 2 294 107 331 230 0
19 8 2 214 116 242 218 0
20 1 2 172 116 207 230 0
20 2 2 583 103 638 238 0
20 3 2 427 124 475 225 0
20 4 2 291 108 328 230 0
20 8 2 215 122 242 218 0
21 1 2 179 117 213 226 0
21 2 2 583 103 637 238 0
21 3 2 429 122 477 225 0
21 4 2 287 110 324 230 0
21 8 2 217 127 242 217 0
22 1 2 183 117 215 224 0
22 2 2 583 103 637 239 0
22 3 2 430 122 479 225 0
22 4 2 281 110 320 230 0
22 8 2 218 131 241 216 0
23 1 2 184 119 218 226 0
23 2 2 582 102 637 239 0
23 3 2 433 121 482 226 0
23 4 2 278 110 319 231 0
23 8 2 219 133 241 216 0
24 1 2 184 120 220 227 0
24 2 2 582 102 637 239 0
24 3 2 435 123 484 226 0
24 4 2 276 110 319 232 0
25 1 2 184 119 221 226 0
25 2 2 582 101 638 239 0
25 3 2 437 122 487 226 0
25 4 2 275 110 319 232 0
26 1 2 184 119 223 226 0
26 2 2 582 101 638 239 0
26 3 2 444 122 494 225 0
26 4 2 275 110 319 232 0
27 1 2 185 118 225 226 0
27 2 2 582 101 638 239 0
27 3 2 447 122 498 225 0
27 4 2 269 110 313 231 0
28 1 2 187 118 228 226 0
28 2 2 583 102 637 239 0
28 3 2 449 121 501 225 0
28 4 2 266 109 309 231 0
29 1 2 191 116 233 226 0
29 2 2 583 103 637 239 0
29 3 2 450 121 502 224 0
29 4 2 262 108 303 231 0
30 1 2 195 116 236 225 0
30 2 2 582 103 637 238 0
30 3 2 451 120 503 224 0
30 4 2 258 108 298 231 0
31 1 2 201 116 242 225 0
31 2 2 582 103 637 238 0
31 3 2 454 120 506 224 0
31 4 2 254 108 293 231 0
31 7 2 117 109 154 231 0
32 1 2 205 117 246 225 0
32 2 2 582 103 637 238 0
32 3 2 459 118 511 226 0
32 4 2 252 108 290 230 0
32 7 2 111 108 151 232 0
33 1 2 206 117 248 226 0
33 2 2 582 101 637 238 0
33 3 2 454 118 505 225 0
33 4 2 247 108 285 228 0
33 7 2 106 108 149 232 0
34 1 2 208 117 249 226 0
34 2 2 582 101 637 238 0
34 3 2 452 119 501 225 0
34 4 2 245 108 283 227 0
34 7 2 103 108 148 233 0
35 1 2 210 118 252 226 0
35 2 2 582 102 637 238 0
35 3 2 456 118 505 224 0
35 4 2 245 109 283 227 0
35 7 2 101 109 148 233 0
36 1 2 210 119 252 227 0
36 2 2 582 102 637 238 0
36 3 2 457 118 504 224 0
36 4 2 243 109 281 227 0
36 7 2 96 108 145 233 0
36 10 2 2 114 19 229 0
37 1 2 209 119 251 227 0
37 2 2 582 102 638 238 0
37 3 2 457 120 503 225 0
37 4 2 240 109 279 228 0
37 7 2 94 109 143 233 0
37 10 2 2 109 21 236 0
38 1 2 210 120 252 227 0
38 2 2 582 101 638 238 0
38 3 2 458 120 502 225 0
38 4 2 232 109 274 229 0
38 7 2 92 109 140 232 0
38 10 2 4 110 24 238 0
38 11 2 487 119 515 223 0
39 2 2 582 101 637 239 0
39 3 2 459 120 502 224 0
39 4 2 226 109 271 231 0
39 7 2 89 109 136 231 0
39 10 2 5 112 25 234 0
39 11 2 488 119 516 223 0
40 2 2 582 101 637 239 0
40 3 2 462 120 503 223 0
40 4 2 225 109 271 229 0
40 7 2 87 109 133 231 0
40 10 2 7 113 27 235 0
40 11 2 489 120 517 223 0
41 1 2 235 113 278 228 0
41 2 2 582 101 638 239 0
41 3 2 463 120 504 223 0
41 4 2 219 109 263 230 0
41 7 2 83 108 128 231 0
41 10 2 9 114 31 238 0
41 11 2 489 120 517 223 0
42 1 2 239 113 280 226 0
42 2 2 582 101 638 239 0
42 3 2 468 121 506 222 0
42 4 2 216 109 260 230 0
42 7 2 81 110 124 231 0
42 10 2 9 115 34 244 0
42 11 2 490 120 518 224 0
43 1 2 241 115 282 226 0
43 2 2 582 101 638 239 0
43 3 2 473 122 511 225 0
43 4 2 212 109 255 231 0
43 7 2 80 111 122 229 0
43 10 2 9 114 34 240 0
43 11 2 490 120 517 225 0
44 1 2 242 114 283 226 0
44 2 2 582 101 638 239 0
44 3 2 479 120 515 224 0
44 4 2 209 109 251 231 0
44 7 2 75 112 116 229 0
44 8 2 293 117 319 216 0
44 10 2 12 119 38 242 0
44 11 2 492 120 520 227 0
45 1 2 245 115 285 226 0
45 2 2 582 101 638 239 0
45 3 2 482 120 517 223 0
45 4 2 207 109 248 230 0
45 7 2 70 110 113 230 0
45 8 2 296 116 322 215 0
45 10 2 13 115 41 241 0
45 11 2 494 120 521 226 0
46 1 2 246 115 287 226 0
46 2 2 582 101 638 239 0
46 3 2 482 121 516 223 0
46 4 2 205 109 245 230 0
46 7 2 65 109 110 231 0
46 8 2 298 115 325 217 0
46 10 2 14 113 43 240 0
46 11 2 494 120 522 227 0
47 1 2 247 116 287 226 0
47 2 2 582 101 638 238 0
47 3 2 483 121 516 222 0
47 4 2 199 108 240 229 0
47 7 2 61 109 108 232 0
47 8 2 300 116 328 217 0
47 10 2 17 112 48 241 0
48 1 2 252 117 292 224 0
48 2 2 582 101 638 238 0
48 3 2 484 121 516 221 0
48 4 2 194 108 236 230 0
48 7 2 58 110 105 232 0
48 8 2 301 117 330 217 0
48 10 2 20 112 51 240 0
49 1 2 256 118 297 224 0
49 2 2 583 101 638 238 0
49 3 2 485 121 517 221 0
49 4 2 190 108 234 231 0
49 7 2 57 110 105 232 0
49 8 2 301 118 331 216 0
49 10 2 22 111 55 241 0
50 1 2 257 118 299 224 0
50 2 2 583 101 638 238 0
50 3 2 486 122 518 222 0
50 4 2 188 108 233 232 0
50 7 2 55 110 103 234 0
50 8 2 300 118 332 216 0
50 10 2 25 111 59 239 0
51 1 2 258 119 301 224 0
51 2 2 583 102 638 238 0
51 3 2 487 122 518 222 0
51 4 2 187 108 233 232 0
51 7 2 52 110 101 234 0
51 8 2 301 118 332 214 0
51 10 2 32 119 66 243 0
52 1 2 259 118 304 225 0
52 2 2 583 102 637 238 0
52 3 2 489 123 519 221 0
52 4 2 186 108 232 232 0
52 8 2 305 118 336 215 0
52 10 2 37 117 74 245 0
53 1 2 261 118 307 226 0
53 2 2 583 102 637 238 0
53 3 2 490 123 519 222 0
53 4 2 184 109 230 231 0
53 7 2 15 115 60 233 0
53 8 2 307 117 339 216 0
53 10 2 38 117 78 246 0
54 1 2 263 118 310 226 0
54 2 2 583 103 638 237 0
54 3 2 491 122 519 221 0
54 4 2 181 109 227 229 0
54 7 2 11 112 58 235 0
54 8 2 309 115 341 217 0
54 10 2 41 116 83 246 0
55 1 2 267 118 313 226 0
55 2 2 583 102 638 237 0
55 3 2 491 122 519 220 0
55 4 2 177 109 222 228 0
