Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 68 121 104 223 0
2 2 2 390 110 428 226 0
2 3 2 100 118 137 242 0
2 4 2 465 99 511 230 0
3 1 2 68 120 103 223 0
3 2 2 392 109 430 225 0
3 3 2 100 114 138 239 0
3 4 2 466 99 511 230 0
3 5 2 416 113 461 228 0
4 1 2 68 122 103 223 0
4 2 2 393 109 431 225 0
4 3 2 101 118 138 242 0
4 4 2 466 100 511 230 0
4 5 2 421 113 466 229 0
5 1 2 67 122 102 222 0
5 2 2 394 109 433 225 0
5 3 2 100 114 137 239 0
5 4 2 466 100 510 230 0
5 5 2 423 113 467 228 0
6 1 2 68 123 102 222 0
6 2 2 399 109 438 225 0
6 3 2 100 113 137 239 0
6 4 2 471 99 515 230 0
6 5 2 426 114 470 227 0
6 6 2 45 123 75 219 0
7 1 2 67 122 102 222 0
7 2 2 403 109 441 226 0
7 3 2 99 113 137 238 0
7 4 2 473 99 517 229 0
7 5 2 429 113 472 227 0
7 6 2 43 122 74 219 0
8 1 2 67 122 102 222 0
8 2 2 405 109 444 226 0
8 3 2 100 113 138 238 0
8 4 2 469 105 510 229 0
8 5 2 432 113 475 226 0
8 6 2 43 121 73 220 0
9 1 2 67 122 103 222 0
9 2 2 408 109 446 226 0
9 3 2 101 117 138 241 0
9 4 2 466 108 507 228 0
9 5 2 435 112 477 226 0
9 6 2 41 121 72 220 0
10 1 2 67 122 103 222 0
10 2 2 410 109 449 226 0
10 3 2 100 115 138 240 0
10 4 2 466 109 506 228 0
10 5 2 437 112 479 225 0
10 6 2 41 121 72 220 0
11 1 2 67 122 103 221 0
11 2 2 411 110 450 226 0
11 3 2 100 114 138 240 0
11 4 2 467 109 506 227 0
11 5 2 440 112 480 226 0
11 6 2 40 120 72 221 0
12 1 2 68 121 104 221 0
12 2 2 413 110 451 225 0
12 3 2 101 119 138 241 0
12 4 2 467 110 506 227 0
12 5 2 442 113 482 227 0
12 6 2 39 118 72 222 0
12 8 2 0 109 22 225 0
13 1 2 69 121 105 222 0
13 2 2 413 110 452 225 0
13 3 2 101 122 137 241 0
13 4 2 468 109 506 226 0
13 5 2 443 113 483 226 0
13 6 2 38 117 72 222 0
13 8 2 3 107 26 226 0
14 1 2 68 120 105 222 0
14 2 2 414 111 453 225 0
14 3 2 101 123 137 241 0
14 4 2 467 110 504 225 0
14 5 2 444 115 483 226 0
14 6 2 37 116 71 221 0
14 8 2 5 107 29 226 0
14 9 2 485 100 516 226 0
15 1 2 68 120 105 222 0
15 2 2 417 111 456 225 0
15 3 2 101 121 137 242 0
15 4 2 463 111 499 224 0
15 5 2 446 115 484 226 0
15 6 2 31 117 64 220 0
15 8 2 6 107 31 227 0
15 9 2 486 100 516 225 0
16 1 2 69 120 105 223 0
16 2 2 418 111 457 226 0
16 3 2 101 121 137 242 0
16 4 2 461 111 498 226 0
16 5 2 448 115 486 226 0
16 6 2 28 117 61 220 0
16 8 2 4 107 29 224 0
16 9 2 486 100 516 225 0
17 1 2 69 121 105 223 0
17 2 2 419 112 459 226 0
17 3 2 101 121 138 242 0
17 4 2 463 111 500 226 0
17 5 2 451 114 489 226 0
17 6 2 26 117 59 221 0
17 8 2 5 107 30 224 0
17 9 2 487 100 517 226 0
18 1 2 68 121 105 223 0
18 2 2 420 112 459 226 0
18 3 2 101 120 138 243 0
18 4 2 463 111 500 226 0
18 5 2 453 114 491 226 0
18 6 2 23 115 57 223 0
18 8 2 5 106 30 223 0
18 9 2 487 102 516 226 0
19 1 2 69 121 105 223 0
19 2 2 424 111 465 226 0
19 3 2 101 120 138 243 0
19 4 2 464 112 502 227 0
19 6 2 20 113 56 225 0
19 8 2 5 105 31 224 0
19 9 2 488 105 516 225 0
20 1 2 68 120 105 223 0
20 2 2 426 111 468 226 0
20 3 2 101 120 138 243 0
20 4 2 465 112 503 227 0
20 6 2 15 110 53 227 0
20 8 2 6 104 32 224 0
20 9 2 489 109 516 224 0
21 1 2 68 120 105 223 0
21 2 2 430 111 472 226 0
21 3 2 101 120 138 243 0
21 4 2 466 112 504 229 0
21 6 2 13 108 53 227 0
21 9 2 488 112 514 225 0
22 1 2 68 120 105 223 0
22 2 2 433 110 475 225 0
22 3 2 101 121 138 243 0
22 4 2 468 108 506 231 0
22 6 2 12 107 52 227 0
22 8 2 0 113 24 222 0
22 9 2 487 113 513 226 0
23 1 2 68 120 105 222 0
23 2 2 437 110 478 226 0
23 3 2 101 121 139 243 0
23 4 2 468 109 506 231 0
23 6 2 14 107 54 228 0
23 8 2 1 115 24 223 0
23 9 2 487 114 512 226 0
24 1 2 68 120 105 222 0
24 2 2 439 110 480 226 0
24 3 2 101 122 138 243 0
24 4 2 467 109 505 232 0
24 6 2 19 107 59 226 0
24 8 2 2 118 25 223 0
24 9 2 490 115 515 224 0
24 12 2 622 103 639 243 0
25 1 2 69 120 105 222 0
25 2 2 441 110 481 226 0
25 3 2 102 122 138 242 0
25 4 2 467 111 504 230 0
25 6 2 22 106 63 227 0
25 8 2 3 118 26 222 0
25 9 2 491 116 515 224 0
25 12 2 621 103 639 245 0
26 1 2 69 120 105 222 0
26 2 2 442 112 481 225 0
26 3 2 101 122 138 242 0
26 4 2 467 112 504 229 0
26 6 2 28 106 69 227 0
26 8 2 2 119 25 222 0
26 12 2 619 100 638 247 0
27 1 2 69 121 104 222 0
27 2 2 444 114 480 223 0
27 3 2 101 121 138 242 0
27 4 2 467 112 503 229 0
27 5 2 423 130 455 221 0
27 6 2 31 107 73 227 0
27 8 2 2 119 27 221 0
27 12 2 619 101 638 247 0
28 1 2 68 121 104 222 0
28 2 2 446 115 482 223 0
28 3 2 101 121 138 242 0
28 4 2 466 112 502 229 0
28 5 2 421 131 453 220 0
28 6 2 32 109 75 227 0
28 8 2 1 119 26 219 0
28 12 2 618 101 637 247 0
29 1 2 70 121 106 224 0
29 2 2 445 115 480 223 0
29 3 2 100 120 138 242 0
29 4 2 467 111 503 229 0
29 5 2 421 131 453 220 0
29 6 2 34 108 77 227 0
29 8 2 0 118 23 219 0
29 12 2 617 101 636 246 0
30 1 2 70 122 106 224 0
30 2 2 446 116 482 222 0
30 3 2 100 115 138 241 0
30 4 2 466 111 503 229 0
30 5 2 421 131 453 220 0
30 6 2 36 108 80 227 0
30 8 2 -1 118 21 220 0
30 9 2 534 115 557 218 0
30 12 2 616 103 636 245 0
31 1 2 72 122 106 223 0
31 3 2 99 113 138 239 0
31 4 2 466 111 503 229 0
31 5 2 422 133 453 219 0
31 6 2 41 108 84 225 0
31 8 2 -1 118 21 220 0
31 9 2 537 115 560 218 0
31 12 2 615 101 636 244 0
32 1 2 71 118 106 224 0
32 2 2 480 115 514 222 0
32 3 2 99 112 138 239 0
32 4 2 467 110 503 229 0
32 5 2 422 134 454 219 0
32 6 2 46 108 88 225 0
32 8 2 -1 118 21 220 0
32 9 2 538 115 561 219 0
32 12 2 614 99 635 244 0
33 1 2 71 118 106 224 0
33 2 2 487 114 519 221 0
33 3 2 99 113 138 239 0
33 4 2 467 110 504 229 0
33 5 2 421 133 453 219 0
33 6 2 55 109 96 227 0
33 8 2 -1 120 20 220 0
33 9 2 539 115 562 220 0
33 12 2 614 99 635 243 0
34 2 2 489 114 521 221 0
34 3 2 99 112 138 239 0
34 4 2 466 110 503 229 0
34 5 2 421 134 454 219 0
34 6 2 61 109 101 227 0
34 8 2 -1 119 20 222 0
34 9 2 539 114 562 222 0
34 12 2 612 99 634 245 0
35 2 2 491 115 521 221 0
35 3 2 99 113 138 239 0
35 4 2 465 110 501 228 0
35 5 2 421 134 454 219 0
35 6 2 64 108 104 226 0
