Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 606 115 638 236 0
2 2 2 440 113 477 224 0
2 3 2 283 116 319 221 0
3 1 2 607 116 639 235 0
3 2 2 436 114 473 223 0
3 3 2 289 115 325 223 0
4 1 2 607 116 639 235 0
4 2 2 435 115 472 223 0
4 3 2 293 114 330 225 0
5 1 2 607 116 639 235 0
5 2 2 433 116 472 224 0
5 3 2 294 113 331 225 0
6 1 2 607 116 638 235 0
6 2 2 431 116 471 224 0
6 3 2 297 112 334 225 0
7 1 2 606 115 638 235 0
7 2 2 428 115 468 225 0
7 3 2 303 113 339 224 0
8 1 2 606 115 638 235 0
8 2 2 420 115 462 225 0
8 3 2 306 113 342 223 0
9 1 2 606 115 638 235 0
9 2 2 417 114 459 225 0
9 3 2 309 114 344 223 0
10 1 2 605 116 638 235 0
10 2 2 413 114 455 224 0
10 3 2 312 115 348 223 0
11 1 2 605 116 638 235 0
11 2 2 408 114 449 224 0
11 3 2 315 116 352 223 0
12 1 2 606 116 638 235 0
12 2 2 403 114 444 224 0
12 3 2 315 116 354 224 0
13 1 2 606 116 638 234 0
13 2 2 400 115 442 225 0
13 3 2 316 117 356 224 0
14 1 2 606 116 639 234 0
14 2 2 398 115 439 225 0
14 3 2 318 116 359 225 0
15 1 2 607 115 639 234 0
15 2 2 395 114 436 225 0
15 3 2 325 116 366 225 0
16 1 2 607 115 639 234 0
16 2 2 391 114 433 225 0
16 3 2 330 115 370 225 0
17 1 2 607 115 639 234 0
17 2 2 387 114 430 225 0
17 3 2 334 114 375 226 0
18 1 2 607 114 639 234 0
18 2 2 386 116 430 225 0
18 3 2 337 114 377 226 0
19 1 2 607 114 639 234 0
19 2 2 384 116 428 224 0
19 3 2 340 114 380 226 0
20 1 2 607 114 640 235 0
20 2 2 383 117 427 224 0
20 3 2 343 114 383 226 0
21 1 2 607 114 639 235 0
21 2 2 381 115 425 222 0
21 3 2 345 113 385 225 0
22 1 2 607 114 639 235 0
22 2 2 376 114 420 221 0
22 3 2 351 113 392 225 0
23 1 2 607 114 639 235 0
23 2 2 374 114 417 221 0
23 3 2 356 113 399 225 0
24 1 2 607 115 639 235 0
24 3 2 356 113 400 225 0
25 1 2 607 115 639 235 0
25 3 2 356 113 401 225 0
26 1 2 607 115 639 235 0
26 3 2 360 114 404 225 0
27 1 2 606 115 639 235 0
27 3 2 365 114 408 225 0
28 1 2 606 115 639 235 0
28 2 2 374 114 416 223 0
28 3 2 362 114 405 224 0
29 1 2 606 115 639 236 0
29 2 2 375 113 415 223 0
29 3 2 359 114 401 223 0
30 1 2 606 116 639 236 0
30 2 2 379 113 418 223 0
30 3 2 357 114 397 223 0
31 1 2 606 116 639 236 0
31 2 2 382 113 420 224 0
31 3 2 356 116 395 223 0
32 1 2 607 116 639 236 0
32 2 2 385 112 423 224 0
32 3 2 357 116 396 223 0
33 1 2 607 116 639 236 0
33 2 2 388 112 425 224 0
34 1 2 607 116 639 236 0
34 2 2 391 114 427 224 0
35 1 2 606 115 639 235 0
35 2 2 393 114 430 225 0
36 1 2 606 115 639 235 0
36 2 2 395 115 431 225 0
36 3 2 322 111 360 223 0
37 1 2 606 115 639 235 0
37 2 2 399 116 436 226 0
37 3 2 318 111 355 224 0
37 4 2 0 115 20 232 0
38 1 2 606 115 639 235 0
38 2 2 401 116 439 226 0
38 3 2 316 112 351 224 0
38 4 2 0 115 21 232 0
39 1 2 606 116 639 236 0
39 2 2 405 117 443 226 0
39 3 2 315 112 350 224 0
39 4 2 0 116 21 232 0
40 1 2 606 116 639 236 0
40 2 2 408 117 446 224 0
40 3 2 313 113 347 222 0
40 4 2 1 116 21 232 0
41 1 2 606 116 639 235 0
41 2 2 412 116 450 224 0
41 3 2 309 114 343 221 0
41 4 2 1 117 22 232 0
42 1 2 606 115 639 235 0
42 2 2 415 116 453 225 0
42 3 2 304 114 340 221 0
42 4 2 1 117 22 233 0
43 1 2 606 115 639 235 0
43 2 2 419 115 455 225 0
43 3 2 302 115 339 222 0
43 4 2 2 116 24 233 0
44 1 2 607 115 639 235 0
44 2 2 421 115 458 225 0
44 3 2 300 115 339 223 0
44 4 2 2 115 24 233 0
45 1 2 607 115 639 235 0
45 2 2 426 115 462 225 0
45 3 2 296 116 337 223 0
45 4 2 2 114 25 233 0
46 1 2 607 115 639 235 0
46 2 2 429 115 464 223 0
46 3 2 294 116 336 223 0
46 4 2 2 114 26 233 0
47 1 2 607 116 639 235 0
