Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 0 106 22 233 0
2 2 2 381 116 411 226 0
2 3 2 183 108 225 243 0
2 4 2 37 122 73 228 0
2 5 2 539 109 558 163 0
2 6 2 75 122 99 221 0
3 1 2 0 106 22 233 0
3 2 2 382 116 412 224 0
3 3 2 183 108 225 243 0
3 4 2 36 122 72 229 0
3 5 2 539 109 558 162 0
3 6 2 75 122 99 222 0
4 1 2 0 106 22 233 0
4 2 2 383 116 412 224 0
4 3 2 183 108 226 243 0
4 4 2 35 122 71 229 0
4 5 2 539 109 559 162 0
4 6 2 75 122 100 222 0
5 1 2 0 106 23 233 0
5 2 2 385 118 413 222 0
5 3 2 183 108 226 243 0
5 4 2 34 121 70 229 0
5 5 2 540 109 559 162 0
5 6 2 74 121 99 222 0
6 1 2 0 106 23 234 0
6 2 2 387 118 416 222 0
6 3 2 184 108 226 243 0
6 4 2 27 123 62 224 0
6 5 2 540 109 560 162 0
6 6 2 74 121 99 222 0
7 1 2 0 106 23 233 0
7 2 2 389 118 419 223 0
7 3 2 184 108 227 244 0
7 4 2 25 123 60 224 0
7 5 2 540 109 560 162 0
7 6 2 73 121 99 222 0
8 1 2 0 106 23 233 0
8 2 2 390 118 420 223 0
8 3 2 184 108 227 244 0
8 4 2 25 123 60 226 0
8 5 2 542 110 562 161 0
8 6 2 74 121 99 222 0
9 1 2 0 106 23 233 0
9 2 2 390 117 422 224 0
9 3 2 184 108 227 244 0
9 4 2 25 123 61 226 0
9 5 2 543 110 564 161 0
9 6 2 74 122 99 222 0
10 1 2 0 106 23 233 0
10 2 2 391 118 423 224 0
10 3 2 183 108 227 244 0
10 4 2 25 122 60 226 0
10 5 2 544 110 566 161 0
10 6 2 73 122 99 222 0
11 1 2 0 107 24 233 0
11 2 2 391 118 424 224 0
11 3 2 183 108 227 244 0
11 4 2 25 122 60 225 0
11 5 2 545 110 567 161 0
11 6 2 74 122 100 222 0
12 1 2 1 107 24 233 0
12 2 2 392 118 426 224 0
12 3 2 183 108 226 242 0
12 4 2 24 122 59 227 0
12 5 2 546 111 567 160 0
12 6 2 73 123 99 223 0
13 1 2 1 107 24 233 0
13 2 2 392 118 427 225 0
13 3 2 183 108 226 242 0
13 4 2 23 121 58 227 0
13 5 2 546 111 568 160 0
13 6 2 72 123 99 223 0
14 1 2 1 108 24 233 0
14 2 2 392 117 428 225 0
14 3 2 183 109 227 242 0
14 4 2 22 121 58 227 0
14 5 2 547 112 569 159 0
14 6 2 72 124 99 223 0
15 1 2 1 108 25 234 0
15 2 2 393 117 430 225 0
15 3 2 183 109 227 242 0
15 4 2 22 120 57 228 0
15 5 2 547 112 570 159 0
15 6 2 72 124 99 223 0
16 1 2 1 109 25 234 0
16 2 2 395 117 431 225 0
16 3 2 184 109 228 243 0
16 4 2 22 119 57 228 0
16 5 2 548 113 571 158 0
16 6 2 72 124 100 223 0
17 1 2 1 109 25 234 0
17 2 2 400 116 436 225 0
17 3 2 184 109 228 243 0
17 4 2 21 119 56 229 0
17 5 2 549 113 572 158 0
17 6 2 72 123 100 223 0
18 1 2 1 110 25 234 0
18 2 2 403 118 438 224 0
18 3 2 183 109 229 243 0
18 4 2 20 118 55 229 0
18 5 2 550 113 573 157 0
18 6 2 72 123 100 223 0
19 1 2 1 111 25 234 0
19 2 2 406 116 441 224 0
19 3 2 183 108 229 243 0
19 4 2 17 115 54 230 0
19 5 2 550 114 573 156 0
