Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
47 4 2 707 156 768 276 0
48 4 2 702 157 764 276 0
49 4 2 697 156 761 278 0
50 4 2 693 154 760 281 0
50 6 2 750 0 775 42 0
51 4 2 687 152 754 280 0
51 6 2 749 0 776 43 0
52 4 2 683 152 750 280 0
52 6 2 748 0 777 48 0
53 4 2 682 153 747 279 0
53 6 2 748 0 779 52 0
53 7 2 721 189 776 301 0
54 4 2 680 152 744 278 0
54 6 2 748 1 779 55 0
54 7 2 715 188 772 303 0
55 4 2 680 153 741 274 0
55 6 2 748 1 780 55 0
55 7 2 712 188 770 304 0
56 4 2 677 154 737 276 0
56 6 2 750 0 780 52 0
56 7 2 711 188 768 303 0
57 4 2 671 154 733 279 0
57 6 2 750 0 780 51 0
57 7 2 711 186 764 291 0
58 4 2 665 153 730 285 0
58 6 2 751 0 780 50 0
58 7 2 709 183 762 289 0
59 4 2 657 153 723 288 0
59 6 2 751 0 780 51 0
59 7 2 707 182 760 290 0
60 4 2 651 153 718 290 0
60 6 2 751 0 779 50 0
60 7 2 703 184 757 296 0
61 4 2 647 155 713 291 0
61 6 2 751 0 780 50 0
61 7 2 700 184 755 300 0
62 4 2 644 159 709 291 0
62 7 2 694 186 748 302 0
63 4 2 641 161 704 288 0
63 7 2 684 187 744 316 0
64 4 2 639 162 700 286 0
64 7 2 677 189 739 321 0
65 4 2 637 163 697 284 0
65 7 2 672 190 733 321 0
66 4 2 635 164 695 285 0
66 7 2 667 191 730 323 0
67 4 2 633 165 691 285 0
67 7 2 664 192 728 324 0
68 4 2 628 166 684 283 0
68 6 2 751 0 784 59 0
68 7 2 662 194 724 324 0
69 4 2 622 167 680 285 0
69 6 2 751 0 784 60 0
69 7 2 657 195 718 323 0
70 4 2 611 168 673 291 0
70 6 2 753 0 782 52 0
70 7 2 654 196 714 322 0
71 4 2 604 169 667 293 0
71 6 2 753 0 783 56 0
71 7 2 651 196 710 321 0
72 4 2 598 169 663 294 0
72 6 2 753 0 784 58 0
72 7 2 649 197 706 320 0
73 4 2 593 169 660 298 0
73 6 2 753 0 784 59 0
73 7 2 645 198 701 318 0
74 4 2 588 171 655 299 0
74 6 2 752 0 783 60 0
74 7 2 640 197 696 318 0
75 4 2 586 172 652 299 0
75 6 2 753 0 783 60 0
75 7 2 638 197 693 317 0
76 4 2 583 171 649 301 0
76 6 2 753 0 783 60 0
76 7 2 634 198 689 318 0
77 4 2 580 174 646 306 0
77 6 2 753 0 783 61 0
77 7 2 625 197 682 323 0
78 4 2 580 175 642 301 0
78 6 2 753 0 783 62 0
78 7 2 617 197 677 325 0
79 4 2 577 175 638 298 0
79 6 2 752 0 782 61 0
79 7 2 616 198 676 325 0
80 4 2 572 178 633 304 0
80 6 2 752 0 782 61 0
80 7 2 614 199 673 323 0
81 4 2 565 178 628 307 0
81 6 2 753 0 782 61 0
81 7 2 611 201 670 324 0
82 4 2 562 179 626 311 0
82 6 2 753 0 782 61 0
82 7 2 608 201 667 324 0
83 4 2 553 180 621 318 0
83 6 2 753 0 782 61 0
83 7 2 603 202 662 326 0
84 4 2 548 181 616 321 0
84 6 2 753 0 782 61 0
84 7 2 601 203 659 327 0
85 4 2 545 183 612 321 0
85 6 2 753 0 781 62 0
85 7 2 599 205 656 328 0
86 4 2 541 187 607 320 0
86 6 2 752 0 781 62 0
86 7 2 594 206 649 327 0
87 4 2 538 189 603 320 0
87 6 2 751 0 780 63 0
87 7 2 591 209 647 335 0
88 4 2 536 191 600 320 0
88 6 2 751 0 780 64 0
88 7 2 588 210 644 340 0
89 4 2 533 192 596 318 0
89 6 2 750 0 780 65 0
89 7 2 584 209 643 348 0
90 4 2 532 193 593 317 0
90 6 2 750 0 780 65 0
90 7 2 581 211 641 352 0
91 4 2 530 193 591 318 0
91 6 2 750 0 779 65 0
91 7 2 577 214 639 357 0
92 4 2 527 193 586 315 0
92 6 2 750 0 778 64 0
92 7 2 574 215 637 360 0
93 4 2 523 192 583 316 0
93 6 2 749 0 777 64 0
93 7 2 571 217 634 361 0
94 4 2 518 193 579 320 0
94 6 2 749 0 776 62 0
94 7 2 569 218 632 361 0
94 8 2 809 289 855 435 0
95 4 2 509 194 573 325 0
95 6 2 748 0 775 62 0
95 7 2 568 221 631 360 0
95 8 2 810 292 854 436 0
96 4 2 500 195 566 330 0
96 6 2 748 0 774 62 0
96 7 2 566 222 628 360 0
96 8 2 809 287 855 437 0
97 4 2 495 195 564 331 0
97 6 2 747 0 773 63 0
97 7 2 560 224 620 358 0
97 8 2 809 291 854 437 0
98 4 2 487 196 558 335 0
98 6 2 746 0 772 63 0
98 7 2 554 226 613 356 0
98 8 2 807 277 856 438 0
99 4 2 484 196 556 337 0
99 7 2 548 228 605 355 0
99 8 2 807 278 856 437 0
100 4 2 483 197 555 339 0
100 7 2 544 229 600 354 0
100 8 2 807 281 855 436 0
101 4 2 482 198 552 337 0
101 7 2 539 230 595 356 0
101 8 2 805 286 851 431 0
102 4 2 480 199 548 337 0
102 6 2 739 0 765 64 0
102 7 2 535 231 591 359 0
102 8 2 797 286 845 434 0
