Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 7 120 50 259 0
3 1 2 14 121 56 256 0
4 1 2 16 121 59 255 0
5 1 2 15 121 61 256 0
6 1 2 15 120 62 255 0
7 1 2 16 119 64 257 0
8 1 2 17 118 67 256 0
9 1 2 18 117 68 256 0
10 1 2 20 117 71 258 0
11 1 2 24 117 75 258 0
11 2 2 5 126 40 275 0
12 1 2 27 117 79 262 0
12 2 2 11 129 46 274 0
13 1 2 31 117 85 265 0
13 2 2 14 138 49 277 0
14 1 2 39 117 93 264 0
14 2 2 17 138 55 280 0
15 1 2 46 118 101 264 0
15 2 2 18 138 58 281 0
16 1 2 51 119 106 265 0
16 2 2 20 138 62 280 0
17 1 2 55 120 110 264 0
17 2 2 20 138 65 281 0
18 1 2 58 120 114 265 0
18 2 2 22 138 68 281 0
19 1 2 62 120 118 265 0
19 2 2 24 136 72 282 0
20 1 2 64 119 119 264 0
20 2 2 25 132 74 278 0
21 1 2 65 117 121 263 0
21 2 2 28 131 76 277 0
22 1 2 71 117 126 261 0
22 2 2 30 133 80 281 0
23 1 2 76 118 129 259 0
23 2 2 34 135 84 282 0
24 1 2 82 120 133 259 0
24 2 2 40 136 92 285 0
25 1 2 87 121 138 258 0
25 2 2 48 137 101 285 0
26 1 2 93 121 145 259 0
26 2 2 54 138 109 286 0
27 1 2 98 120 153 260 0
27 2 2 58 140 115 286 0
28 1 2 108 126 163 261 0
28 2 2 60 139 118 284 0
29 1 2 110 120 169 263 0
29 2 2 63 140 120 285 0
30 1 2 112 122 173 266 0
30 2 2 65 142 122 285 0
31 1 2 117 123 177 265 0
31 2 2 72 143 127 281 0
32 1 2 119 123 178 265 0
32 2 2 77 144 132 282 0
33 1 2 120 123 179 266 0
33 2 2 80 143 136 284 0
34 1 2 123 123 181 265 0
34 2 2 83 142 139 285 0
35 1 2 125 121 183 267 0
35 2 2 87 141 144 285 0
36 1 2 130 121 186 267 0
36 2 2 93 140 151 287 0
37 1 2 136 120 193 272 0
37 2 2 97 142 156 287 0
38 1 2 144 120 199 269 0
38 2 2 104 141 165 288 0
39 1 2 150 121 206 271 0
39 2 2 109 141 171 289 0
40 1 2 156 123 213 273 0
40 2 2 114 142 178 287 0
41 1 2 161 125 218 275 0
41 2 2 118 142 183 288 0
42 1 2 164 123 222 276 0
42 2 2 119 141 185 288 0
43 1 2 171 121 231 275 0
43 2 2 122 141 188 286 0
44 1 2 175 123 234 277 0
44 2 2 127 141 192 285 0
45 1 2 178 123 235 276 0
45 2 2 133 136 200 287 0
46 1 2 178 123 235 280 0
46 2 2 137 131 205 289 0
47 1 2 184 122 240 279 0
47 2 2 142 132 208 290 0
48 1 2 193 121 247 275 0
48 2 2 150 135 215 290 0
49 1 2 204 122 256 268 0
49 2 2 159 138 224 292 0
50 1 2 212 124 261 262 0
50 2 2 170 139 237 293 0
51 1 2 219 123 268 260 0
51 2 2 175 139 245 293 0
52 1 2 225 121 278 263 0
52 2 2 177 140 247 290 0
53 1 2 230 124 283 266 0
53 2 2 179 142 249 290 0
54 1 2 233 124 287 268 0
54 2 2 183 141 253 291 0
55 1 2 239 123 292 265 0
55 2 2 188 141 256 291 0
56 1 2 241 123 295 267 0
56 2 2 191 140 259 290 0
57 1 2 245 123 297 265 0
57 2 2 199 138 265 290 0
58 1 2 248 123 299 264 0
58 2 2 204 137 270 291 0
59 1 2 253 122 303 263 0
59 2 2 208 137 273 291 0
60 1 2 257 120 311 272 0
60 2 2 216 137 280 291 0
61 1 2 261 123 314 275 0
61 2 2 222 138 287 291 0
62 1 2 263 119 318 279 0
62 2 2 230 134 298 292 0
63 1 2 273 124 325 276 0
63 2 2 237 136 305 291 0
63 3 2 786 229 850 369 0
64 1 2 284 126 335 272 0
64 2 2 241 136 312 291 0
64 3 2 786 232 849 369 0
65 1 2 291 124 343 272 0
65 2 2 243 136 314 293 0
65 3 2 785 232 848 368 0
66 1 2 296 125 348 274 0
66 2 2 244 130 318 295 0
66 3 2 785 232 848 368 0
67 1 2 294 123 350 279 0
67 2 2 249 132 322 291 0
67 3 2 784 230 847 368 0
68 1 2 298 124 351 276 0
68 2 2 254 133 325 291 0
68 3 2 783 231 845 367 0
69 1 2 306 123 358 276 0
69 2 2 265 129 337 291 0
69 3 2 780 231 844 370 0
70 1 2 310 121 361 277 0
70 2 2 271 128 341 291 0
70 3 2 776 227 843 374 0
71 1 2 312 119 363 280 0
71 2 2 276 129 344 292 0
71 3 2 773 226 841 374 0
72 1 2 317 119 368 280 0
72 2 2 290 125 361 294 0
72 3 2 758 230 826 381 0
72 4 2 783 230 845 408 0
73 1 2 324 119 374 284 0
73 2 2 296 124 369 296 0
73 3 2 751 232 821 382 0
73 4 2 786 253 843 415 0
74 1 2 328 118 379 285 0
74 2 2 301 129 373 296 0
74 3 2 747 228 818 379 0
74 4 2 785 260 842 421 0
75 1 2 347 125 390 263 0
75 2 2 304 132 376 295 0
75 3 2 742 232 814 381 0
75 4 2 785 264 844 423 0
76 1 2 355 124 399 262 0
76 2 2 309 133 381 294 0
76 3 2 739 233 811 382 0
76 4 2 786 265 844 423 0
