Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 312 139 354 218 0
2 2 2 446 126 465 194 0
2 3 2 109 141 139 212 0
2 4 2 501 136 524 197 0
3 1 2 314 140 355 218 0
3 2 2 447 125 466 193 0
3 3 2 110 140 140 213 0
3 4 2 501 134 524 197 0
3 5 2 581 117 597 171 0
4 1 2 315 138 357 217 0
4 2 2 448 125 467 193 0
4 3 2 110 140 141 214 0
4 4 2 502 133 525 197 0
4 5 2 584 116 601 172 0
5 1 2 318 138 359 217 0
5 2 2 448 124 467 192 0
5 3 2 110 140 142 216 0
5 4 2 504 132 527 197 0
5 5 2 586 116 603 171 0
6 1 2 320 137 360 217 0
6 2 2 451 125 470 193 0
6 3 2 111 141 142 217 0
6 4 2 504 131 528 197 0
6 5 2 587 116 604 171 0
7 1 2 326 137 365 217 0
7 2 2 453 125 472 192 0
7 3 2 112 141 143 217 0
7 4 2 505 129 529 198 0
7 5 2 587 116 604 172 0
8 1 2 331 138 368 217 0
8 2 2 454 126 473 191 0
8 3 2 117 142 147 216 0
8 4 2 506 130 530 198 0
8 5 2 588 116 605 171 0
9 1 2 334 138 370 216 0
9 2 2 454 126 473 192 0
9 3 2 119 143 148 217 0
9 4 2 507 131 531 198 0
9 5 2 589 116 606 171 0
10 1 2 337 137 372 216 0
10 2 2 455 126 473 192 0
10 3 2 121 143 149 215 0
10 4 2 508 131 531 198 0
10 5 2 589 116 606 171 0
11 1 2 339 137 375 216 0
11 2 2 457 127 475 191 0
11 3 2 122 142 151 216 0
11 4 2 508 131 532 198 0
11 5 2 590 116 607 171 0
12 1 2 344 137 381 217 0
12 2 2 457 127 476 190 0
12 3 2 123 141 153 217 0
12 4 2 510 132 533 197 0
12 5 2 591 116 608 171 0
13 1 2 347 137 384 216 0
13 2 2 457 126 476 192 0
13 3 2 126 143 154 215 0
13 4 2 511 132 534 197 0
13 5 2 591 116 608 171 0
14 1 2 348 137 385 216 0
14 2 2 457 125 477 192 0
14 3 2 129 143 157 216 0
14 4 2 512 131 535 197 0
14 5 2 591 115 609 171 0
14 6 2 492 127 505 178 0
15 1 2 348 137 386 216 0
15 2 2 458 125 478 192 0
15 3 2 130 143 159 217 0
15 4 2 515 129 538 196 0
15 5 2 592 115 609 171 0
15 6 2 491 128 507 189 0
16 1 2 350 137 388 216 0
16 2 2 459 125 479 192 0
16 3 2 134 142 162 216 0
16 4 2 516 129 540 196 0
16 5 2 592 114 610 171 0
16 6 2 491 128 508 193 0
17 1 2 352 137 389 216 0
17 2 2 460 126 479 191 0
17 3 2 136 141 164 216 0
17 4 2 518 128 540 195 0
17 6 2 491 128 508 194 0
18 1 2 355 137 391 215 0
18 2 2 462 128 480 190 0
18 3 2 138 142 166 216 0
18 4 2 519 129 542 195 0
18 6 2 491 129 508 193 0
19 1 2 362 137 396 215 0
19 2 2 464 124 481 186 0
19 3 2 139 143 167 216 0
19 4 2 521 130 543 194 0
19 6 2 492 129 508 192 0
20 1 2 365 137 399 214 0
20 2 2 464 123 481 183 0
20 3 2 140 142 169 216 0
20 4 2 522 129 544 194 0
20 6 2 492 130 509 193 0
21 1 2 369 136 401 214 0
21 2 2 465 122 482 182 0
21 3 2 142 142 171 216 0
21 4 2 523 128 546 194 0
21 6 2 493 130 510 191 0
22 1 2 371 137 403 214 0
22 3 2 143 143 173 216 0
22 4 2 524 128 546 194 0
22 6 2 494 127 510 185 0
23 1 2 373 137 405 215 0
23 3 2 145 142 175 217 0
23 4 2 525 130 547 194 0
23 6 2 495 128 511 188 0
24 1 2 375 139 406 215 0
24 3 2 150 143 180 215 0
24 4 2 526 132 548 194 0
24 6 2 495 128 512 191 0
25 1 2 379 138 411 215 0
25 3 2 153 143 181 213 0
25 4 2 527 132 550 194 0
25 6 2 495 129 513 192 0
26 1 2 381 138 414 214 0
26 3 2 154 144 182 213 0
26 4 2 527 133 550 193 0
26 6 2 496 130 514 191 0
27 1 2 383 138 416 214 0
27 3 2 155 144 182 213 0
27 4 2 528 133 550 193 0
27 6 2 498 130 515 190 0
28 1 2 384 138 417 214 0
28 3 2 156 145 184 214 0
28 4 2 528 133 551 193 0
28 6 2 498 130 516 190 0
29 1 2 386 136 419 215 0
29 3 2 157 145 185 214 0
29 4 2 532 132 555 192 0
29 6 2 501 130 519 191 0
30 1 2 388 132 422 213 0
30 3 2 158 145 185 215 0
30 4 2 534 132 557 191 0
