Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 355 188 397 306 0
2 2 2 394 185 432 311 0
2 3 2 710 237 775 416 0
2 4 2 1 135 20 190 0
3 1 2 356 189 397 305 0
3 2 2 394 185 433 310 0
3 3 2 710 238 774 415 0
3 4 2 1 135 21 191 0
4 1 2 356 187 398 304 0
4 2 2 395 185 434 310 0
4 3 2 709 238 771 410 0
4 4 2 1 135 21 192 0
5 1 2 357 187 399 303 0
5 2 2 395 185 435 310 0
5 3 2 708 238 770 409 0
5 4 2 2 136 22 192 0
6 1 2 359 187 400 302 0
6 2 2 395 185 436 310 0
6 3 2 707 237 768 408 0
6 4 2 2 136 21 193 0
7 1 2 360 187 400 302 0
7 2 2 395 184 436 310 0
7 3 2 706 237 766 409 0
7 4 2 -1 135 17 193 0
8 1 2 360 187 401 301 0
8 2 2 395 184 437 311 0
8 3 2 703 237 763 407 0
8 4 2 -2 135 15 192 0
9 1 2 361 187 402 303 0
9 2 2 395 182 437 310 0
9 3 2 700 237 759 405 0
9 4 2 -3 135 14 192 0
9 5 2 11 137 27 191 0
10 1 2 363 187 404 302 0
10 2 2 395 180 438 310 0
10 3 2 697 236 757 403 0
10 4 2 -2 136 15 192 0
10 5 2 11 137 27 191 0
11 1 2 365 189 403 297 0
11 2 2 395 179 439 309 0
11 3 2 691 236 751 400 0
11 4 2 -1 136 15 191 0
11 5 2 11 136 28 191 0
12 1 2 365 186 405 299 0
12 2 2 396 180 439 307 0
12 3 2 687 236 749 399 0
12 4 2 -1 135 15 191 0
12 5 2 11 136 28 191 0
13 1 2 367 187 407 298 0
13 2 2 398 180 440 305 0
13 3 2 684 235 747 398 0
13 4 2 -1 135 16 192 0
13 5 2 12 136 28 192 0
14 1 2 370 185 408 291 0
14 2 2 398 180 440 303 0
14 3 2 682 234 746 397 0
14 4 2 0 135 16 192 0
14 5 2 12 136 29 192 0
15 1 2 372 183 409 287 0
15 2 2 398 175 441 298 0
15 3 2 679 233 745 397 0
15 4 2 -1 135 16 193 0
15 5 2 13 136 30 193 0
16 1 2 373 180 411 288 0
16 2 2 398 172 441 297 0
16 3 2 679 231 746 398 0
16 4 2 0 135 15 193 0
16 5 2 14 136 31 193 0
17 1 2 377 179 414 289 0
17 2 2 395 173 437 294 0
17 3 2 678 231 747 399 0
17 4 2 0 136 16 193 0
17 5 2 15 136 32 193 0
18 1 2 379 178 416 289 0
18 2 2 401 180 441 297 0
18 3 2 678 231 746 399 0
18 4 2 0 136 16 193 0
18 5 2 15 136 33 194 0
19 1 2 381 177 417 288 0
19 2 2 404 183 443 298 0
19 3 2 677 231 745 398 0
19 4 2 0 136 16 193 0
19 5 2 15 136 33 194 0
20 1 2 382 175 419 289 0
20 2 2 408 183 448 299 0
20 3 2 676 233 743 398 0
20 4 2 0 136 17 193 0
20 5 2 15 135 34 194 0
21 1 2 383 176 419 290 0
21 2 2 408 174 450 299 0
21 3 2 675 232 742 399 0
21 4 2 0 136 17 193 0
21 5 2 16 135 34 194 0
22 1 2 384 177 419 287 0
22 2 2 408 170 451 299 0
22 3 2 675 232 742 399 0
22 4 2 0 136 17 193 0
22 5 2 17 135 35 193 0
23 1 2 386 179 419 285 0
23 2 2 410 178 451 300 0
23 3 2 675 232 741 399 0
23 4 2 0 136 17 193 0
23 5 2 18 135 36 193 0
24 1 2 388 181 420 282 0
24 2 2 410 172 452 299 0
24 3 2 675 234 740 400 0
24 4 2 1 135 18 193 0
24 5 2 19 134 37 193 0
25 1 2 391 181 421 281 0
25 2 2 411 172 453 298 0
25 3 2 675 234 739 400 0
25 4 2 1 135 19 194 0
25 5 2 19 134 38 194 0
26 1 2 392 183 421 279 0
26 2 2 412 172 453 296 0
26 3 2 675 234 738 399 0
26 4 2 1 135 19 195 0
26 5 2 19 133 38 194 0
27 1 2 393 170 427 282 0
27 2 2 413 170 454 295 0
27 3 2 675 234 736 398 0
27 4 2 1 135 19 195 0
27 5 2 19 133 39 195 0
28 1 2 396 161 432 283 0
28 2 2 417 169 458 292 0
28 3 2 674 233 732 395 0
28 4 2 2 136 20 195 0
28 5 2 23 135 42 195 0
29 1 2 398 164 433 283 0
29 2 2 421 171 459 289 0
29 3 2 673 233 730 394 0
29 4 2 2 136 20 195 0
29 5 2 24 135 43 195 0
30 1 2 400 171 433 280 0
30 2 2 423 175 459 287 0
30 3 2 673 235 727 392 0
30 4 2 4 136 22 195 0
30 5 2 25 135 44 194 0
31 1 2 400 171 433 281 0
31 2 2 424 176 459 286 0
31 3 2 672 236 725 393 0
31 4 2 4 136 22 194 0
31 5 2 26 136 45 194 0
32 1 2 399 158 436 285 0
32 2 2 424 174 460 287 0
32 3 2 671 234 724 393 0
32 4 2 4 136 23 194 0
32 5 2 26 136 45 194 0
33 1 2 398 154 438 286 0
33 2 2 425 180 458 286 0
33 3 2 668 234 721 391 0
33 4 2 7 136 25 194 0
33 5 2 27 137 46 194 0
34 1 2 400 165 436 283 0
34 2 2 425 183 456 284 0
34 3 2 661 231 716 392 0
34 4 2 8 136 27 195 0
34 5 2 28 138 46 193 0
35 1 2 401 168 436 280 0
35 2 2 426 180 459 285 0
35 3 2 657 230 712 392 0
35 4 2 9 136 28 194 0
35 5 2 28 138 46 192 0
36 1 2 401 155 439 277 0
36 2 2 425 174 459 287 0
36 3 2 652 231 707 390 0
36 4 2 9 137 28 194 0
36 5 2 29 137 47 192 0
37 1 2 402 153 440 277 0
37 2 2 423 174 457 286 0
37 3 2 649 231 706 390 0
37 4 2 10 137 29 194 0
37 5 2 30 137 48 193 0
38 2 2 424 175 457 284 0
38 3 2 648 231 705 390 0
38 4 2 10 138 29 195 0
38 5 2 30 136 49 193 0
39 2 2 424 174 456 281 0
39 3 2 647 230 705 390 0
39 4 2 10 138 29 196 0
39 5 2 30 136 49 193 0
40 2 2 424 174 455 277 0
40 3 2 645 230 703 390 0
40 4 2 10 138 30 196 0
40 5 2 31 136 50 193 0
41 2 2 424 170 456 275 0
41 3 2 643 231 701 389 0
41 4 2 10 138 30 197 0
41 5 2 32 135 52 194 0
42 2 2 424 167 456 274 0
42 3 2 642 232 701 390 0
42 4 2 10 138 31 197 0
42 5 2 33 136 52 194 0
43 2 2 424 167 456 272 0
43 3 2 642 232 701 390 0
43 4 2 10 138 31 198 0
43 5 2 33 136 53 194 0
44 2 2 426 167 457 275 0
44 3 2 641 230 700 390 0
44 4 2 10 138 31 198 0
44 5 2 34 137 54 195 0
45 2 2 427 166 459 276 0
45 3 2 641 230 700 390 0
45 4 2 10 139 31 198 0
45 5 2 34 138 54 194 0
46 2 2 430 167 460 273 0
46 3 2 640 229 700 391 0
46 4 2 11 138 32 198 0
46 5 2 35 138 55 194 0
47 2 2 432 167 460 270 0
47 3 2 640 227 700 391 0
47 4 2 11 138 32 198 0
47 5 2 36 139 55 193 0
48 2 2 432 173 460 275 0
48 3 2 639 225 699 391 0
48 4 2 12 136 33 199 0
48 5 2 36 138 56 194 0
49 2 2 433 173 461 275 0
49 3 2 640 226 698 389 0
49 4 2 12 136 34 200 0
49 5 2 39 136 59 195 0
50 3 2 641 227 698 388 0
50 4 2 12 136 35 200 0
50 5 2 41 136 61 195 0
51 3 2 640 228 695 387 0
51 4 2 12 135 35 200 0
51 5 2 42 136 61 195 0
51 6 2 0 149 10 205 0
52 3 2 638 228 693 388 0
52 4 2 14 135 36 199 0
52 5 2 42 136 62 195 0
52 6 2 0 145 10 197 0
53 3 2 635 227 690 389 0
53 4 2 14 134 36 199 0
53 5 2 42 137 62 195 0
53 6 2 0 141 10 197 0
54 3 2 628 227 683 387 0
54 4 2 15 134 37 200 0
54 5 2 43 139 62 196 0
54 6 2 0 145 10 202 0
55 3 2 624 228 679 387 0
55 4 2 16 135 37 200 0
55 5 2 44 139 63 197 0
55 6 2 0 147 10 203 0
56 3 2 620 230 676 386 0
56 4 2 16 135 37 200 0
56 5 2 44 139 63 197 0
56 6 2 0 149 10 204 0
57 3 2 616 224 673 380 0
57 4 2 16 135 38 200 0
57 5 2 45 139 64 197 0
57 6 2 0 149 9 204 0
58 3 2 613 221 671 378 0
58 4 2 17 135 38 200 0
58 5 2 45 139 64 197 0
58 6 2 0 150 10 207 0
59 3 2 610 220 670 377 0
59 4 2 18 136 38 199 0
59 5 2 45 140 64 198 0
59 6 2 0 148 10 207 0
60 3 2 609 221 670 375 0
60 4 2 19 138 39 200 0
60 5 2 46 140 65 198 0
60 6 2 0 148 10 206 0
61 3 2 608 222 669 375 0
61 4 2 19 137 39 200 0
61 5 2 46 139 65 198 0
61 6 2 0 148 11 208 0
62 3 2 607 222 669 375 0
62 4 2 19 137 40 201 0
62 5 2 46 139 65 198 0
62 6 2 0 147 12 208 0
63 3 2 606 222 668 376 0
63 4 2 19 137 40 201 0
63 5 2 47 139 66 197 0
63 6 2 0 147 12 209 0
64 3 2 606 222 668 377 0
64 4 2 22 138 43 202 0
64 5 2 48 138 67 197 0
64 6 2 1 147 13 209 0
65 3 2 605 221 667 378 0
65 4 2 23 138 44 202 0
65 5 2 48 136 67 197 0
65 6 2 1 148 14 209 0
66 3 2 604 221 667 380 0
66 4 2 23 139 45 202 0
66 5 2 48 136 68 197 0
66 6 2 1 148 14 210 0
67 3 2 603 220 666 380 0
67 4 2 24 139 46 203 0
