Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 519 73 580 184 0
2 2 2 395 43 428 142 0
2 3 2 163 98 219 222 0
2 4 2 671 13 703 89 0
3 1 2 522 74 582 183 0
3 2 2 399 45 432 142 0
3 3 2 165 101 219 220 0
3 4 2 674 10 709 91 0
4 1 2 525 75 584 183 0
4 2 2 402 45 436 142 0
4 3 2 175 95 228 210 0
4 4 2 677 15 710 91 0
5 1 2 531 74 590 184 0
5 2 2 404 46 438 141 0
5 3 2 177 92 232 212 0
5 4 2 678 17 710 90 0
6 1 2 535 74 593 185 0
6 2 2 405 47 439 141 0
6 3 2 181 90 235 208 0
6 4 2 681 17 712 89 0
7 1 2 540 74 595 184 0
7 2 2 404 47 440 142 0
7 3 2 183 88 238 210 0
7 4 2 682 16 714 90 0
8 1 2 544 75 597 184 0
8 2 2 405 47 441 141 0
8 3 2 185 86 242 214 0
8 4 2 684 17 716 92 0
9 1 2 546 75 600 184 0
9 2 2 410 47 447 141 0
9 3 2 187 85 244 217 0
9 4 2 686 16 718 92 0
10 1 2 547 74 601 184 0
10 2 2 414 46 451 140 0
10 3 2 191 85 248 218 0
10 4 2 686 16 719 93 0
11 1 2 550 74 603 184 0
11 2 2 417 45 455 140 0
11 3 2 196 87 252 220 0
11 4 2 688 16 720 94 0
12 1 2 553 75 607 186 0
12 2 2 423 44 460 139 0
12 3 2 203 89 258 219 0
12 4 2 688 20 721 98 0
13 1 2 555 75 609 186 0
13 2 2 427 44 464 138 0
13 3 2 207 88 262 219 0
13 4 2 689 22 721 100 0
14 1 2 558 75 612 187 0
14 2 2 430 43 467 137 0
14 3 2 208 87 265 219 0
14 4 2 692 23 725 101 0
15 1 2 561 75 614 185 0
15 2 2 433 45 470 137 0
15 3 2 212 85 269 218 0
15 4 2 694 25 726 102 0
16 1 2 567 75 620 185 0
16 2 2 435 45 473 137 0
16 3 2 216 84 273 217 0
16 4 2 696 24 728 102 0
17 1 2 572 74 624 186 0
17 2 2 437 44 476 136 0
17 3 2 220 83 277 215 0
17 4 2 698 23 730 103 0
18 1 2 577 73 628 184 0
18 2 2 437 44 477 137 0
18 3 2 226 82 277 199 0
18 4 2 699 23 731 104 0
19 1 2 581 73 630 184 0
19 2 2 441 44 483 137 0
19 3 2 226 82 279 206 0
19 4 2 701 23 732 104 0
20 1 2 585 73 633 184 0
20 2 2 443 44 485 138 0
20 3 2 233 82 279 193 0
20 4 2 702 24 733 103 0
21 1 2 588 75 635 185 0
21 2 2 447 43 489 138 0
21 3 2 232 82 284 209 0
21 4 2 704 25 734 104 0
22 1 2 590 75 638 187 0
22 2 2 451 43 492 137 0
22 3 2 237 83 290 215 0
22 4 2 705 25 735 105 0
23 1 2 593 75 641 186 0
23 2 2 454 42 495 136 0
23 3 2 241 83 295 216 0
23 4 2 705 25 736 105 0
24 1 2 595 76 643 186 0
24 2 2 458 42 498 136 0
24 3 2 245 86 298 216 0
24 4 2 706 26 736 106 0
25 1 2 595 77 645 187 0
25 2 2 462 42 501 134 0
25 3 2 248 92 300 216 0
25 4 2 709 26 740 107 0
26 1 2 596 77 646 187 0
26 2 2 464 42 503 133 0
26 3 2 250 95 302 216 0
26 4 2 710 26 742 108 0
27 1 2 597 79 647 186 0
27 2 2 465 41 505 134 0
27 3 2 252 98 304 217 0
27 4 2 711 27 743 109 0
28 1 2 602 78 652 186 0
28 2 2 468 40 508 134 0
28 3 2 255 97 307 217 0
28 4 2 712 28 745 109 0
29 1 2 605 77 655 185 0
29 2 2 469 42 510 134 0
29 3 2 258 94 310 216 0
29 4 2 714 29 748 109 0
30 1 2 609 77 659 185 0
30 2 2 474 44 515 136 0
30 3 2 261 93 313 215 0
30 4 2 717 30 750 110 0
31 1 2 613 76 662 184 0
31 2 2 475 45 517 136 0
31 3 2 264 91 314 207 0
31 4 2 719 31 752 110 0
32 1 2 618 76 666 184 0
32 2 2 476 44 519 134 0
32 3 2 267 91 315 202 0
32 4 2 720 30 755 110 0
33 1 2 622 76 670 183 0
33 2 2 478 45 522 136 0
33 3 2 273 95 323 210 0
33 4 2 724 31 758 109 0
34 1 2 626 75 673 185 0
34 2 2 483 45 526 135 0
34 3 2 279 95 329 211 0
34 4 2 726 31 760 108 0
35 1 2 628 75 675 185 0
35 2 2 487 44 530 134 0
35 3 2 285 95 335 213 0
35 4 2 727 31 761 109 0
36 1 2 630 76 676 185 0
36 2 2 494 43 536 132 0
36 3 2 291 92 343 213 0
36 4 2 725 30 761 111 0
37 1 2 632 76 677 185 0
37 2 2 496 42 539 134 0
37 3 2 294 89 348 212 0
37 4 2 726 33 762 117 0
38 1 2 636 76 682 184 0
38 2 2 500 42 542 133 0
38 3 2 295 87 351 214 0
38 4 2 726 34 763 120 0
39 1 2 638 76 684 184 0
39 2 2 502 42 544 133 0
39 3 2 303 94 356 213 0
39 4 2 727 34 764 122 0
40 1 2 639 75 686 184 0
40 2 2 506 42 549 133 0
40 3 2 306 96 359 212 0
40 4 2 728 36 764 122 0
40 8 2 297 77 320 178 0
41 1 2 641 75 688 184 0
41 2 2 509 44 551 133 0
41 3 2 308 97 360 212 0
41 4 2 729 37 764 123 0
41 8 2 300 75 324 177 0
42 1 2 644 74 690 183 0
42 2 2 510 45 553 133 0
42 3 2 312 98 362 212 0
42 4 2 730 37 765 124 0
42 8 2 304 76 327 176 0
43 1 2 649 74 693 181 0
43 2 2 511 45 555 133 0
43 3 2 316 98 364 210 0
43 4 2 731 36 766 124 0
43 8 2 305 76 330 177 0
44 1 2 653 74 697 180 0
44 2 2 512 44 558 135 0
44 3 2 320 99 366 210 0
44 4 2 732 36 767 124 0
44 8 2 306 73 332 177 0
45 1 2 657 74 700 181 0
45 2 2 515 43 561 135 0
45 3 2 324 98 369 209 0
45 4 2 734 36 768 125 0
45 8 2 308 73 335 177 0
46 1 2 660 74 702 180 0
46 2 2 519 43 565 135 0
46 3 2 328 96 373 209 0
46 4 2 735 37 770 125 0
46 8 2 310 72 338 180 0
47 1 2 662 74 704 180 0
47 2 2 524 42 568 135 0
47 3 2 333 96 378 208 0
47 4 2 736 38 770 125 0
47 8 2 316 73 344 181 0
48 1 2 664 74 705 180 0
48 2 2 528 41 571 132 0
48 3 2 335 95 381 209 0
48 4 2 737 38 771 126 0
48 8 2 323 72 350 176 0
49 1 2 664 74 706 182 0
49 2 2 530 40 573 132 0
49 3 2 340 95 388 209 0
49 4 2 740 36 774 126 0
49 8 2 327 71 354 175 0
50 1 2 666 75 708 182 0
50 2 2 534 40 576 133 0
50 3 2 342 94 390 209 0
50 4 2 743 37 777 125 0
50 8 2 330 70 357 174 0
51 1 2 667 76 709 182 0
51 2 2 536 41 578 133 0
51 3 2 342 92 393 210 0
51 4 2 743 37 776 125 0
51 8 2 333 67 363 185 0
52 1 2 671 76 713 181 0
52 2 2 540 41 582 133 0
52 3 2 344 94 395 210 0
52 4 2 743 37 776 125 0
52 8 2 335 68 364 181 0
53 1 2 673 77 715 179 0
53 2 2 542 41 585 133 0
53 3 2 346 95 397 210 0
53 4 2 743 38 776 127 0
53 8 2 337 69 365 180 0
54 1 2 673 76 716 180 0
54 2 2 543 41 587 133 0
54 3 2 348 95 399 210 0
54 4 2 744 38 776 127 0
54 8 2 338 69 366 180 0
55 1 2 673 74 718 180 0
55 2 2 544 41 588 133 0
55 3 2 352 94 401 207 0
55 4 2 744 39 777 126 0
55 8 2 340 70 369 179 0
56 1 2 676 74 721 180 0
56 2 2 545 43 589 133 0
56 3 2 357 93 404 207 0
56 4 2 745 39 778 127 0
56 8 2 341 70 371 177 0
57 1 2 680 72 725 178 0
57 2 2 548 42 592 133 0
57 3 2 362 93 407 207 0
57 4 2 745 39 778 127 0
57 8 2 343 69 373 177 0
58 1 2 683 72 727 177 0
58 2 2 551 42 595 134 0
58 3 2 367 93 411 205 0
58 4 2 746 40 778 126 0
58 8 2 347 70 378 179 0
59 1 2 687 71 731 176 0
59 2 2 555 41 599 134 0
59 3 2 373 93 417 208 0
59 4 2 746 40 779 126 0
59 8 2 351 69 383 177 0
60 1 2 691 70 735 175 0
60 2 2 562 41 605 133 0
60 3 2 380 93 425 208 0
60 4 2 746 40 779 128 0
60 8 2 360 69 390 174 0
61 1 2 693 70 736 175 0
61 2 2 567 42 609 133 0
61 3 2 384 93 430 207 0
61 4 2 747 41 780 128 0
61 8 2 365 65 396 172 0
62 1 2 694 71 737 175 0
62 2 2 573 42 614 133 0
62 3 2 386 93 433 207 0
62 4 2 748 41 781 127 0
62 8 2 369 64 399 172 0
63 1 2 695 71 738 174 0
63 2 2 576 41 618 132 0
63 3 2 387 93 435 207 0
63 4 2 747 41 780 127 0
63 8 2 373 65 401 167 0
64 1 2 696 72 739 173 0
64 2 2 579 41 621 132 0
64 3 2 387 93 437 207 0
64 4 2 747 41 780 127 0
64 8 2 375 66 403 166 0
65 1 2 698 72 741 171 0
65 2 2 580 41 623 131 0
65 3 2 391 93 441 209 0
65 4 2 748 41 781 127 0
65 8 2 377 67 405 166 0
66 1 2 698 72 742 172 0
66 2 2 582 41 627 133 0
66 3 2 393 92 443 207 0
66 4 2 748 41 781 127 0
66 8 2 378 67 407 167 0
67 1 2 703 70 748 173 0
67 2 2 583 41 628 133 0
67 3 2 396 93 444 205 0
67 4 2 748 42 782 127 0
67 8 2 381 66 412 168 0
68 1 2 707 69 752 172 0
68 2 2 584 40 631 133 0
68 3 2 401 91 447 205 0
68 4 2 749 42 782 127 0
68 8 2 382 70 414 170 0
69 1 2 710 69 754 172 0
69 2 2 586 40 633 133 0
69 3 2 407 90 453 207 0
69 4 2 749 43 782 127 0
69 8 2 385 70 418 169 0
70 1 2 714 69 758 171 0
70 2 2 589 40 636 133 0
70 3 2 411 91 457 209 0
70 4 2 750 44 783 127 0
70 8 2 387 70 421 169 0
71 1 2 717 69 759 171 0
71 2 2 594 39 639 132 0
71 3 2 416 92 460 207 0
71 4 2 750 44 783 125 0
71 8 2 390 70 425 168 0
72 1 2 719 71 760 171 0
72 2 2 597 40 641 131 0
72 3 2 418 93 462 206 0
72 4 2 751 43 783 125 0
72 8 2 393 69 429 169 0
73 1 2 720 73 760 170 0
73 2 2 600 41 642 132 0
73 3 2 421 93 465 206 0
73 4 2 750 43 783 125 0
73 8 2 397 69 433 169 0
74 1 2 721 74 762 170 0
74 2 2 602 41 643 131 0
74 3 2 423 91 468 206 0
74 4 2 751 43 783 125 0
74 8 2 402 67 437 166 0
75 1 2 723 76 763 170 0
75 2 2 606 40 646 133 0
75 3 2 424 90 472 206 0
75 4 2 751 43 783 123 0
75 8 2 406 66 441 165 0
76 1 2 724 78 765 170 0
76 2 2 609 41 649 133 0
