Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 816 32 835 95 0
3 1 2 815 33 834 95 0
4 1 2 815 33 834 95 0
5 1 2 811 32 830 95 0
6 1 2 809 33 828 96 0
7 1 2 807 33 827 96 0
8 1 2 805 33 825 96 0
9 1 2 803 34 824 96 0
10 1 2 802 34 823 96 0
11 1 2 801 34 821 95 0
12 1 2 800 34 819 95 0
13 1 2 799 35 818 95 0
13 3 2 824 35 839 98 0
14 1 2 799 35 818 95 0
14 3 2 823 39 837 97 0
15 1 2 798 35 817 94 0
15 3 2 822 41 836 97 0
16 1 2 798 35 817 94 0
16 3 2 821 41 835 96 0
17 1 2 794 36 813 95 0
17 3 2 819 40 834 96 0
18 1 2 793 35 812 95 0
18 3 2 818 39 833 96 0
19 1 2 791 35 810 95 0
19 3 2 816 38 832 96 0
20 1 2 790 36 809 95 0
20 3 2 816 39 832 96 0
21 1 2 790 36 809 96 0
21 3 2 812 40 828 96 0
22 1 2 789 37 809 97 0
22 3 2 811 39 827 96 0
23 1 2 788 36 807 97 0
23 3 2 809 38 826 97 0
24 1 2 785 35 806 97 0
24 3 2 808 40 825 98 0
25 1 2 783 35 803 96 0
25 3 2 807 40 824 98 0
26 1 2 782 35 802 95 0
26 3 2 805 41 822 98 0
27 1 2 782 36 801 95 0
27 3 2 805 41 822 97 0
28 1 2 778 36 797 96 0
28 3 2 803 41 820 97 0
29 1 2 775 35 796 96 0
29 3 2 801 40 820 97 0
30 1 2 774 35 794 96 0
30 3 2 800 40 819 98 0
31 1 2 771 34 793 96 0
31 3 2 799 41 818 98 0
32 1 2 770 34 793 96 0
32 3 2 798 43 818 99 0
33 1 2 770 33 792 96 0
33 3 2 798 43 818 99 0
34 1 2 769 34 792 96 0
34 3 2 795 44 814 97 0
35 1 2 768 34 791 96 0
35 3 2 794 45 813 97 0
36 1 2 768 34 791 96 0
36 3 2 792 44 812 97 0
37 1 2 767 33 790 97 0
37 3 2 791 43 811 97 0
38 1 2 766 33 789 96 0
38 3 2 789 43 810 98 0
39 1 2 766 34 787 96 0
39 3 2 787 43 808 98 0
40 1 2 765 36 786 96 0
40 3 2 786 43 807 98 0
41 1 2 765 35 785 95 0
41 3 2 785 43 806 98 0
42 1 2 765 35 786 96 0
42 3 2 784 42 805 99 0
43 1 2 760 33 782 98 0
43 3 2 783 42 804 100 0
44 1 2 758 32 781 99 0
44 3 2 781 41 803 100 0
45 1 2 757 33 779 100 0
45 3 2 780 41 802 101 0
46 1 2 757 35 778 100 0
46 3 2 780 41 802 101 0
47 1 2 756 36 778 99 0
47 3 2 777 40 798 100 0
48 1 2 755 38 775 99 0
48 3 2 774 42 795 100 0
49 1 2 754 40 774 99 0
49 3 2 772 42 793 100 0
50 1 2 754 41 774 100 0
50 3 2 771 42 792 100 0
51 1 2 753 42 773 100 0
51 3 2 770 42 791 100 0
