Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 352 170 383 252 0
2 2 2 324 168 352 251 0
3 1 2 353 171 383 252 0
3 2 2 324 169 352 252 0
4 1 2 353 171 384 252 0
4 2 2 323 168 352 253 0
5 1 2 353 170 384 252 0
5 2 2 324 168 353 253 0
6 1 2 354 169 385 252 0
6 2 2 324 166 354 254 0
7 1 2 355 169 386 252 0
7 2 2 325 165 355 254 0
8 1 2 357 169 388 251 0
8 2 2 325 163 356 255 0
9 1 2 358 168 389 252 0
9 2 2 326 164 356 254 0
10 1 2 360 168 391 253 0
10 2 2 331 166 360 254 0
11 1 2 363 168 394 253 0
11 2 2 333 167 361 254 0
12 1 2 365 169 395 254 0
12 2 2 334 166 363 255 0
13 1 2 366 169 396 255 0
13 2 2 334 166 363 256 0
14 1 2 366 170 396 256 0
14 2 2 336 168 364 257 0
15 1 2 367 170 397 257 0
15 2 2 336 167 365 257 0
16 1 2 368 171 397 257 0
16 2 2 337 168 366 258 0
17 1 2 368 171 398 257 0
17 2 2 337 168 367 258 0
18 1 2 369 171 398 257 0
18 2 2 338 168 368 257 0
19 1 2 370 171 399 257 0
19 2 2 340 168 370 257 0
20 1 2 371 171 400 257 0
20 2 2 342 168 371 257 0
20 3 2 231 155 247 215 0
21 1 2 371 171 401 258 0
21 2 2 343 168 372 257 0
21 3 2 231 155 247 216 0
22 1 2 372 171 401 258 0
22 2 2 344 168 373 257 0
22 3 2 230 156 246 216 0
23 1 2 374 171 403 258 0
23 2 2 347 166 377 258 0
23 3 2 230 156 246 216 0
24 1 2 375 171 403 258 0
24 2 2 349 166 379 260 0
24 3 2 231 161 247 222 0
24 5 2 49 162 62 202 0
25 1 2 376 172 404 258 0
25 2 2 351 168 380 261 0
25 3 2 231 163 247 224 0
25 5 2 48 162 61 201 0
26 1 2 377 172 405 259 0
26 2 2 352 168 381 262 0
26 3 2 231 162 247 224 0
26 5 2 49 162 61 201 0
27 1 2 380 172 409 260 0
27 2 2 352 168 381 262 0
27 3 2 232 163 247 223 0
27 5 2 49 162 61 201 0
28 1 2 382 173 410 260 0
28 2 2 354 170 382 262 0
28 3 2 232 163 247 222 0
28 5 2 48 162 61 201 0
29 1 2 383 173 412 260 0
29 2 2 355 171 383 262 0
29 3 2 232 162 248 223 0
29 5 2 48 162 60 201 0
30 1 2 383 173 412 261 0
30 2 2 357 171 385 262 0
30 3 2 232 162 248 225 0
30 5 2 47 162 60 202 0
31 1 2 384 173 414 261 0
31 2 2 357 171 385 262 0
31 3 2 233 162 249 226 0
31 5 2 46 162 60 202 0
32 1 2 385 172 415 261 0
32 2 2 358 170 386 262 0
32 3 2 233 161 248 225 0
32 5 2 46 162 60 202 0
33 1 2 386 172 416 261 0
33 2 2 358 168 387 262 0
33 3 2 233 161 248 225 0
33 5 2 45 161 59 203 0
34 1 2 387 172 417 262 0
34 2 2 360 168 388 262 0
34 3 2 234 162 249 226 0
34 5 2 45 161 59 203 0
35 1 2 388 172 418 262 0
35 2 2 360 168 389 263 0
35 3 2 234 162 249 226 0
35 5 2 45 161 59 203 0
36 1 2 388 172 418 263 0
36 2 2 363 166 393 264 0
36 3 2 234 163 248 226 0
36 5 2 45 161 59 202 0
37 1 2 389 171 419 264 0
37 2 2 365 166 395 264 0
37 3 2 234 164 248 226 0
37 5 2 45 161 59 202 0
38 1 2 390 172 421 265 0
38 2 2 367 167 396 266 0
38 3 2 234 165 248 227 0
38 5 2 44 161 58 202 0
