Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 50 315 107 456 0
3 1 2 46 289 126 486 0
4 1 2 61 294 137 482 0
5 1 2 71 299 145 479 0
6 1 2 78 301 150 477 0
7 1 2 82 302 155 477 0
8 1 2 85 298 161 478 0
9 1 2 88 296 166 479 0
10 1 2 89 294 168 478 0
11 1 2 95 291 173 474 0
12 1 2 98 289 175 468 0
13 1 2 101 285 177 466 0
14 1 2 105 283 181 465 0
15 1 2 110 282 186 465 0
16 1 2 117 278 192 458 0
17 1 2 123 273 202 460 0
18 1 2 129 275 208 456 0
19 1 2 133 276 211 453 0
20 1 2 137 274 216 452 0
21 1 2 138 273 218 453 0
22 1 2 139 270 220 452 0
23 1 2 143 271 222 448 0
24 1 2 148 272 223 441 0
25 1 2 154 272 226 436 0
26 1 2 160 264 234 434 0
27 1 2 165 260 238 433 0
28 1 2 170 260 243 433 0
29 1 2 175 260 248 433 0
30 1 2 178 261 250 432 0
31 1 2 180 260 253 432 0
32 1 2 184 259 257 431 0
33 1 2 185 257 259 431 0
34 1 2 187 255 262 432 0
35 1 2 188 242 266 429 0
36 1 2 197 246 269 419 0
37 1 2 204 249 270 408 0
38 1 2 208 245 274 405 0
39 1 2 212 244 276 401 0
40 1 2 215 244 277 398 0
41 1 2 220 244 281 397 0
42 1 2 225 243 288 397 0
43 1 2 232 241 296 396 0
44 1 2 234 240 300 396 0
45 1 2 237 241 303 396 0
46 1 2 237 241 303 396 0
47 1 2 237 240 304 395 0
48 1 2 243 235 309 390 0
49 1 2 249 232 313 385 0
50 1 2 255 231 317 383 0
51 1 2 259 232 320 382 0
52 1 2 262 230 323 382 0
53 1 2 267 225 329 379 0
54 1 2 270 224 332 377 0
55 1 2 271 223 334 378 0
56 1 2 274 224 337 377 0
57 1 2 276 224 338 376 0
58 1 2 278 223 340 375 0
59 1 2 281 221 343 373 0
60 1 2 284 220 344 368 0
61 1 2 288 219 347 361 0
62 1 2 291 217 349 359 0
63 1 2 292 215 349 357 0
64 1 2 295 214 350 356 0
65 1 2 298 214 352 354 0
66 1 2 303 214 357 353 0
67 1 2 308 214 362 352 0
68 1 2 312 213 365 351 0
69 1 2 313 214 366 351 0
70 1 2 314 213 368 352 0
71 1 2 315 212 369 352 0
72 1 2 319 211 372 349 0
73 1 2 324 209 376 345 0
74 1 2 328 208 378 343 0
75 1 2 332 209 381 340 0
76 1 2 334 205 383 334 0
77 1 2 337 200 388 335 0
78 1 2 339 201 390 334 0
79 1 2 341 202 392 332 0
80 1 2 341 203 393 332 0
81 1 2 341 203 394 332 0
82 1 2 342 203 395 332 0
83 1 2 344 203 397 328 0
84 1 2 347 201 399 326 0
85 1 2 349 199 400 321 0
86 1 2 351 199 402 321 0
87 1 2 353 199 403 320 0
88 1 2 356 198 405 319 0
89 1 2 358 198 406 318 0
90 1 2 359 197 407 318 0
91 1 2 361 196 409 317 0
92 1 2 364 197 411 316 0
93 1 2 366 197 412 315 0
94 1 2 367 197 413 316 0
95 1 2 368 197 414 316 0
96 1 2 373 195 419 315 0
97 1 2 377 193 422 312 0
98 1 2 380 192 425 309 0
99 1 2 382 191 426 306 0
100 1 2 384 190 428 304 0
101 1 2 385 189 430 302 0
102 1 2 386 188 431 303 0
103 1 2 388 188 433 302 0
104 1 2 388 188 434 301 0
105 1 2 389 188 435 300 0
106 1 2 391 189 436 298 0
107 1 2 392 188 438 299 0
108 1 2 392 188 438 298 0
109 1 2 393 188 439 297 0
110 1 2 394 184 440 292 0
111 1 2 395 181 441 290 0
112 1 2 397 180 442 288 0
113 1 2 399 180 443 287 0
114 1 2 399 179 442 286 0
115 1 2 401 179 444 287 0
116 1 2 402 178 445 287 0
117 1 2 403 178 445 287 0
118 1 2 404 178 446 287 0
119 1 2 404 178 445 287 0
120 1 2 410 178 450 285 0
121 1 2 413 178 452 283 0
122 1 2 415 177 455 281 0
123 1 2 417 176 455 279 0
124 1 2 417 174 457 278 0
125 1 2 418 173 458 277 0
126 1 2 420 173 460 276 0
127 1 2 420 173 460 276 0
128 1 2 420 172 461 275 0
129 1 2 420 171 461 275 0
130 1 2 421 171 462 274 0
131 1 2 422 172 462 274 0
132 1 2 423 171 463 273 0
133 1 2 424 171 464 271 0
134 1 2 426 171 464 270 0
135 1 2 427 171 465 268 0
136 1 2 428 170 466 267 0
137 1 2 429 169 466 266 0
138 1 2 430 170 468 267 0
139 1 2 432 170 468 264 0
140 1 2 433 169 469 263 0
141 1 2 434 169 469 264 0
142 1 2 435 169 470 261 0
143 1 2 436 169 470 261 0
144 1 2 437 168 471 261 0
145 1 2 438 168 472 260 0
146 1 2 439 168 473 260 0
147 1 2 441 169 473 259 0
148 1 2 445 167 476 258 0
149 1 2 447 167 478 257 0
150 1 2 448 166 479 257 0
151 1 2 448 165 479 257 0
152 1 2 448 165 479 255 0
153 1 2 449 164 480 256 0
154 1 2 450 164 480 255 0
155 1 2 451 165 481 255 0
156 1 2 452 164 481 254 0
157 1 2 453 164 482 254 0
158 1 2 454 162 481 248 0
159 1 2 455 161 481 245 0
160 1 2 456 160 481 244 0
161 1 2 457 161 481 243 0
162 1 2 458 163 481 242 0
163 1 2 460 164 481 240 0
164 1 2 460 165 482 239 0
173 1 2 489 156 511 239 0
174 1 2 490 155 513 239 0
175 1 2 491 154 514 239 0
176 1 2 492 154 514 238 0
177 1 2 492 154 514 237 0
178 1 2 492 154 515 238 0
179 1 2 492 153 515 239 0
180 1 2 492 152 515 239 0
181 1 2 492 151 515 237 0
182 1 2 492 151 515 237 0
183 1 2 492 151 515 237 0
184 1 2 492 150 516 236 0
185 1 2 493 150 517 235 0
186 1 2 492 151 516 235 0
187 1 2 493 152 517 236 0
188 1 2 494 152 517 235 0
189 1 2 495 154 518 233 0
190 1 2 499 154 522 231 0
191 1 2 501 154 523 231 0
192 1 2 502 154 525 231 0
193 1 2 503 149 527 226 0
194 1 2 505 147 528 225 0
195 1 2 506 145 530 226 0
196 1 2 507 144 532 226 0
197 1 2 508 144 533 226 0
198 1 2 508 143 534 227 0
199 1 2 509 143 535 227 0
200 1 2 510 144 536 226 0
201 1 2 510 147 536 224 0
202 1 2 517 150 540 219 0
203 1 2 516 148 541 222 0
204 1 2 517 148 543 222 0
205 1 2 518 148 544 222 0
206 1 2 518 148 545 222 0
207 1 2 519 146 547 221 0
208 1 2 520 146 547 220 0
209 1 2 521 146 548 220 0
210 1 2 522 147 549 219 0
211 1 2 524 148 549 218 0
212 1 2 524 149 548 218 0
213 1 2 525 147 551 219 0
214 1 2 526 145 552 219 0
215 1 2 530 143 557 218 0
216 1 2 532 143 559 218 0
217 1 2 532 143 560 218 0
218 1 2 534 144 561 217 0
219 1 2 536 144 563 217 0
220 1 2 538 143 565 217 0
221 1 2 540 143 566 217 0
222 1 2 541 143 566 216 0
223 1 2 542 143 567 215 0
224 1 2 543 144 567 214 0
225 1 2 543 144 567 215 0
226 1 2 543 143 567 216 0
227 1 2 544 143 568 216 0
228 1 2 548 143 572 217 0
229 1 2 550 142 573 218 0
230 1 2 551 141 575 219 0
231 1 2 552 142 576 221 0
232 1 2 552 140 576 222 0
233 1 2 554 142 577 222 0
234 1 2 556 142 579 223 0
235 1 2 557 144 579 222 0
236 1 2 558 146 578 221 0
237 1 2 558 147 578 219 0
238 1 2 569 149 586 214 0
239 1 2 570 146 589 215 0
240 1 2 572 143 592 214 0
241 1 2 573 142 593 214 0
242 1 2 575 140 593 204 0
243 1 2 577 140 594 200 0
244 1 2 577 140 594 199 0
245 1 2 576 141 595 206 0
246 1 2 577 142 595 208 0
247 1 2 577 142 597 210 0
248 1 2 579 142 598 209 0
249 1 2 579 143 598 209 0
250 1 2 580 143 598 208 0
251 1 2 581 143 599 208 0
252 1 2 584 140 602 204 0
253 1 2 585 143 604 206 0
254 1 2 586 143 605 207 0
255 1 2 587 143 607 207 0
256 1 2 588 140 608 203 0
257 1 2 589 139 609 200 0
258 1 2 590 139 610 200 0
258 7 2 0 132 16 195 0
259 1 2 591 138 611 201 0
259 7 2 0 129 16 196 0
260 1 2 591 138 612 199 0
260 7 2 1 128 17 196 0
261 1 2 592 138 613 198 0
261 7 2 1 128 18 197 0
262 1 2 593 138 615 200 0
262 7 2 1 130 18 197 0
263 1 2 594 138 616 200 0
263 7 2 2 132 18 197 0
264 1 2 598 144 620 202 0
264 7 2 3 133 20 198 0
265 1 2 599 141 623 201 0
265 7 2 4 132 21 197 0
