Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 103 32 130 105 0
2 2 2 79 37 106 104 0
3 1 2 100 34 126 104 0
3 2 2 78 37 106 105 0
4 1 2 98 34 125 106 0
4 2 2 77 37 105 106 0
5 1 2 98 34 124 104 0
5 2 2 76 38 102 103 0
6 1 2 97 36 123 105 0
6 2 2 75 38 101 102 0
7 1 2 97 37 122 105 0
7 2 2 74 37 101 104 0
8 1 2 97 37 122 104 0
8 2 2 74 37 100 104 0
9 1 2 96 42 122 109 0
9 2 2 73 37 100 104 0
10 1 2 95 44 120 110 0
10 2 2 73 43 98 107 0
11 1 2 95 45 120 111 0
11 2 2 72 44 98 110 0
12 1 2 94 45 119 112 0
12 2 2 71 44 97 112 0
13 1 2 92 44 119 113 0
13 2 2 70 44 96 113 0
14 1 2 91 45 118 115 0
14 2 2 66 43 93 112 0
15 1 2 90 45 117 116 0
15 2 2 65 44 92 113 0
16 1 2 89 45 115 115 0
16 2 2 64 44 91 114 0
17 1 2 88 47 113 114 0
17 2 2 64 44 90 114 0
18 1 2 88 49 112 114 0
18 2 2 63 43 90 114 0
19 1 2 88 50 112 114 0
19 2 2 63 44 89 115 0
20 1 2 88 51 112 116 0
20 2 2 61 45 88 116 0
21 1 2 85 52 109 117 0
21 2 2 61 45 87 117 0
22 1 2 83 51 108 118 0
22 2 2 60 48 86 117 0
23 1 2 81 51 106 119 0
23 2 2 61 52 85 116 0
24 1 2 81 52 106 119 0
24 2 2 60 53 84 117 0
25 1 2 80 52 105 119 0
25 2 2 59 53 84 118 0
26 1 2 79 53 104 120 0
26 2 2 58 53 83 119 0
27 1 2 79 53 104 120 0
27 2 2 58 54 83 119 0
28 1 2 78 54 103 121 0
28 2 2 58 55 82 119 0
29 1 2 77 53 103 121 0
29 2 2 57 56 81 119 0
30 1 2 76 52 103 121 0
30 2 2 56 55 81 119 0
31 1 2 76 52 102 121 0
31 2 2 55 56 80 118 0
32 1 2 75 52 102 122 0
32 2 2 54 57 79 118 0
33 1 2 74 52 102 123 0
33 2 2 51 55 76 118 0
34 1 2 74 51 103 126 0
34 2 2 49 53 75 121 0
35 1 2 73 51 103 126 0
35 2 2 48 52 74 122 0
36 1 2 72 54 102 129 0
36 2 2 47 51 74 123 0
37 1 2 72 55 100 130 0
37 2 2 48 56 73 127 0
38 1 2 71 55 100 131 0
38 2 2 47 59 72 128 0
39 1 2 70 56 99 131 0
39 2 2 47 60 71 129 0
40 1 2 69 56 98 133 0
40 2 2 46 61 70 128 0
41 1 2 70 56 98 132 0
41 2 2 46 61 70 127 0
42 1 2 69 56 97 133 0
42 2 2 45 61 69 128 0
