Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 493 133 533 262 0
2 2 2 527 151 579 273 0
2 3 2 584 147 627 281 0
2 4 2 800 103 834 198 0
2 5 2 832 133 860 220 0
2 6 2 298 14 319 79 0
3 1 2 494 133 534 263 0
3 2 2 527 151 578 272 0
3 3 2 583 147 625 277 0
3 4 2 801 103 836 199 0
3 5 2 835 135 862 219 0
3 6 2 298 14 319 80 0
4 1 2 493 133 533 264 0
4 2 2 527 152 577 271 0
4 3 2 583 145 624 273 0
4 4 2 802 106 836 199 0
4 5 2 836 140 861 219 0
4 6 2 298 14 319 81 0
5 1 2 491 131 531 261 0
5 2 2 526 151 576 270 0
5 3 2 581 143 622 273 0
5 4 2 807 106 842 200 0
5 5 2 837 144 859 218 0
5 6 2 298 15 319 82 0
6 1 2 491 130 530 258 0
6 2 2 525 150 575 269 0
6 3 2 580 139 622 269 0
6 4 2 809 106 846 200 0
6 5 2 838 146 860 217 0
6 6 2 298 15 319 82 0
7 1 2 491 127 530 254 0
7 2 2 524 145 574 264 0
7 3 2 579 137 620 268 0
7 4 2 812 108 848 200 0
7 6 2 298 15 319 82 0
8 1 2 490 125 530 251 0
8 2 2 524 142 574 261 0
8 3 2 577 137 619 268 0
8 4 2 815 110 851 200 0
8 6 2 298 15 319 82 0
9 1 2 489 124 528 249 0
9 2 2 524 141 573 260 0
9 3 2 576 136 617 268 0
9 4 2 818 109 854 199 0
9 6 2 299 16 320 82 0
10 1 2 489 123 528 250 0
10 2 2 523 140 572 258 0
10 3 2 574 135 616 268 0
10 4 2 821 106 858 200 0
10 6 2 299 16 320 82 0
11 1 2 488 123 528 249 0
11 2 2 522 139 570 255 0
11 3 2 574 134 616 268 0
11 4 2 824 104 860 198 0
11 6 2 299 17 320 82 0
12 1 2 487 122 527 249 0
12 2 2 522 137 569 254 0
12 3 2 573 133 615 267 0
12 4 2 826 103 862 200 0
12 6 2 299 17 319 83 0
13 1 2 487 122 527 250 0
13 2 2 522 137 569 254 0
13 3 2 573 132 615 266 0
13 4 2 830 116 861 198 0
13 6 2 299 18 320 83 0
14 1 2 486 122 527 249 0
14 2 2 522 136 569 253 0
14 3 2 570 132 610 261 0
14 4 2 831 122 859 198 0
