Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 124 163 161 277 0
2 2 2 23 149 54 250 0
2 3 2 80 145 106 229 0
2 4 2 393 143 430 258 0
2 5 2 45 159 74 262 0
3 1 2 122 165 159 279 0
3 2 2 22 149 53 247 0
3 3 2 79 148 105 232 0
3 4 2 393 143 431 258 0
3 5 2 45 160 73 259 0
4 1 2 120 164 157 279 0
4 2 2 21 150 51 247 0
4 3 2 78 146 105 230 0
4 4 2 393 143 431 259 0
4 5 2 45 160 73 259 0
5 1 2 119 163 157 279 0
5 2 2 20 150 50 246 0
5 3 2 78 146 104 229 0
5 4 2 393 143 431 259 0
5 5 2 44 160 72 258 0
6 1 2 118 163 156 279 0
6 2 2 20 150 50 245 0
6 3 2 77 146 103 228 0
6 4 2 393 143 431 260 0
6 5 2 44 157 71 251 0
7 1 2 117 164 155 278 0
7 2 2 20 150 49 244 0
7 3 2 77 146 102 227 0
7 4 2 393 142 431 260 0
7 5 2 43 159 71 256 0
7 7 2 62 155 80 232 0
8 1 2 116 164 155 277 0
8 2 2 17 151 45 243 0
8 3 2 77 146 103 227 0
8 4 2 393 141 431 261 0
8 5 2 37 153 65 253 0
8 7 2 62 154 80 232 0
9 1 2 115 166 154 277 0
9 2 2 15 150 43 242 0
9 3 2 77 146 103 227 0
9 4 2 393 142 431 260 0
9 5 2 39 155 66 248 0
9 7 2 61 154 80 232 0
10 1 2 110 164 148 276 0
10 2 2 14 150 42 242 0
10 3 2 77 146 103 227 0
10 4 2 393 150 430 264 0
10 5 2 39 155 66 248 0
10 7 2 60 154 80 232 0
11 1 2 106 163 145 274 0
11 2 2 14 152 42 242 0
11 3 2 77 145 102 227 0
11 4 2 395 153 431 266 0
11 5 2 39 155 66 248 0
11 7 2 60 154 79 232 0
12 1 2 103 165 140 274 0
12 2 2 14 152 42 243 0
12 3 2 77 145 102 226 0
12 4 2 394 154 431 267 0
12 5 2 39 159 67 253 0
12 7 2 59 153 79 232 0
13 1 2 100 166 137 273 0
13 2 2 13 153 41 242 0
13 3 2 77 145 102 225 0
13 4 2 396 156 432 266 0
13 5 2 39 161 66 255 0
13 7 2 59 154 78 231 0
14 1 2 94 166 132 272 0
14 2 2 12 153 39 242 0
14 3 2 76 144 101 222 0
14 4 2 396 154 433 266 0
14 5 2 39 155 68 250 0
14 7 2 58 154 78 231 0
15 1 2 91 166 129 271 0
15 2 2 11 153 38 242 0
15 3 2 77 144 100 221 0
15 4 2 397 155 433 266 0
15 5 2 34 156 62 248 0
15 7 2 53 148 73 226 0
16 1 2 89 167 128 271 0
16 2 2 10 152 37 241 0
16 3 2 76 144 100 220 0
16 4 2 396 155 432 266 0
16 5 2 32 157 59 247 0
16 7 2 52 147 72 224 0
17 1 2 86 167 125 272 0
17 2 2 9 151 36 242 0
17 3 2 76 143 99 221 0
17 4 2 397 156 432 264 0
17 5 2 32 161 59 253 0
17 7 2 50 146 71 225 0
18 1 2 86 169 125 270 0
18 2 2 8 151 36 242 0
18 3 2 75 143 99 221 0
18 4 2 397 156 432 265 0
18 5 2 31 159 57 249 0
18 7 2 49 145 71 226 0
19 1 2 85 168 124 270 0
19 2 2 7 149 35 242 0
19 3 2 75 142 98 220 0
19 4 2 396 156 432 266 0
19 5 2 30 158 57 247 0
19 7 2 49 145 71 226 0
20 1 2 84 168 124 271 0
20 2 2 6 149 35 242 0
20 3 2 75 142 98 219 0
20 4 2 396 157 432 267 0
20 5 2 29 158 55 247 0
20 7 2 48 146 70 226 0
20 8 2 435 158 457 270 0
21 1 2 83 165 123 267 0
21 2 2 6 148 34 242 0
21 3 2 74 142 96 218 0
21 4 2 396 157 431 268 0
21 5 2 28 158 55 247 0
21 7 2 47 146 70 225 0
21 8 2 436 160 457 270 0
22 1 2 82 166 121 268 0
22 2 2 4 148 33 242 0
22 3 2 75 143 95 216 0
22 4 2 395 157 431 269 0
22 5 2 27 159 54 247 0
22 7 2 47 146 69 225 0
22 8 2 435 161 457 270 0
23 1 2 78 166 115 265 0
23 2 2 4 148 33 241 0
23 3 2 75 144 95 215 0
23 4 2 394 155 430 271 0
23 5 2 27 158 53 246 0
23 7 2 47 146 70 225 0
24 1 2 76 165 113 261 0
24 2 2 3 149 32 241 0
24 3 2 74 145 94 217 0
24 4 2 393 158 428 271 0
24 5 2 26 158 52 245 0
24 7 2 46 146 70 225 0
24 8 2 432 161 456 281 0
24 9 2 99 154 120 204 0
25 1 2 75 165 112 262 0
25 2 2 3 151 31 239 0
25 3 2 77 144 93 198 0
25 4 2 392 160 428 274 0
25 5 2 25 158 52 246 0
25 7 2 46 147 69 226 0
25 8 2 431 161 455 284 0
25 9 2 99 154 120 204 0
26 1 2 75 165 110 261 0
26 2 2 3 153 30 239 0
26 3 2 77 144 92 189 0
26 4 2 391 160 427 277 0
26 5 2 25 159 51 246 0
26 7 2 46 147 69 226 0
26 8 2 431 161 454 278 0
27 1 2 74 165 109 262 0
27 2 2 1 151 29 239 0
27 3 2 77 144 91 186 0
27 4 2 390 162 425 278 0
27 5 2 24 159 51 245 0
27 7 2 45 147 69 226 0
27 8 2 430 161 453 273 0
28 1 2 74 165 108 260 0
28 2 2 0 151 28 240 0
28 3 2 77 145 90 183 0
28 4 2 388 164 423 279 0
28 5 2 24 159 50 245 0
28 7 2 45 148 68 226 0
28 8 2 429 161 453 274 0
29 1 2 73 167 107 260 0
29 2 2 0 151 28 239 0
29 4 2 386 164 422 279 0
29 5 2 23 159 50 245 0
29 7 2 45 148 68 225 0
29 8 2 428 160 453 276 0
30 1 2 72 167 107 261 0
30 2 2 0 150 27 239 0
30 4 2 384 163 420 278 0
30 5 2 22 158 49 245 0
30 7 2 44 148 67 225 0
30 8 2 426 160 451 278 0
30 12 2 91 148 120 250 0
31 1 2 71 168 106 261 0
31 2 2 0 151 27 239 0
31 4 2 383 161 420 279 0
31 5 2 21 158 49 245 0
31 7 2 44 147 67 225 0
31 8 2 425 159 452 279 0
31 12 2 90 149 118 245 0
32 1 2 71 167 106 261 0
32 2 2 -1 151 26 240 0
32 4 2 381 161 418 279 0
32 5 2 21 158 48 245 0
32 7 2 43 147 66 225 0
32 8 2 423 159 451 280 0
32 12 2 89 149 116 244 0
33 1 2 68 166 102 259 0
33 2 2 -1 152 26 240 0
33 4 2 379 162 416 278 0
33 5 2 17 158 44 244 0
33 7 2 42 146 66 226 0
33 8 2 422 160 451 281 0
33 12 2 89 149 116 243 0
34 1 2 65 165 100 260 0
34 2 2 -1 152 25 240 0
34 4 2 374 162 412 277 0
34 5 2 16 160 42 243 0
34 7 2 43 146 67 226 0
34 8 2 422 160 452 282 0
34 12 2 88 149 114 243 0
35 1 2 63 165 99 261 0
35 2 2 -1 152 25 240 0
35 4 2 371 161 411 278 0
35 5 2 15 160 41 242 0
35 7 2 42 146 66 225 0
35 8 2 421 161 451 283 0
35 12 2 87 150 114 245 0
36 1 2 61 164 95 260 0
36 2 2 -1 151 25 240 0
36 4 2 368 160 410 281 0
36 5 2 14 159 41 243 0
36 7 2 41 145 66 225 0
36 8 2 420 161 450 283 0
36 12 2 87 150 114 245 0
37 1 2 58 164 93 260 0
37 2 2 -1 150 24 239 0
37 4 2 366 160 409 283 0
37 5 2 14 159 41 244 0
37 7 2 41 144 66 224 0
37 8 2 418 162 449 284 0
37 12 2 87 151 113 245 0
38 1 2 56 164 91 261 0
38 2 2 -2 150 24 241 0
38 4 2 363 162 406 284 0
38 5 2 12 158 39 244 0
38 7 2 41 144 65 224 0
38 8 2 418 162 448 284 0
38 12 2 83 150 109 245 0
39 1 2 55 164 89 261 0
39 2 2 -1 149 24 241 0
39 4 2 361 163 405 285 0
39 5 2 12 158 39 243 0
39 7 2 40 145 64 224 0
39 8 2 417 161 448 284 0
39 12 2 81 150 107 245 0
