Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 694 41 713 85 0
3 1 2 694 42 714 86 0
4 1 2 695 42 714 85 0
5 1 2 698 42 717 82 0
5 3 2 329 0 347 33 0
6 1 2 700 42 718 82 0
6 3 2 329 0 347 33 0
7 1 2 701 43 719 83 0
7 3 2 329 0 348 33 0
8 1 2 702 43 720 84 0
9 1 2 701 43 720 84 0
9 3 2 330 0 349 33 0
10 1 2 701 44 720 86 0
10 3 2 330 0 349 34 0
11 1 2 702 44 720 86 0
12 1 2 703 44 721 86 0
13 1 2 703 44 722 87 0
14 1 2 704 44 723 88 0
15 1 2 704 45 724 90 0
16 1 2 704 45 723 91 0
16 3 2 332 0 352 35 0
17 1 2 704 45 725 92 0
17 3 2 332 0 352 35 0
18 1 2 705 45 726 93 0
18 3 2 332 0 351 36 0
19 1 2 706 45 726 94 0
19 3 2 332 0 352 36 0
20 1 2 706 45 727 93 0
21 1 2 706 45 727 93 0
21 3 2 337 0 356 35 0
22 1 2 707 45 728 93 0
22 3 2 337 0 356 35 0
23 1 2 707 45 729 94 0
23 3 2 338 0 357 35 0
24 1 2 708 45 730 95 0
25 1 2 709 45 731 95 0
26 1 2 710 46 732 95 0
27 1 2 713 46 735 96 0
27 3 2 339 0 358 36 0
28 1 2 714 46 737 96 0
28 3 2 339 0 359 38 0
29 1 2 715 46 737 97 0
29 3 2 339 0 359 38 0
30 1 2 716 46 739 97 0
30 3 2 339 0 359 39 0
31 1 2 717 46 739 96 0
31 3 2 339 0 359 39 0
32 1 2 718 46 740 94 0
32 3 2 339 0 359 39 0
33 1 2 720 46 740 94 0
33 3 2 340 0 360 40 0
34 1 2 721 46 742 94 0
34 3 2 340 0 360 40 0
35 1 2 721 49 743 100 0
35 3 2 341 0 361 40 0
36 1 2 722 51 744 103 0
36 3 2 341 0 361 40 0
37 1 2 723 51 745 104 0
37 3 2 341 0 362 40 0
38 1 2 723 52 745 104 0
38 3 2 342 0 362 39 0
39 1 2 723 52 746 105 0
39 3 2 343 0 362 39 0
40 1 2 724 52 748 106 0
40 3 2 344 0 363 39 0
41 1 2 724 52 748 105 0
41 3 2 344 0 364 40 0
42 1 2 725 54 748 104 0
42 3 2 345 0 364 39 0
43 1 2 726 53 748 103 0
43 3 2 345 0 364 39 0
44 1 2 727 54 748 103 0
44 3 2 346 1 364 38 0
45 1 2 730 53 751 103 0
45 3 2 346 1 364 38 0
46 1 2 731 53 753 105 0
46 3 2 346 2 364 38 0
47 1 2 732 53 754 106 0
47 3 2 346 2 364 39 0
48 1 2 732 53 755 107 0
48 3 2 347 2 366 40 0
49 1 2 733 54 755 107 0
49 3 2 347 2 366 41 0
50 1 2 733 55 755 108 0
50 3 2 347 1 366 41 0
51 1 2 734 56 756 108 0
51 3 2 347 1 366 42 0
52 1 2 734 56 757 108 0
52 3 2 347 1 366 42 0
53 1 2 735 56 758 109 0
53 3 2 347 1 367 43 0
54 1 2 736 56 759 108 0
54 3 2 348 1 368 43 0
55 1 2 736 56 760 108 0
55 3 2 348 1 368 43 0
56 1 2 737 56 761 109 0
56 3 2 348 1 368 44 0
57 1 2 738 56 763 109 0
57 3 2 348 0 368 44 0
58 1 2 739 56 764 110 0
58 3 2 349 0 368 44 0
59 1 2 740 56 765 111 0
60 1 2 745 57 768 109 0
61 1 2 747 57 771 110 0
61 3 2 353 6 372 47 0
62 1 2 749 58 772 111 0
62 3 2 354 6 373 48 0
63 1 2 749 58 772 112 0
63 3 2 355 6 374 48 0
64 1 2 750 58 773 112 0
64 3 2 355 6 374 49 0
65 1 2 751 58 773 113 0
65 3 2 355 6 374 49 0
