Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 -2 227 73 347 0
2 2 2 47 170 118 288 0
2 3 2 43 211 96 320 0
2 4 2 20 11 60 64 0
3 1 2 -8 227 70 354 0
3 2 2 48 169 119 288 0
3 3 2 45 211 98 320 0
3 4 2 20 12 59 65 0
3 5 2 1 267 42 380 0
4 1 2 -5 226 73 354 0
4 2 2 49 167 119 287 0
4 3 2 48 206 104 322 0
4 4 2 22 12 61 65 0
4 5 2 3 259 48 382 0
5 1 2 -6 226 76 361 0
5 2 2 52 166 117 278 0
5 3 2 50 206 107 323 0
5 4 2 22 11 62 66 0
5 5 2 4 257 50 382 0
6 1 2 -5 225 81 371 0
6 2 2 54 165 119 280 0
6 3 2 52 207 109 324 0
6 4 2 21 12 60 64 0
7 1 2 -4 233 84 382 0
7 2 2 57 166 121 280 0
7 3 2 58 208 114 322 0
7 4 2 20 13 57 64 0
8 1 2 -1 238 86 386 0
8 2 2 60 166 125 282 0
8 3 2 62 207 119 323 0
8 4 2 19 14 55 64 0
9 1 2 2 229 90 381 0
9 2 2 67 165 134 286 0
9 3 2 65 207 123 323 0
9 4 2 19 13 55 64 0
10 1 2 9 226 95 376 0
10 2 2 73 164 142 287 0
10 3 2 71 209 128 321 0
10 4 2 19 16 54 67 0
11 1 2 17 226 99 367 0
11 2 2 80 163 149 285 0
11 3 2 73 208 131 320 0
11 4 2 18 17 53 70 0
12 1 2 27 228 105 359 0
12 2 2 84 164 154 285 0
12 3 2 76 210 133 320 0
12 4 2 12 17 48 72 0
13 1 2 32 228 108 354 0
13 2 2 87 164 157 286 0
13 3 2 77 208 135 321 0
13 4 2 9 18 46 73 0
14 1 2 34 229 110 354 0
14 2 2 88 163 160 287 0
14 3 2 80 208 136 319 0
14 4 2 7 17 45 76 0
15 1 2 35 227 113 354 0
15 2 2 91 166 162 287 0
15 3 2 82 208 137 318 0
15 4 2 6 17 45 77 0
16 1 2 37 227 116 356 0
16 2 2 98 166 166 284 0
16 3 2 84 208 139 319 0
16 4 2 6 17 44 76 0
17 1 2 39 225 117 355 0
17 2 2 101 165 168 281 0
17 3 2 89 208 142 317 0
17 4 2 6 19 43 77 0
18 1 2 39 224 122 363 0
18 2 2 102 164 170 283 0
18 3 2 92 206 145 315 0
18 4 2 4 19 42 78 0
19 1 2 41 224 127 369 0
19 2 2 100 162 173 292 0
19 3 2 96 206 150 316 0
19 4 2 3 20 41 79 0
20 1 2 41 219 132 376 0
20 2 2 103 161 176 293 0
20 3 2 105 202 161 315 0
20 4 2 4 20 40 77 0
21 1 2 46 222 133 374 0
21 3 2 108 196 168 317 0
21 4 2 3 20 39 79 0
22 1 2 51 224 135 372 0
22 3 2 113 198 172 315 0
22 4 2 3 21 39 80 0
23 1 2 53 224 136 371 0
23 3 2 114 200 173 317 0
23 4 2 2 20 38 80 0
24 1 2 61 224 140 365 0
24 2 2 114 157 188 294 0
24 3 2 116 201 174 317 0
24 4 2 1 20 37 81 0
25 1 2 69 223 143 355 0
25 2 2 120 158 192 292 0
25 3 2 120 204 176 315 0
25 4 2 0 21 37 83 0
26 1 2 76 223 147 348 0
26 2 2 131 162 199 285 0
26 3 2 122 206 177 315 0
26 4 2 0 21 37 84 0
27 1 2 80 223 151 346 0
27 2 2 138 162 204 283 0
27 3 2 125 206 178 314 0
27 4 2 0 22 36 85 0
28 1 2 84 223 157 346 0
28 2 2 140 162 207 283 0
28 3 2 126 205 178 312 0
28 4 2 -4 23 31 86 0
29 1 2 84 222 161 352 0
29 2 2 144 161 211 281 0
29 3 2 128 203 180 312 0
29 4 2 -2 22 34 87 0
30 1 2 83 220 166 359 0
30 2 2 146 161 212 280 0
