Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 112 144 179 287 0
3 1 2 117 145 184 289 0
4 1 2 121 145 189 292 0
5 1 2 123 145 192 293 0
6 1 2 126 145 194 292 0
7 1 2 131 143 199 293 0
8 1 2 133 144 201 294 0
9 1 2 138 146 204 295 0
10 1 2 143 146 210 299 0
11 1 2 148 146 217 304 0
11 2 2 0 115 46 263 0
12 1 2 155 148 224 306 0
12 2 2 0 117 46 266 0
13 1 2 163 148 232 305 0
13 2 2 0 124 45 265 0
14 1 2 167 153 234 305 0
14 2 2 1 126 45 264 0
15 1 2 172 154 240 307 0
15 2 2 1 125 46 264 0
16 1 2 175 154 244 309 0
16 2 2 1 122 47 267 0
17 1 2 179 154 250 312 0
17 2 2 1 122 48 269 0
18 1 2 184 157 252 311 0
18 2 2 3 123 52 273 0
19 1 2 185 154 253 310 0
19 2 2 8 125 58 272 0
19 3 2 804 145 858 286 0
20 1 2 188 154 255 310 0
20 2 2 14 128 66 274 0
20 3 2 806 145 860 286 0
21 1 2 192 153 259 314 0
21 2 2 18 129 71 272 0
21 3 2 808 148 862 291 0
22 1 2 200 154 266 314 0
22 2 2 23 130 77 273 0
22 3 2 795 142 849 284 0
23 1 2 207 156 272 315 0
23 2 2 26 131 82 274 0
23 3 2 791 144 843 280 0
24 1 2 215 163 278 316 0
24 2 2 27 131 84 275 0
24 3 2 786 146 836 276 0
24 4 2 812 160 850 297 0
25 1 2 222 164 287 319 0
25 2 2 28 131 87 276 0
25 3 2 782 146 833 278 0
25 4 2 807 160 845 294 0
26 1 2 230 163 297 321 0
26 2 2 30 131 88 276 0
26 3 2 781 150 837 288 0
26 4 2 804 161 842 293 0
27 1 2 234 167 301 322 0
27 2 2 30 130 89 277 0
27 3 2 780 154 838 292 0
28 1 2 237 166 307 323 0
28 2 2 32 129 91 277 0
28 3 2 777 155 837 294 0
28 4 2 768 149 806 274 0
29 1 2 238 165 309 324 0
29 2 2 36 129 96 278 0
29 3 2 774 155 835 295 0
29 4 2 762 145 802 272 0
30 1 2 240 166 310 323 0
30 2 2 41 133 100 281 0
30 3 2 771 159 832 295 0
30 4 2 758 143 801 275 0
31 1 2 243 167 313 324 0
31 2 2 47 134 108 282 0
31 3 2 770 162 829 293 0
31 4 2 756 140 798 267 0
32 1 2 248 166 317 325 0
32 2 2 54 137 114 281 0
32 3 2 767 161 827 292 0
32 4 2 754 139 795 262 0
33 1 2 253 165 322 328 0
33 2 2 58 139 120 281 0
33 3 2 766 159 827 293 0
33 4 2 751 137 793 262 0
34 1 2 262 164 332 332 0
34 2 2 62 141 125 283 0
34 3 2 763 157 825 292 0
34 4 2 748 135 792 264 0
35 1 2 268 164 337 333 0
35 2 2 66 140 133 285 0
35 3 2 762 156 823 292 0
35 4 2 745 137 791 273 0
36 1 2 276 169 344 337 0
