Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 328 12 348 66 0
3 1 2 327 11 347 66 0
4 1 2 328 11 348 66 0
5 1 2 329 11 348 66 0
6 1 2 329 12 349 66 0
7 1 2 330 11 350 65 0
8 1 2 331 11 351 65 0
9 1 2 331 10 351 63 0
10 1 2 332 10 351 63 0
35 1 2 357 5 374 56 0
36 1 2 358 5 375 56 0
37 1 2 358 5 375 56 0
38 1 2 358 5 374 55 0
39 1 2 359 5 375 55 0
40 1 2 360 6 376 55 0
41 1 2 360 6 376 55 0
42 1 2 360 6 377 55 0
43 1 2 360 5 377 55 0
44 1 2 360 5 377 55 0
45 1 2 360 4 377 54 0
46 1 2 361 4 378 54 0
47 1 2 361 5 378 54 0
48 1 2 362 5 379 54 0
49 1 2 363 5 379 53 0
50 1 2 364 4 381 53 0
51 1 2 364 4 380 53 0
52 1 2 365 4 381 52 0
53 1 2 366 5 382 52 0
54 1 2 366 5 383 52 0
55 1 2 366 5 382 52 0
56 1 2 367 4 383 51 0
57 1 2 367 4 383 51 0
58 1 2 367 3 383 51 0
59 1 2 367 3 384 52 0
60 1 2 370 2 386 51 0
61 1 2 372 2 388 51 0
62 1 2 372 2 389 50 0
63 1 2 373 2 390 50 0
66 3 2 3 91 19 176 0
67 1 2 375 0 392 49 0
67 3 2 6 92 22 174 0
68 1 2 375 0 392 48 0
68 3 2 8 93 25 174 0
69 1 2 375 0 393 49 0
69 3 2 9 93 28 174 0
70 1 2 375 0 393 49 0
70 3 2 11 94 30 174 0
71 1 2 375 0 393 48 0
71 3 2 12 94 33 173 0
72 1 2 376 0 393 48 0
72 3 2 13 94 34 172 0
73 1 2 376 0 394 48 0
73 3 2 13 93 35 171 0
74 1 2 376 0 394 47 0
74 3 2 14 91 37 172 0
75 1 2 377 0 395 46 0
75 3 2 16 91 39 172 0
76 1 2 378 0 395 46 0
76 3 2 16 91 40 171 0
77 1 2 378 0 396 47 0
77 3 2 20 91 46 172 0
78 1 2 378 0 396 47 0
78 3 2 24 91 51 173 0
79 1 2 379 0 397 47 0
79 3 2 27 89 56 174 0
80 1 2 379 0 397 47 0
80 3 2 31 89 61 176 0
81 1 2 379 0 397 46 0
81 3 2 33 89 65 176 0
82 1 2 379 0 397 46 0
82 3 2 34 89 68 176 0
83 1 2 380 0 398 46 0
83 3 2 36 90 70 177 0
84 1 2 380 0 398 46 0
84 3 2 37 90 72 176 0
85 1 2 380 0 399 46 0
85 3 2 39 90 74 176 0
86 1 2 381 0 399 46 0
86 3 2 41 90 75 175 0
87 1 2 381 0 399 46 0
87 3 2 43 90 78 175 0
88 1 2 381 0 399 46 0
88 3 2 44 89 79 175 0
89 1 2 382 0 399 46 0
89 3 2 49 89 83 175 0
90 1 2 383 0 400 45 0
90 3 2 52 89 86 175 0
91 1 2 383 0 400 45 0
91 3 2 55 90 89 174 0
92 1 2 383 0 400 45 0
92 3 2 59 91 93 173 0
93 1 2 386 0 403 44 0
93 3 2 61 91 97 175 0
94 1 2 387 0 405 43 0
94 3 2 64 90 101 177 0
95 1 2 388 0 405 43 0
95 3 2 66 90 103 178 0
96 1 2 388 0 406 43 0
96 3 2 67 90 105 178 0
97 1 2 388 0 406 43 0
97 3 2 70 92 106 176 0
98 1 2 389 0 406 42 0
98 3 2 72 92 107 176 0
99 1 2 389 0 406 41 0
99 3 2 74 92 109 175 0
100 1 2 390 0 407 41 0
100 3 2 75 91 112 176 0
101 1 2 390 0 407 41 0
101 3 2 80 90 117 176 0
102 1 2 390 0 407 40 0
102 3 2 83 90 121 176 0
103 1 2 390 0 408 40 0
103 3 2 86 90 124 175 0
104 1 2 391 0 408 40 0
104 3 2 90 91 129 176 0
105 1 2 391 0 408 40 0
105 3 2 93 91 133 176 0
106 1 2 392 0 409 40 0
106 3 2 95 91 136 176 0
107 1 2 392 0 409 40 0
107 3 2 96 91 138 177 0
108 1 2 392 0 409 40 0
108 3 2 98 91 140 177 0
109 1 2 392 0 409 40 0
109 3 2 100 90 141 177 0
110 1 2 392 0 409 40 0
110 3 2 102 90 142 177 0
111 1 2 393 0 410 40 0
111 3 2 104 90 144 177 0
112 1 2 393 0 410 39 0
112 3 2 107 89 145 177 0
113 1 2 394 0 410 39 0
113 3 2 108 89 146 177 0
114 1 2 394 0 410 39 0
114 3 2 114 88 151 177 0
115 1 2 394 0 410 38 0
115 3 2 118 90 155 178 0
116 1 2 395 0 410 38 0
116 3 2 122 91 158 177 0
117 1 2 395 0 411 38 0
117 3 2 126 91 162 177 0
118 1 2 395 0 411 38 0
118 3 2 128 91 166 177 0
119 1 2 396 0 412 38 0
119 3 2 131 91 169 178 0
120 1 2 397 0 413 38 0
120 3 2 133 91 170 178 0
121 1 2 397 0 412 38 0
121 3 2 135 92 172 178 0
122 1 2 398 0 413 37 0
122 3 2 137 91 174 178 0
123 1 2 398 1 413 37 0
123 3 2 139 91 175 177 0
124 1 2 398 1 413 36 0
124 3 2 142 91 177 178 0
125 1 2 399 0 413 36 0
125 3 2 147 90 183 178 0
126 1 2 399 0 413 37 0
126 3 2 151 90 186 178 0
127 1 2 399 0 414 37 0
127 3 2 155 89 190 177 0
128 1 2 400 0 415 37 0
128 3 2 159 89 196 177 0
129 3 2 162 89 200 178 0
130 1 2 400 0 415 36 0
130 3 2 164 90 203 179 0
131 1 2 401 0 415 36 0
131 3 2 165 90 204 179 0
132 3 2 166 90 206 179 0
133 1 2 401 0 415 35 0
133 3 2 168 90 207 179 0
134 1 2 401 0 415 35 0
134 3 2 170 89 209 177 0
135 3 2 173 89 211 178 0
136 1 2 405 0 419 35 0
136 3 2 175 89 213 180 0
137 1 2 406 0 420 35 0
137 3 2 180 88 217 180 0
138 1 2 406 0 420 34 0
138 3 2 184 88 220 180 0
139 1 2 407 0 421 34 0
139 3 2 189 89 225 180 0
140 1 2 406 0 420 32 0
140 3 2 193 89 230 180 0
141 1 2 407 0 420 31 0
141 3 2 197 90 234 180 0
142 1 2 406 0 421 33 0
142 3 2 199 91 237 181 0
143 1 2 407 0 421 33 0
143 3 2 201 91 239 181 0
144 1 2 407 0 422 33 0
144 3 2 203 92 240 181 0
145 1 2 408 0 422 32 0
145 3 2 205 92 243 181 0
146 1 2 408 0 422 32 0
146 3 2 208 91 244 181 0
147 1 2 408 0 422 32 0
147 3 2 213 91 249 181 0
148 1 2 408 1 423 32 0
148 3 2 216 91 252 181 0
149 1 2 408 0 423 32 0
149 3 2 220 91 255 179 0
150 1 2 408 0 424 31 0
150 3 2 224 90 259 179 0
151 1 2 409 0 424 31 0
151 3 2 228 90 264 180 0
152 1 2 409 0 424 31 0
152 3 2 232 89 269 182 0
153 1 2 410 0 425 30 0
153 3 2 235 90 273 181 0
154 1 2 410 0 426 30 0
154 3 2 237 91 276 182 0
155 1 2 411 0 426 30 0
155 3 2 238 91 279 183 0
156 1 2 412 0 427 30 0
156 3 2 239 90 280 183 0
157 1 2 412 0 427 30 0
157 3 2 244 90 285 182 0
158 1 2 413 0 427 30 0
158 3 2 248 90 287 181 0
158 4 2 1 94 23 171 0
159 1 2 413 0 427 29 0
159 3 2 250 90 289 181 0
159 4 2 2 93 24 171 0
160 1 2 414 1 428 29 0
160 3 2 253 90 290 180 0
160 4 2 3 93 25 170 0
161 1 2 414 1 428 29 0
161 3 2 256 90 292 182 0
161 4 2 3 93 26 172 0
162 1 2 414 1 427 29 0
162 3 2 260 90 296 183 0
162 4 2 2 93 26 172 0
163 1 2 415 1 428 29 0
