Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 565 116 624 277 0
2 2 2 782 45 811 120 0
2 3 2 559 53 596 141 0
2 5 2 805 43 828 113 0
3 1 2 565 118 624 279 0
3 2 2 782 45 810 120 0
3 3 2 557 51 595 143 0
3 5 2 804 45 826 111 0
4 1 2 566 120 624 282 0
4 2 2 781 45 810 120 0
4 3 2 553 50 594 148 0
4 5 2 804 46 825 111 0
5 1 2 564 118 626 287 0
5 2 2 779 44 808 120 0
5 3 2 550 49 595 155 0
5 5 2 804 47 825 111 0
6 1 2 564 116 627 290 0
6 2 2 778 44 807 120 0
6 3 2 549 49 593 155 0
6 5 2 803 47 824 110 0
7 1 2 564 115 628 291 0
7 2 2 778 43 807 120 0
7 3 2 548 48 592 156 0
7 5 2 803 48 823 110 0
8 1 2 565 115 629 291 0
8 2 2 778 43 806 119 0
8 3 2 548 50 591 155 0
8 5 2 802 45 824 110 0
9 1 2 568 119 629 288 0
9 2 2 773 43 803 121 0
9 3 2 547 51 590 155 0
9 5 2 802 44 824 111 0
10 1 2 569 122 632 294 0
10 2 2 772 43 801 121 0
10 3 2 543 52 591 168 0
10 5 2 801 42 824 113 0
11 1 2 571 122 634 296 0
11 2 2 771 43 801 122 0
11 3 2 540 53 590 174 0
11 5 2 803 46 824 112 0
12 1 2 571 121 636 298 0
12 2 2 770 44 799 122 0
12 3 2 539 55 589 176 0
12 5 2 800 46 822 112 0
12 6 2 823 54 838 113 0
13 1 2 573 122 639 301 0
13 2 2 769 46 798 121 0
13 3 2 537 55 588 176 0
13 5 2 799 45 822 113 0
13 6 2 823 53 838 114 0
14 1 2 574 123 641 304 0
14 2 2 769 46 798 121 0
14 3 2 537 55 588 177 0
14 5 2 800 46 822 113 0
14 6 2 822 54 837 112 0
15 1 2 574 126 643 308 0
15 2 2 769 48 798 122 0
15 3 2 536 54 586 177 0
15 5 2 798 43 821 114 0
15 6 2 821 50 838 114 0
16 1 2 574 128 645 313 0
16 2 2 767 48 796 122 0
16 3 2 531 54 582 178 0
16 5 2 793 44 816 114 0
16 6 2 820 49 837 114 0
17 1 2 575 130 646 316 0
17 2 2 766 46 796 123 0
17 3 2 530 55 580 176 0
17 5 2 791 43 814 115 0
17 6 2 819 48 837 116 0
18 1 2 576 132 648 319 0
18 2 2 765 45 796 124 0
18 3 2 529 55 580 178 0
18 5 2 790 42 813 113 0
18 6 2 818 45 837 118 0
19 1 2 577 134 648 319 0
19 2 2 764 44 795 124 0
19 3 2 528 55 579 180 0
19 5 2 789 41 812 114 0
