Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 477 211 595 476 0
2 2 2 598 221 693 477 0
2 3 2 539 121 592 239 0
2 4 2 659 78 692 167 0
2 5 2 765 38 791 105 0
2 6 2 736 86 770 175 0
2 7 2 696 86 726 177 0
3 1 2 481 215 598 477 0
3 2 2 601 227 694 476 0
3 3 2 540 126 590 236 0
3 4 2 658 78 691 168 0
3 5 2 765 38 790 105 0
3 6 2 735 86 769 176 0
3 7 2 695 85 726 177 0
4 1 2 485 215 602 476 0
4 2 2 604 231 696 476 0
4 3 2 541 129 588 234 0
4 4 2 656 78 690 168 0
4 5 2 764 37 790 105 0
4 6 2 734 84 769 177 0
4 7 2 694 83 726 179 0
5 1 2 488 218 603 475 0
5 2 2 606 235 698 477 0
5 3 2 540 132 587 234 0
5 4 2 655 76 687 163 0
5 5 2 762 40 789 110 0
5 6 2 734 84 769 180 0
5 7 2 694 84 726 178 0
6 1 2 489 218 605 474 0
6 2 2 608 237 699 476 0
6 3 2 539 134 587 238 0
6 4 2 654 76 686 159 0
6 5 2 758 41 785 111 0
6 6 2 734 86 768 180 0
6 7 2 694 86 725 178 0
7 1 2 492 222 606 474 0
7 2 2 614 243 705 475 0
7 3 2 537 134 588 241 0
7 4 2 653 75 684 161 0
7 5 2 756 41 784 113 0
7 6 2 733 88 766 179 0
7 7 2 692 84 723 177 0
8 1 2 497 228 609 474 0
8 2 2 617 244 710 475 0
8 3 2 535 134 590 251 0
8 4 2 651 76 683 162 0
8 5 2 756 42 783 112 0
8 6 2 732 88 765 181 0
8 7 2 690 87 719 175 0
9 1 2 503 231 614 474 0
9 2 2 621 244 719 479 0
9 3 2 532 132 593 261 0
9 4 2 650 77 681 161 0
9 5 2 755 43 781 113 0
9 6 2 732 91 764 182 0
9 7 2 690 85 721 176 0
10 1 2 508 234 617 476 0
10 2 2 627 245 726 479 0
10 3 2 528 133 596 280 0
10 4 2 649 79 681 165 0
10 5 2 755 44 781 113 0
10 6 2 733 94 763 180 0
10 7 2 689 88 719 175 0
11 1 2 512 235 622 476 0
11 2 2 634 249 732 478 0
11 3 2 526 132 598 290 0
11 4 2 648 79 680 167 0
11 5 2 756 46 780 112 0
11 6 2 732 95 762 180 0
11 7 2 690 84 721 176 0
12 1 2 516 236 627 478 0
12 2 2 641 254 739 479 0
12 3 2 525 131 601 300 0
12 4 2 646 80 678 168 0
12 5 2 755 47 779 112 0
12 7 2 690 82 721 172 0
13 1 2 521 246 630 478 0
13 2 2 648 257 745 479 0
13 3 2 524 130 602 308 0
13 4 2 645 80 677 168 0
13 5 2 754 48 778 113 0
13 7 2 688 80 721 176 0
14 1 2 525 250 634 478 0
14 2 2 656 265 752 478 0
14 3 2 524 131 603 312 0
14 4 2 644 81 676 167 0
14 5 2 754 49 777 114 0
14 7 2 686 79 720 176 0
15 1 2 528 256 637 478 0
15 2 2 662 272 756 478 0
15 3 2 523 133 603 319 0
15 4 2 642 81 671 159 0
15 5 2 753 48 777 114 0
15 7 2 685 81 718 176 0
16 1 2 540 260 648 476 0
16 2 2 669 279 762 478 0
16 3 2 524 134 605 326 0
16 4 2 640 82 668 155 0
16 5 2 752 47 775 113 0
16 7 2 684 83 717 174 0
17 1 2 545 267 653 475 0
17 2 2 673 284 766 479 0
17 3 2 524 135 606 330 0
17 4 2 639 81 667 154 0
17 5 2 751 48 774 114 0
17 7 2 682 84 715 173 0
18 1 2 551 270 661 476 0
18 2 2 688 294 779 478 0
18 3 2 526 143 606 338 0
18 4 2 636 79 666 155 0
18 5 2 750 46 774 114 0
18 7 2 680 86 714 176 0
19 1 2 554 273 667 477 0
19 2 2 698 299 790 478 0
19 3 2 527 145 608 346 0
19 4 2 634 79 666 163 0
19 5 2 750 46 773 115 0
19 7 2 678 86 713 177 0
20 1 2 557 278 672 479 0
20 2 2 704 303 797 477 0
20 3 2 528 146 609 350 0
20 4 2 632 79 665 165 0
20 5 2 750 46 773 116 0
20 7 2 678 86 713 179 0
21 1 2 558 284 676 479 0
21 2 2 711 308 805 476 0
21 3 2 530 148 608 350 0
21 4 2 632 78 663 158 0
21 5 2 750 48 772 115 0
21 7 2 676 86 712 181 0
22 1 2 563 292 681 480 0
22 2 2 719 311 814 476 0
22 3 2 531 148 610 351 0
22 4 2 631 80 664 164 0
22 5 2 749 52 771 115 0
22 7 2 675 85 712 182 0
23 1 2 574 305 688 478 0
23 2 2 725 317 821 476 0
23 3 2 532 147 611 351 0
23 4 2 628 80 664 174 0
23 5 2 750 55 770 116 0
23 7 2 671 85 708 183 0
24 1 2 582 313 695 476 0
24 2 2 731 323 827 476 0
24 3 2 536 147 612 348 0
24 4 2 626 80 664 177 0
24 5 2 750 56 769 114 0
24 7 2 669 86 705 184 0
25 1 2 589 322 701 475 0
25 2 2 735 333 833 483 0
25 3 2 537 147 614 350 0
25 4 2 625 81 662 179 0
25 5 2 750 58 768 113 0
25 6 2 682 83 719 190 0
25 7 2 667 86 704 185 0
26 1 2 595 327 707 474 0
26 2 2 745 342 840 484 0
26 3 2 538 148 616 353 0
26 4 2 624 81 663 181 0
26 5 2 749 59 767 113 0
26 6 2 677 86 716 195 0
26 7 2 666 84 704 187 0
27 1 2 606 333 720 479 0
27 2 2 752 352 842 480 0
27 3 2 539 148 618 362 0
27 4 2 623 81 662 182 0
27 6 2 677 83 716 192 0
27 7 2 666 85 703 184 0
28 1 2 615 340 727 479 0
28 2 2 758 361 843 478 0
28 3 2 540 150 620 368 0
28 4 2 622 81 661 182 0
28 6 2 679 82 717 190 0
28 7 2 665 86 701 185 0
29 1 2 625 346 734 478 0
29 2 2 762 371 842 477 0
29 3 2 541 152 622 374 0
29 4 2 621 81 660 180 0
29 6 2 679 82 717 190 0
29 7 2 663 86 699 185 0
30 1 2 641 351 748 478 0
30 2 2 770 381 845 475 0
30 3 2 542 157 622 378 0
30 4 2 620 81 659 180 0
30 6 2 675 81 715 193 0
30 7 2 664 85 701 187 0
31 1 2 649 356 755 478 0
31 2 2 783 398 847 477 0
31 3 2 543 162 625 387 0
31 4 2 619 81 657 180 0
31 6 2 673 80 713 193 0
31 7 2 663 85 701 186 0
32 1 2 661 364 763 478 0
32 2 2 793 408 849 477 0
32 3 2 544 165 627 394 0
32 4 2 617 81 655 179 0
32 7 2 664 87 704 195 0
33 1 2 681 373 777 477 0
33 3 2 545 165 630 397 0
33 4 2 616 81 653 179 0
33 7 2 664 89 705 199 0
34 1 2 702 385 788 476 0
34 3 2 551 168 634 393 0
34 4 2 614 81 651 179 0
34 7 2 663 89 705 202 0
35 1 2 730 400 804 477 0
35 3 2 556 169 639 395 0
35 4 2 614 81 650 179 0
35 7 2 661 89 704 204 0
36 1 2 750 413 815 477 0
36 3 2 561 171 643 395 0
36 4 2 611 81 648 180 0
36 7 2 658 89 703 208 0
37 1 2 774 427 828 478 0
37 3 2 565 171 648 394 0
37 4 2 610 82 646 179 0
37 7 2 657 89 703 210 0
38 1 2 793 438 837 479 0
38 3 2 568 171 651 397 0
38 4 2 609 83 645 179 0
38 7 2 654 89 700 211 0
39 3 2 570 171 657 407 0
39 4 2 604 83 641 181 0
39 7 2 653 90 697 207 0
40 3 2 572 170 661 417 0
40 4 2 601 83 639 183 0
40 7 2 651 91 694 205 0
41 3 2 574 171 665 425 0
41 4 2 599 83 638 184 0
41 7 2 648 91 692 208 0
42 3 2 580 179 670 435 0
42 4 2 598 84 635 183 0
42 7 2 644 90 688 206 0
43 3 2 584 187 674 443 0
43 4 2 596 84 633 184 0
43 7 2 642 90 685 206 0
44 3 2 586 190 678 453 0
44 4 2 595 84 632 184 0
44 7 2 640 92 681 202 0
45 3 2 591 193 683 456 0
45 4 2 594 85 631 185 0
45 7 2 640 94 680 200 0
46 3 2 596 193 688 458 0
