Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 397 0 422 64 0
2 2 2 360 0 382 59 0
3 1 2 395 0 421 65 0
3 2 2 359 0 381 59 0
4 1 2 394 0 420 67 0
4 2 2 359 0 380 58 0
5 1 2 394 0 420 68 0
5 2 2 357 0 380 60 0
6 1 2 393 0 420 68 0
6 2 2 356 0 379 60 0
7 1 2 394 0 420 67 0
7 2 2 354 0 378 61 0
8 1 2 393 0 419 66 0
8 2 2 353 0 377 61 0
9 1 2 393 0 418 65 0
9 2 2 352 0 377 63 0
10 1 2 392 0 418 66 0
10 2 2 351 0 375 64 0
11 1 2 391 0 417 64 0
11 2 2 348 0 372 64 0
12 1 2 391 0 417 64 0
12 2 2 346 0 371 65 0
13 1 2 390 0 417 65 0
13 2 2 345 0 370 66 0
14 1 2 390 0 417 65 0
14 2 2 344 0 368 66 0
15 1 2 389 0 417 66 0
15 2 2 343 0 367 65 0
15 3 2 11 431 71 479 0
16 1 2 389 0 416 66 0
16 2 2 342 0 366 65 0
16 3 2 11 424 76 477 0
17 1 2 389 1 416 66 0
17 2 2 342 0 366 66 0
17 3 2 11 419 83 478 0
18 1 2 388 2 415 67 0
18 2 2 341 0 366 68 0
18 3 2 8 414 85 478 0
19 1 2 387 2 414 67 0
19 2 2 340 0 365 69 0
19 3 2 8 410 90 479 0
20 1 2 386 3 413 67 0
20 2 2 339 0 363 68 0
20 3 2 10 406 96 479 0
21 1 2 385 3 413 68 0
21 2 2 338 0 362 68 0
21 3 2 13 402 103 479 0
22 1 2 384 3 412 69 0
22 2 2 337 1 361 67 0
22 3 2 20 399 111 479 0
23 1 2 383 3 411 68 0
23 2 2 336 1 360 67 0
23 3 2 24 396 116 479 0
24 1 2 379 3 407 70 0
24 2 2 335 2 360 67 0
24 3 2 27 392 121 477 0
25 1 2 377 3 405 70 0
25 2 2 332 2 356 68 0
25 3 2 32 388 126 476 0
26 1 2 375 3 404 73 0
26 2 2 331 2 355 68 0
26 3 2 35 386 128 475 0
27 1 2 373 3 402 73 0
27 2 2 329 2 353 70 0
27 3 2 39 385 134 476 0
28 1 2 372 6 402 77 0
28 2 2 328 2 353 70 0
28 3 2 42 382 138 478 0
29 1 2 371 8 401 78 0
29 2 2 327 2 352 69 0
29 3 2 51 378 149 478 0
30 1 2 370 9 400 79 0
30 2 2 326 2 350 70 0
30 3 2 58 375 156 478 0
30 5 2 148 435 184 478 0
31 1 2 368 10 399 79 0
31 2 2 324 2 349 72 0
