Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 391 191 442 307 0
2 2 2 38 158 52 200 0
2 3 2 231 155 247 213 0
2 4 2 816 299 864 476 0
3 1 2 395 190 446 306 0
3 2 2 38 158 52 199 0
3 3 2 231 154 246 213 0
3 4 2 816 288 866 476 0
4 1 2 399 191 448 305 0
4 2 2 38 158 51 198 0
4 3 2 231 154 246 213 0
5 1 2 403 187 455 307 0
5 2 2 38 158 51 199 0
5 3 2 231 155 247 213 0
6 1 2 406 187 457 309 0
6 2 2 37 158 51 199 0
6 3 2 232 155 247 213 0
7 1 2 408 190 459 309 0
7 2 2 36 158 50 199 0
7 3 2 232 155 247 214 0
8 1 2 411 194 460 312 0
8 2 2 36 158 50 198 0
8 3 2 231 154 247 214 0
9 1 2 412 195 461 315 0
9 2 2 36 158 50 198 0
9 3 2 231 155 247 214 0
10 1 2 413 196 461 316 0
10 2 2 36 158 50 198 0
10 3 2 231 155 247 215 0
11 1 2 414 195 463 316 0
11 2 2 36 158 50 198 0
11 3 2 231 155 246 214 0
12 1 2 416 196 464 317 0
12 2 2 36 158 50 198 0
12 3 2 232 155 246 213 0
13 1 2 418 198 465 316 0
13 2 2 36 158 50 198 0
13 3 2 232 156 246 213 0
14 1 2 420 198 466 316 0
14 2 2 36 158 49 198 0
14 3 2 232 156 247 213 0
15 1 2 422 198 468 317 0
15 2 2 35 158 49 197 0
15 3 2 232 157 247 213 0
16 1 2 423 199 469 318 0
16 2 2 35 158 49 198 0
17 1 2 424 199 470 318 0
17 2 2 35 158 48 197 0
18 1 2 425 197 472 319 0
18 2 2 35 158 47 195 0
19 1 2 425 199 473 322 0
19 2 2 35 158 47 196 0
20 1 2 426 198 476 325 0
20 2 2 34 159 46 196 0
21 1 2 426 200 476 325 0
21 2 2 33 158 46 196 0
22 1 2 426 202 476 324 0
22 2 2 33 158 46 197 0
23 1 2 427 203 477 325 0
23 2 2 32 158 45 197 0
24 1 2 428 203 479 325 0
24 2 2 31 158 45 197 0
25 1 2 430 204 481 324 0
25 2 2 32 157 45 197 0
26 1 2 431 205 482 325 0
26 2 2 32 158 45 197 0
26 9 2 46 158 58 197 0
27 1 2 436 204 488 327 0
27 2 2 32 158 45 196 0
27 9 2 46 158 58 197 0
28 1 2 440 203 492 328 0
28 2 2 31 158 45 196 0
28 9 2 46 158 58 196 0
29 1 2 445 202 496 329 0
29 2 2 31 158 45 197 0
29 9 2 46 158 58 196 0
