Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 558 99 612 241 0
3 1 2 558 96 613 242 0
4 1 2 560 96 615 243 0
5 1 2 560 95 616 243 0
6 1 2 561 95 616 243 0
7 1 2 561 95 616 243 0
8 1 2 566 97 619 241 0
9 1 2 568 97 620 239 0
10 1 2 569 97 621 239 0
11 1 2 571 97 621 237 0
12 1 2 573 97 622 235 0
13 1 2 574 97 622 233 0
14 1 2 577 97 622 226 0
15 1 2 579 97 623 223 0
16 1 2 580 95 624 220 0
17 1 2 580 95 625 222 0
18 1 2 581 94 626 223 0
19 1 2 582 94 627 223 0
20 1 2 582 95 628 224 0
21 1 2 583 95 629 225 0
22 1 2 584 96 632 224 0
23 1 2 584 98 632 224 0
24 1 2 583 98 634 224 0
25 1 2 586 97 638 224 0
26 1 2 589 96 642 224 0
27 1 2 599 96 650 220 0
28 1 2 603 95 654 221 0
29 1 2 606 95 656 218 0
30 1 2 608 93 658 220 0
31 1 2 610 92 660 223 0
32 1 2 612 91 661 223 0
33 1 2 614 92 662 222 0
34 1 2 616 93 663 222 0
35 1 2 617 94 664 223 0
36 1 2 619 94 665 223 0
37 1 2 621 94 666 219 0
38 1 2 624 94 667 217 0
39 1 2 625 93 669 217 0
40 1 2 629 93 670 211 0
41 1 2 632 92 672 210 0
42 1 2 633 91 673 208 0
43 1 2 635 91 674 205 0
44 1 2 636 91 675 204 0
45 1 2 638 89 678 205 0
46 1 2 640 90 680 207 0
47 1 2 641 89 682 207 0
48 1 2 642 90 684 206 0
49 1 2 644 91 686 205 0
49 2 2 819 48 836 114 0
50 1 2 646 92 688 205 0
50 2 2 818 50 835 115 0
51 1 2 646 90 690 208 0
51 2 2 818 51 834 115 0
52 1 2 646 89 692 209 0
52 2 2 816 50 834 116 0
53 1 2 650 88 697 207 0
53 2 2 816 50 834 116 0
54 1 2 653 87 700 205 0
54 2 2 816 48 835 117 0
55 1 2 657 87 703 203 0
55 2 2 815 47 834 117 0
56 1 2 660 87 705 203 0
56 2 2 815 50 834 118 0
57 1 2 663 88 707 200 0
57 2 2 811 50 830 118 0
58 1 2 665 88 709 202 0
58 2 2 809 51 829 118 0
59 1 2 670 86 714 204 0
59 2 2 809 52 828 117 0
60 1 2 672 85 716 204 0
60 2 2 808 51 829 117 0
61 1 2 675 86 717 204 0
61 2 2 807 51 829 118 0
62 1 2 676 88 719 205 0
62 2 2 807 49 829 118 0
63 1 2 678 88 720 205 0
63 2 2 805 49 828 118 0
64 1 2 678 88 720 204 0
64 2 2 803 48 827 118 0
65 1 2 679 88 721 204 0
65 2 2 802 48 826 118 0
66 1 2 681 88 722 203 0
66 2 2 801 49 825 118 0
67 1 2 682 87 723 203 0
67 2 2 800 50 824 119 0
68 1 2 685 88 725 203 0
68 2 2 799 51 823 119 0
68 3 2 821 59 839 124 0
69 1 2 687 88 727 204 0
69 2 2 799 51 823 119 0
69 3 2 821 61 839 126 0
70 1 2 689 87 728 203 0
70 2 2 799 53 823 119 0
70 3 2 821 57 838 122 0
71 1 2 690 86 728 203 0
71 2 2 799 51 822 119 0
71 3 2 820 55 838 122 0
72 1 2 691 86 730 202 0
72 2 2 797 52 821 119 0
72 3 2 819 53 837 122 0
73 2 2 793 51 817 120 0
73 3 2 818 53 837 122 0
74 2 2 790 51 815 122 0
74 3 2 817 53 836 123 0
75 2 2 789 51 814 123 0
75 3 2 816 52 836 123 0
76 2 2 789 50 813 122 0
76 3 2 815 56 835 126 0
77 2 2 789 50 813 122 0
77 3 2 815 57 835 128 0
78 2 2 789 50 813 122 0
78 3 2 814 57 835 129 0
79 2 2 788 50 813 122 0
79 3 2 814 59 835 129 0
80 2 2 787 51 812 123 0
80 3 2 814 59 835 128 0
81 2 2 787 51 811 123 0
81 3 2 809 58 832 128 0
82 2 2 787 52 811 124 0
82 3 2 807 58 830 128 0
83 2 2 786 52 810 124 0
83 3 2 806 58 829 129 0
84 2 2 785 53 809 123 0
84 3 2 805 58 829 129 0
85 2 2 784 52 808 123 0
85 3 2 803 58 828 129 0
86 2 2 783 52 807 124 0
86 3 2 802 57 828 131 0
87 2 2 783 52 807 124 0
87 3 2 801 56 827 131 0
