Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 6 0 42 65 0
2 2 2 570 15 603 118 0
2 3 2 1 0 19 68 0
3 1 2 5 0 41 65 0
3 2 2 567 15 601 119 0
3 3 2 3 0 21 68 0
4 1 2 5 0 42 65 0
4 2 2 565 16 598 119 0
4 3 2 3 0 21 67 0
5 1 2 5 0 42 66 0
5 2 2 561 16 595 121 0
5 3 2 4 0 22 67 0
6 1 2 5 0 42 66 0
6 2 2 556 16 591 120 0
7 1 2 5 0 43 66 0
7 2 2 552 16 588 120 0
8 1 2 2 0 39 64 0
8 2 2 550 16 587 121 0
9 1 2 2 0 37 62 0
9 2 2 548 16 585 121 0
10 1 2 -1 1 33 62 0
10 2 2 547 18 584 121 0
10 4 2 30 0 56 52 0
11 1 2 0 1 34 59 0
11 2 2 545 18 583 121 0
11 4 2 30 0 56 49 0
12 1 2 1 1 33 58 0
12 2 2 544 18 582 122 0
12 4 2 29 0 57 55 0
13 1 2 2 1 33 57 0
13 2 2 542 16 581 123 0
13 4 2 29 0 58 57 0
14 1 2 2 1 33 56 0
14 2 2 538 16 576 122 0
14 4 2 31 0 58 51 0
15 1 2 4 1 35 55 0
15 2 2 537 17 573 119 0
15 4 2 33 0 58 48 0
16 1 2 5 1 37 56 0
16 2 2 535 18 571 119 0
16 4 2 33 0 58 47 0
17 1 2 7 0 40 55 0
17 2 2 532 16 568 121 0
17 4 2 34 0 58 46 0
18 1 2 9 0 43 56 0
18 2 2 529 16 565 120 0
19 1 2 10 0 43 56 0
19 2 2 526 17 562 120 0
19 4 2 39 0 63 46 0
20 1 2 9 0 43 56 0
20 2 2 522 16 559 122 0
20 4 2 40 0 65 47 0
21 1 2 10 0 44 56 0
21 2 2 518 16 556 122 0
21 4 2 41 0 65 46 0
22 1 2 12 0 44 54 0
22 2 2 516 17 555 123 0
22 4 2 41 0 66 47 0
23 1 2 14 0 43 50 0
23 2 2 515 18 553 123 0
23 4 2 43 0 67 46 0
24 1 2 15 0 42 48 0
24 2 2 513 18 552 123 0
24 4 2 44 0 68 45 0
25 1 2 15 0 42 47 0
25 2 2 512 19 550 122 0
25 4 2 45 0 68 44 0
26 1 2 23 0 52 47 0
26 2 2 510 19 547 122 0
26 4 2 46 0 69 43 0
27 1 2 25 0 53 46 0
27 2 2 505 18 543 124 0
27 4 2 46 0 70 43 0
28 2 2 503 19 540 122 0
28 4 2 49 0 71 41 0
29 2 2 499 17 537 122 0
