Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 63 180 116 305 0
2 2 2 732 24 758 101 0
3 1 2 73 180 127 305 0
3 2 2 734 25 760 102 0
4 1 2 79 180 134 305 0
4 2 2 734 26 760 102 0
5 1 2 84 179 140 305 0
5 2 2 734 27 761 103 0
6 1 2 89 179 146 305 0
6 2 2 735 29 762 106 0
7 1 2 91 180 149 306 0
7 2 2 736 31 763 105 0
8 1 2 91 180 150 306 0
8 2 2 736 30 764 105 0
9 1 2 93 179 152 307 0
9 2 2 737 31 766 108 0
9 3 2 3 145 34 257 0
10 1 2 95 178 155 307 0
10 2 2 739 34 767 107 0
10 3 2 5 145 37 255 0
11 1 2 95 173 155 303 0
11 2 2 744 32 774 109 0
11 3 2 9 146 42 255 0
12 1 2 97 172 155 300 0
12 2 2 747 33 777 110 0
12 3 2 12 147 45 255 0
13 1 2 99 172 156 298 0
13 2 2 748 37 779 113 0
13 3 2 13 147 48 254 0
14 1 2 104 173 160 298 0
14 2 2 750 38 781 115 0
14 3 2 17 148 53 254 0
15 1 2 109 172 165 298 0
15 2 2 752 38 783 117 0
15 3 2 19 148 57 253 0
16 1 2 113 176 170 303 0
16 2 2 753 38 785 119 0
16 3 2 21 149 59 252 0
17 1 2 120 177 178 305 0
17 2 2 756 39 788 121 0
17 3 2 22 149 62 252 0
18 1 2 125 173 185 303 0
18 2 2 758 42 791 123 0
18 3 2 23 147 65 254 0
19 1 2 129 170 191 303 0
19 2 2 759 44 792 124 0
19 3 2 24 146 67 254 0
20 1 2 136 175 197 304 0
20 2 2 762 44 795 121 0
20 3 2 24 146 68 255 0
21 1 2 140 177 201 304 0
21 2 2 762 43 798 125 0
21 3 2 26 146 70 255 0
22 1 2 141 173 204 302 0
22 2 2 765 43 801 125 0
22 3 2 29 145 73 254 0
23 1 2 142 171 206 301 0
23 2 2 768 44 803 124 0
23 3 2 33 145 77 252 0
24 1 2 144 170 208 301 0
24 2 2 770 45 805 125 0
24 3 2 35 145 80 252 0
25 1 2 147 170 209 301 0
25 2 2 777 46 808 115 0
25 3 2 43 144 91 253 0
26 1 2 150 171 209 299 0
26 2 2 778 46 810 118 0
26 3 2 48 144 97 253 0
27 1 2 153 170 211 299 0
27 2 2 778 47 812 125 0
27 3 2 52 144 102 252 0
28 1 2 157 170 214 299 0
28 2 2 778 48 814 131 0
28 3 2 54 144 104 252 0
29 1 2 160 170 216 299 0
29 2 2 779 49 816 133 0
29 3 2 55 144 105 251 0
30 1 2 163 169 219 300 0
30 2 2 780 50 817 135 0
30 3 2 55 142 107 251 0
31 1 2 171 169 228 299 0
31 2 2 780 53 819 137 0
31 3 2 57 140 109 251 0
32 1 2 177 170 234 298 0
32 2 2 781 54 821 139 0
32 3 2 58 140 110 250 0
33 1 2 182 169 241 298 0
33 2 2 781 55 822 141 0
33 3 2 59 139 111 250 0
34 1 2 185 169 246 297 0
34 2 2 783 56 824 141 0
34 3 2 62 138 113 248 0
35 1 2 187 169 249 297 0
35 2 2 785 57 827 142 0
