Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 818 40 834 96 0
2 2 2 793 43 813 98 0
3 1 2 818 42 834 97 0
3 2 2 792 43 812 98 0
4 1 2 817 43 833 97 0
4 2 2 791 43 811 97 0
5 1 2 818 45 832 94 0
5 2 2 790 43 810 97 0
6 1 2 817 43 832 94 0
6 2 2 789 42 810 97 0
7 1 2 816 43 833 96 0
7 2 2 789 42 810 97 0
8 1 2 811 41 829 98 0
8 2 2 788 42 809 96 0
9 1 2 809 41 827 99 0
9 2 2 787 42 808 94 0
10 1 2 809 41 827 98 0
10 2 2 787 42 807 94 0
11 1 2 809 42 827 98 0
11 2 2 787 44 807 93 0
12 1 2 809 42 827 98 0
12 2 2 786 45 805 93 0
13 1 2 808 42 827 100 0
13 2 2 785 45 804 92 0
14 1 2 808 48 826 102 0
15 1 2 807 44 825 100 0
15 2 2 783 46 802 93 0
16 1 2 807 45 825 98 0
16 2 2 783 46 803 93 0
17 1 2 806 45 824 98 0
17 2 2 782 46 802 94 0
18 1 2 805 45 824 98 0
18 2 2 781 45 802 95 0
19 1 2 804 44 823 99 0
19 2 2 781 44 802 96 0
20 1 2 803 43 823 99 0
20 2 2 780 44 802 97 0
21 1 2 802 43 823 100 0
21 2 2 781 44 802 97 0
22 1 2 802 43 822 100 0
22 2 2 780 44 802 97 0
23 1 2 802 43 822 100 0
23 2 2 777 43 799 98 0
24 1 2 802 43 822 99 0
24 2 2 775 43 798 99 0
25 1 2 801 43 822 99 0
25 2 2 774 43 797 100 0
26 1 2 801 43 821 99 0
26 2 2 773 42 796 99 0
27 1 2 799 45 821 104 0
27 2 2 772 42 795 99 0
28 1 2 798 47 821 106 0
28 2 2 771 41 794 99 0
29 1 2 797 47 820 107 0
29 2 2 770 41 793 99 0
30 1 2 797 47 819 106 0
30 2 2 769 42 793 98 0
31 1 2 797 47 819 107 0
31 2 2 768 42 792 98 0
32 1 2 797 47 819 106 0
32 2 2 767 42 792 100 0
33 1 2 794 47 815 107 0
33 2 2 766 42 791 100 0
34 1 2 792 47 814 107 0
34 2 2 767 46 790 103 0
35 1 2 791 48 813 107 0
35 2 2 766 44 790 101 0
36 1 2 791 48 812 107 0
36 2 2 765 42 789 101 0
37 1 2 791 49 812 107 0
37 2 2 765 41 789 99 0
38 1 2 790 49 811 107 0
38 2 2 765 41 788 99 0
39 1 2 789 50 810 107 0
39 2 2 764 42 787 99 0
40 1 2 789 50 809 107 0
40 2 2 764 42 786 99 0
41 1 2 788 51 808 107 0
41 2 2 761 49 782 101 0
42 1 2 787 50 808 108 0
42 2 2 761 52 780 102 0
43 1 2 786 50 807 108 0
43 2 2 760 53 780 103 0
44 1 2 785 48 807 108 0
44 2 2 759 52 780 104 0
45 1 2 785 48 806 108 0
45 2 2 758 51 779 104 0
46 1 2 785 49 806 109 0
46 2 2 758 51 779 104 0
47 1 2 785 50 805 109 0
47 2 2 757 51 778 104 0
48 1 2 783 51 803 110 0
48 2 2 755 51 777 107 0
49 1 2 782 51 803 110 0
49 2 2 754 51 776 106 0
50 1 2 782 51 802 110 0
50 2 2 753 50 775 105 0
51 1 2 781 52 801 110 0
51 2 2 753 50 775 106 0
52 1 2 779 52 798 110 0
52 2 2 753 51 774 106 0
53 1 2 777 51 797 110 0
53 2 2 753 52 774 106 0
54 1 2 776 49 796 111 0
54 2 2 753 52 773 106 0
55 1 2 775 49 795 110 0
55 2 2 753 55 773 106 0
56 1 2 774 50 795 110 0
56 2 2 753 56 772 108 0
57 1 2 773 50 794 111 0
57 2 2 752 56 772 108 0
58 1 2 773 52 793 111 0
58 2 2 751 56 771 109 0
59 1 2 772 53 792 111 0
59 2 2 751 56 771 110 0
60 1 2 772 53 792 112 0
60 2 2 750 56 770 110 0
61 1 2 770 52 791 112 0
61 2 2 751 55 771 109 0
62 1 2 770 51 791 112 0
