Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 634 65 668 158 0
2 2 2 663 60 695 155 0
2 3 2 71 64 104 138 0
3 1 2 633 65 668 160 0
3 2 2 662 62 695 158 0
3 3 2 69 64 102 138 0
4 1 2 631 66 666 160 0
4 2 2 662 63 694 158 0
4 3 2 68 65 100 136 0
5 1 2 631 66 666 160 0
5 2 2 660 63 692 160 0
5 3 2 62 62 96 138 0
6 1 2 629 66 664 161 0
6 2 2 657 62 690 162 0
6 3 2 60 59 95 138 0
7 1 2 628 67 663 161 0
7 2 2 656 62 689 161 0
7 3 2 58 58 93 137 0
8 1 2 628 67 663 160 0
8 2 2 655 62 687 161 0
8 3 2 58 59 92 137 0
9 1 2 627 66 662 160 0
9 2 2 653 63 686 160 0
9 3 2 56 58 90 137 0
9 4 2 686 82 723 183 0
10 1 2 627 66 662 160 0
10 2 2 650 62 683 161 0
10 3 2 55 59 88 138 0
10 4 2 685 82 723 184 0
11 1 2 627 66 661 162 0
11 2 2 650 62 682 161 0
11 3 2 53 60 86 138 0
11 4 2 684 80 723 188 0
12 1 2 625 67 659 164 0
12 2 2 650 63 681 159 0
12 3 2 52 62 84 138 0
12 4 2 684 81 723 189 0
13 1 2 624 66 658 164 0
13 2 2 649 64 680 159 0
13 3 2 52 63 83 137 0
13 4 2 682 78 723 193 0
14 1 2 623 66 658 163 0
14 2 2 648 65 679 159 0
14 3 2 51 63 82 139 0
14 4 2 681 78 723 193 0
15 1 2 621 66 656 164 0
15 2 2 647 63 679 161 0
15 3 2 47 62 79 138 0
15 4 2 679 78 721 195 0
16 1 2 619 67 654 165 0
16 2 2 646 63 678 161 0
16 3 2 45 62 77 138 0
16 4 2 676 82 720 202 0
17 1 2 617 66 653 166 0
17 2 2 646 63 678 162 0
17 3 2 44 62 75 138 0
17 4 2 674 84 718 202 0
18 1 2 614 66 650 164 0
18 2 2 644 62 677 163 0
18 3 2 42 61 74 138 0
18 4 2 671 85 716 203 0
19 1 2 613 66 649 164 0
19 2 2 644 62 677 164 0
19 3 2 42 60 73 137 0
19 4 2 666 84 713 204 0
20 1 2 612 66 648 164 0
20 2 2 644 62 677 165 0
20 3 2 41 60 72 137 0
20 4 2 663 84 711 206 0
21 1 2 611 66 648 164 0
21 2 2 643 64 682 183 0
21 3 2 40 61 71 137 0
21 4 2 661 84 709 206 0
22 1 2 610 66 647 165 0
22 2 2 639 63 676 176 0
22 3 2 38 61 69 135 0
22 4 2 659 84 708 207 0
23 1 2 609 64 646 166 0
23 2 2 637 62 673 170 0
23 3 2 37 61 68 137 0
23 4 2 656 82 706 208 0
24 1 2 605 65 641 164 0
24 2 2 637 58 669 156 0
24 3 2 32 61 62 136 0
24 4 2 654 83 703 208 0
25 1 2 603 67 638 164 0
25 2 2 636 57 668 152 0
25 3 2 30 62 60 136 0
25 4 2 653 83 702 207 0
26 1 2 602 68 637 163 0
26 2 2 635 56 666 151 0
26 3 2 29 64 59 135 0
26 4 2 652 84 700 208 0
27 1 2 601 68 635 163 0
27 2 2 633 54 665 152 0
27 3 2 29 65 58 135 0
27 4 2 650 84 700 213 0
28 1 2 599 67 634 165 0
28 2 2 631 59 664 159 0
28 3 2 28 65 56 135 0
28 4 2 648 84 698 214 0
29 1 2 597 67 633 167 0
29 2 2 629 63 663 165 0
29 3 2 26 66 54 135 0
29 4 2 646 86 696 215 0
30 1 2 597 67 633 168 0
30 2 2 627 64 662 168 0
30 3 2 24 64 53 135 0
30 4 2 643 85 694 215 0
31 1 2 595 66 632 169 0
31 2 2 626 65 661 171 0
31 3 2 23 64 52 134 0
31 4 2 642 85 693 212 0
32 1 2 594 66 632 171 0
32 2 2 625 64 661 172 0
32 3 2 21 64 49 133 0
32 4 2 641 87 693 219 0
33 1 2 593 66 631 173 0
33 2 2 624 64 660 171 0
33 3 2 20 63 48 133 0
33 4 2 637 87 691 222 0
34 1 2 593 67 630 173 0
34 2 2 622 64 658 172 0
34 3 2 16 62 45 134 0
34 4 2 635 88 690 224 0
35 1 2 592 68 629 175 0
35 2 2 619 64 656 173 0
35 3 2 14 62 43 135 0
35 4 2 633 87 688 225 0
36 1 2 591 68 627 174 0
36 2 2 617 64 654 174 0
36 3 2 13 62 41 135 0
36 4 2 633 87 687 226 0
37 1 2 590 68 626 174 0
37 2 2 617 65 653 173 0
37 3 2 12 63 40 136 0
37 4 2 627 86 682 226 0
38 1 2 589 68 625 173 0
38 2 2 615 66 652 175 0
38 3 2 11 63 39 136 0
38 4 2 623 83 678 226 0
39 1 2 589 68 624 172 0
39 2 2 613 66 652 180 0
39 3 2 10 65 37 134 0
39 4 2 621 83 676 226 0
40 1 2 588 69 622 171 0
40 2 2 613 66 651 182 0
40 3 2 9 65 35 133 0
40 4 2 619 84 673 225 0
41 1 2 585 68 621 173 0
41 2 2 611 67 650 184 0
41 3 2 7 67 32 132 0
41 4 2 614 84 669 226 0
42 1 2 582 67 619 176 0
42 3 2 6 68 30 131 0
42 4 2 610 86 665 227 0
43 1 2 579 65 617 176 0
43 3 2 2 67 27 130 0
43 4 2 606 92 660 228 0
44 1 2 577 65 616 178 0
44 3 2 1 67 26 131 0
44 4 2 605 93 659 228 0
44 5 2 620 63 642 115 0
45 1 2 575 67 614 178 0
45 3 2 0 68 25 131 0
45 4 2 604 94 658 228 0
45 5 2 621 64 640 107 0
46 1 2 575 68 614 178 0
46 3 2 0 67 24 130 0
46 4 2 603 94 657 229 0
47 1 2 570 68 610 180 0
47 3 2 0 67 23 129 0
47 4 2 602 96 654 226 0
47 5 2 619 64 639 108 0
48 1 2 569 69 608 179 0
48 3 2 -2 67 21 129 0
48 4 2 595 94 648 226 0
48 5 2 620 64 638 105 0
49 1 2 567 69 606 178 0
49 4 2 592 92 646 226 0
50 1 2 566 69 605 178 0
50 4 2 589 90 645 228 0
51 1 2 564 69 604 179 0
51 4 2 589 88 646 232 0
52 1 2 563 68 604 179 0
52 4 2 588 88 647 234 0
53 1 2 562 68 603 180 0
53 4 2 588 90 646 236 0
54 1 2 560 69 602 180 0
54 4 2 587 91 645 237 0
55 1 2 558 70 600 182 0
55 4 2 586 93 643 239 0
56 1 2 556 71 599 184 0
56 4 2 585 97 641 239 0
56 6 2 601 66 636 123 0
57 1 2 555 71 598 186 0
57 4 2 583 97 639 240 0
57 6 2 599 65 635 124 0
58 1 2 554 72 597 187 0
58 4 2 580 98 636 240 0
58 6 2 599 65 635 125 0
59 1 2 554 73 596 186 0
59 4 2 578 99 633 239 0
59 6 2 599 66 634 126 0
60 1 2 553 73 595 185 0
60 4 2 577 100 631 238 0
60 6 2 598 66 633 125 0
61 1 2 552 72 594 183 0
61 4 2 576 101 630 236 0
61 6 2 597 67 631 124 0
62 1 2 551 72 594 185 0
62 4 2 575 99 631 238 0
62 6 2 596 68 629 124 0
63 1 2 550 71 593 186 0
63 4 2 572 98 630 240 0
63 6 2 596 69 628 124 0
64 1 2 549 71 593 187 0
64 4 2 570 99 628 240 0
64 6 2 596 69 627 123 0
65 1 2 549 71 592 185 0
65 4 2 568 100 626 239 0
65 6 2 595 70 627 123 0
66 1 2 548 71 592 187 0
66 4 2 566 100 625 238 0
66 6 2 590 69 624 125 0
67 1 2 547 71 591 188 0
67 4 2 565 106 624 244 0
67 6 2 588 68 623 128 0
68 1 2 544 71 588 189 0
68 4 2 563 107 625 250 0
68 6 2 586 68 623 130 0
69 1 2 541 72 586 190 0
69 4 2 562 107 625 253 0
69 6 2 584 68 623 133 0
70 1 2 535 74 580 192 0
70 4 2 558 106 622 254 0
70 6 2 582 66 624 138 0
71 1 2 532 75 578 194 0
71 4 2 557 106 620 253 0
71 6 2 582 66 624 140 0
72 1 2 531 75 578 195 0
72 4 2 554 104 619 255 0
72 6 2 582 68 623 140 0
73 1 2 530 74 577 197 0
73 4 2 553 103 619 257 0
73 6 2 582 70 623 139 0
74 1 2 529 74 576 198 0
74 4 2 553 103 619 259 0
74 6 2 582 70 622 138 0
75 1 2 528 75 575 198 0
75 4 2 552 104 619 261 0
75 6 2 581 71 621 139 0
76 1 2 528 75 575 199 0
76 4 2 552 104 619 263 0
76 6 2 581 71 621 140 0
77 1 2 527 75 574 198 0
77 4 2 551 103 620 268 0
77 6 2 580 73 623 144 0
78 1 2 526 75 572 198 0
78 4 2 551 104 621 271 0
78 6 2 579 74 622 146 0
79 1 2 524 74 571 199 0
79 4 2 550 104 622 275 0
79 6 2 578 75 622 148 0
80 1 2 522 74 570 200 0
80 4 2 552 106 623 276 0
80 6 2 576 75 619 148 0
81 1 2 521 74 568 199 0
81 4 2 552 104 623 277 0
81 6 2 578 74 615 136 0
82 1 2 520 78 568 204 0
82 4 2 552 103 624 277 0
82 6 2 578 74 612 132 0
83 1 2 519 80 567 207 0
83 4 2 552 101 624 278 0
83 6 2 578 75 611 130 0
84 1 2 517 82 566 209 0
84 4 2 552 101 624 279 0
84 6 2 574 76 606 129 0
85 1 2 517 84 566 210 0
85 4 2 553 101 624 279 0
85 6 2 572 76 605 130 0
86 1 2 517 85 566 211 0
86 4 2 553 101 624 278 0
86 6 2 571 76 604 130 0
87 1 2 517 85 566 212 0
87 4 2 552 101 624 281 0
87 6 2 570 76 604 131 0
88 1 2 517 85 566 212 0
88 4 2 553 103 624 283 0
88 6 2 568 79 604 137 0
89 1 2 517 85 566 210 0
89 4 2 557 108 627 285 0
89 6 2 567 79 604 141 0
90 1 2 516 84 565 209 0
90 4 2 554 107 626 288 0
90 6 2 564 79 603 145 0
91 1 2 515 84 564 210 0
91 4 2 553 110 625 290 0
91 6 2 561 80 603 150 0
92 1 2 515 83 564 211 0
92 4 2 552 117 624 298 0
92 6 2 562 80 604 150 0
93 1 2 514 83 564 215 0
93 4 2 552 119 624 300 0
93 6 2 562 80 604 151 0
94 1 2 512 83 564 218 0
94 4 2 552 120 624 303 0
