Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 24 120 88 317 0
2 2 2 107 122 172 313 0
2 3 2 1 121 27 302 0
3 1 2 27 120 91 317 0
3 2 2 109 121 176 318 0
3 3 2 5 121 30 301 0
4 1 2 34 120 99 317 0
4 2 2 112 121 181 321 0
4 3 2 9 124 35 299 0
5 1 2 41 121 106 315 0
5 2 2 114 117 185 322 0
5 3 2 11 126 37 296 0
6 1 2 45 122 110 312 0
6 2 2 116 117 188 323 0
6 3 2 12 127 39 295 0
7 1 2 49 121 116 311 0
7 2 2 118 118 190 322 0
7 3 2 12 127 41 295 0
8 1 2 51 120 120 310 0
8 2 2 120 119 193 319 0
8 3 2 12 125 43 295 0
9 1 2 53 119 123 310 0
9 2 2 125 119 199 320 0
9 3 2 10 123 43 296 0
10 1 2 55 118 126 309 0
10 2 2 126 117 202 321 0
10 3 2 17 124 50 295 0
11 1 2 57 119 127 309 0
11 2 2 131 119 206 318 0
11 3 2 20 124 55 294 0
12 1 2 58 118 130 309 0
12 2 2 133 119 207 316 0
12 3 2 26 122 63 296 0
13 1 2 58 117 130 308 0
13 2 2 136 120 209 315 0
13 3 2 30 121 67 289 0
14 1 2 67 120 136 305 0
14 2 2 138 121 211 314 0
14 3 2 34 122 73 293 0
15 1 2 72 120 140 302 0
15 2 2 139 121 213 314 0
15 3 2 38 123 78 295 0
16 1 2 76 118 143 302 0
16 2 2 141 119 216 316 0
16 3 2 41 121 83 296 0
17 1 2 81 118 148 302 0
17 2 2 140 117 217 318 0
17 3 2 47 123 89 295 0
18 1 2 85 118 151 301 0
18 2 2 139 115 217 321 0
18 3 2 50 123 93 296 0
19 1 2 88 118 153 302 0
19 2 2 138 114 219 323 0
19 3 2 53 121 96 288 0
20 1 2 91 118 155 301 0
20 2 2 141 115 220 322 0
20 3 2 53 122 99 295 0
21 1 2 93 116 157 302 0
21 2 2 143 115 222 322 0
21 3 2 54 119 100 290 0
22 1 2 95 115 159 303 0
22 2 2 145 115 224 322 0
22 3 2 56 120 103 295 0
23 1 2 100 113 165 305 0
23 2 2 146 115 224 323 0
23 3 2 57 117 104 291 0
24 1 2 103 112 168 307 0
24 2 2 146 113 225 323 0
24 3 2 59 116 106 289 0
25 1 2 106 112 170 307 0
25 2 2 148 114 226 323 0
25 3 2 61 115 108 288 0
26 1 2 107 113 171 307 0
26 2 2 148 115 226 323 0
26 3 2 63 116 110 286 0
27 1 2 110 109 171 299 0
27 2 2 149 115 228 326 0
27 3 2 65 116 111 286 0
28 1 2 113 108 172 296 0
28 2 2 149 113 229 328 0
28 3 2 68 116 113 285 0
29 1 2 117 108 173 293 0
29 2 2 148 110 230 330 0
29 3 2 69 116 115 287 0
30 1 2 121 109 173 287 0
30 2 2 149 112 231 329 0
30 3 2 69 116 118 297 0
31 1 2 124 110 174 284 0
31 2 2 148 114 230 330 0
31 3 2 71 116 119 300 0
32 1 2 127 110 176 282 0
32 2 2 149 117 229 328 0
32 3 2 75 117 124 302 0
33 2 2 150 119 229 327 0
33 3 2 77 119 126 303 0
34 2 2 150 118 230 326 0
34 3 2 80 120 129 302 0
35 2 2 151 117 232 328 0
35 3 2 82 120 131 301 0
36 2 2 156 115 238 328 0
36 3 2 83 121 132 302 0
37 2 2 158 112 242 328 0
37 3 2 83 121 132 302 0
38 2 2 161 111 247 329 0
38 3 2 85 121 135 301 0
39 2 2 165 116 249 328 0
39 3 2 88 122 136 300 0
40 2 2 168 118 252 326 0
40 3 2 90 123 139 300 0
41 2 2 169 117 255 327 0
41 3 2 91 124 139 298 0
42 2 2 169 113 257 327 0
42 3 2 94 125 142 298 0
42 5 2 845 17 855 50 0
43 2 2 172 118 259 327 0
