Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 757 23 806 108 0
3 1 2 755 23 804 108 0
4 1 2 754 23 803 107 0
5 1 2 752 22 800 106 0
6 1 2 751 22 798 106 0
7 1 2 752 23 798 106 0
8 1 2 751 22 797 105 0
9 1 2 750 20 796 106 0
10 1 2 747 20 793 107 0
11 1 2 745 20 790 107 0
12 1 2 745 20 789 107 0
13 1 2 744 21 787 105 0
14 1 2 743 21 785 105 0
15 1 2 741 22 782 104 0
16 1 2 740 22 781 104 0
17 1 2 740 23 780 104 0
18 1 2 739 23 778 104 0
19 1 2 738 23 778 104 0
20 1 2 736 24 774 105 0
21 1 2 734 24 773 105 0
22 1 2 733 24 772 106 0
23 1 2 731 23 770 106 0
24 1 2 730 23 769 107 0
25 1 2 729 23 768 107 0
26 1 2 728 22 767 106 0
27 1 2 725 22 764 106 0
28 1 2 721 22 761 106 0
29 1 2 717 22 758 107 0
30 1 2 714 22 756 107 0
31 1 2 713 23 755 108 0
32 1 2 712 23 754 108 0
33 1 2 712 22 755 109 0
34 1 2 711 22 753 108 0
35 1 2 710 22 752 108 0
36 1 2 709 21 751 108 0
37 1 2 709 21 750 108 0
38 1 2 708 20 749 108 0
39 1 2 707 21 747 109 0
40 1 2 707 21 746 109 0
41 1 2 706 21 744 111 0
42 1 2 702 22 740 111 0
43 1 2 700 23 737 110 0
44 1 2 699 24 735 109 0
45 1 2 698 25 734 109 0
46 1 2 696 25 733 110 0
47 1 2 696 26 732 110 0
48 1 2 695 26 731 111 0
49 1 2 694 26 730 111 0
50 1 2 692 25 729 112 0
51 1 2 691 25 727 113 0
52 1 2 688 24 726 114 0
53 1 2 686 23 724 114 0
54 1 2 684 25 722 114 0
55 1 2 681 25 719 114 0
56 1 2 677 25 716 113 0
57 1 2 673 25 714 114 0
58 1 2 672 25 713 115 0
59 1 2 667 25 709 115 0
60 1 2 665 24 708 115 0
61 1 2 664 25 707 115 0
62 1 2 664 25 706 115 0
63 1 2 664 25 706 115 0
64 1 2 664 26 705 116 0
65 1 2 663 26 704 115 0
66 1 2 663 26 703 115 0
67 1 2 662 26 702 115 0
68 1 2 662 26 701 117 0
69 1 2 661 26 699 116 0
70 1 2 659 26 697 117 0
71 1 2 658 26 695 116 0
72 1 2 654 28 693 122 0
73 1 2 652 29 691 124 0
74 1 2 652 30 690 126 0
75 1 2 650 30 688 126 0
76 1 2 650 30 688 127 0
77 1 2 649 30 687 128 0
78 1 2 648 30 687 128 0
79 1 2 646 32 684 127 0
80 1 2 645 32 683 126 0
81 1 2 644 33 683 125 0
82 1 2 643 34 682 124 0
83 1 2 641 34 681 125 0
84 1 2 635 35 677 126 0
85 1 2 633 36 676 127 0
86 1 2 630 36 674 129 0
87 1 2 628 37 672 130 0
88 1 2 626 36 671 131 0
89 1 2 625 36 671 131 0
90 1 2 624 36 671 131 0
91 1 2 624 36 672 131 0
92 1 2 623 36 672 131 0
93 1 2 622 36 672 132 0
94 1 2 621 37 673 133 0
95 1 2 621 36 674 136 0
96 1 2 619 36 673 138 0
97 1 2 616 37 671 141 0
98 1 2 614 38 669 142 0
99 1 2 612 39 666 144 0
99 2 2 3 53 22 184 0
100 1 2 609 41 662 147 0
100 2 2 5 54 23 185 0
101 1 2 608 42 660 147 0
101 2 2 6 52 26 185 0
102 1 2 608 42 658 147 0
102 2 2 7 54 27 185 0
103 1 2 607 42 656 148 0
103 2 2 8 57 29 186 0
104 1 2 606 42 655 147 0
104 2 2 9 58 31 186 0
105 1 2 605 42 653 146 0
105 2 2 9 68 31 186 0
106 1 2 604 42 652 146 0
106 2 2 9 67 32 186 0
107 1 2 603 42 650 147 0
107 2 2 8 71 32 185 0
107 3 2 3 52 49 142 0
108 1 2 600 43 646 146 0
108 2 2 8 78 32 186 0
108 3 2 4 53 50 142 0
109 1 2 598 43 643 146 0
109 2 2 8 81 32 186 0
109 3 2 10 53 56 141 0
110 1 2 596 46 641 146 0
110 2 2 8 83 33 186 0
110 3 2 12 51 58 141 0
111 1 2 594 48 638 147 0
111 2 2 7 82 35 188 0
111 3 2 11 49 59 144 0
112 1 2 592 48 636 147 0
112 2 2 10 85 39 188 0
112 3 2 12 47 60 143 0
113 1 2 590 47 634 148 0
113 2 2 13 86 43 189 0
113 3 2 13 46 61 144 0
114 1 2 588 47 633 149 0
114 2 2 18 96 48 188 0
114 3 2 15 48 61 142 0
115 1 2 587 47 632 149 0
115 2 2 18 89 52 188 0
115 3 2 19 49 61 136 0
116 1 2 586 47 631 149 0
