Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 764 77 811 168 0
3 1 2 761 75 808 166 0
4 1 2 761 74 806 163 0
5 1 2 759 74 804 162 0
8 2 2 747 75 790 164 0
9 2 2 740 75 784 165 0
10 2 2 736 75 781 166 0
11 2 2 730 77 776 166 0
12 2 2 728 75 774 165 0
13 2 2 726 74 773 165 0
14 2 2 724 72 771 165 0
15 2 2 722 72 769 165 0
16 2 2 723 71 768 164 0
17 2 2 722 71 766 164 0
18 2 2 717 71 762 166 0
19 2 2 713 71 758 166 0
20 2 2 708 73 752 165 0
21 2 2 700 74 744 164 0
22 2 2 695 74 739 164 0
23 2 2 691 74 737 164 0
24 2 2 688 73 735 164 0
25 2 2 687 73 734 164 0
26 2 2 684 71 732 164 0
27 2 2 682 71 729 163 0
28 2 2 680 69 728 165 0
29 2 2 678 70 725 164 0
30 2 2 676 71 721 163 0
31 2 2 672 70 716 163 0
32 2 2 664 70 709 162 0
33 2 2 658 70 704 162 0
34 2 2 652 70 699 164 0
35 2 2 648 70 697 164 0
36 2 2 647 70 696 164 0
37 2 2 646 69 695 163 0
38 2 2 643 68 691 161 0
39 2 2 641 68 688 161 0
40 2 2 639 67 686 161 0
40 4 2 3 0 21 99 0
41 2 2 638 67 684 162 0
41 4 2 7 3 25 99 0
42 2 2 633 68 678 162 0
42 4 2 10 6 28 98 0
43 2 2 630 68 673 160 0
43 4 2 11 10 29 97 0
44 2 2 623 67 668 161 0
44 4 2 12 21 30 99 0
45 2 2 617 68 661 161 0
45 4 2 11 16 31 96 0
46 2 2 611 70 657 160 0
46 4 2 11 15 32 95 0
47 2 2 607 70 654 160 0
47 4 2 12 15 34 94 0
48 2 2 604 69 653 159 0
48 4 2 12 15 35 93 0
49 2 2 603 68 652 159 0
49 4 2 12 14 36 93 0
50 2 2 601 67 651 161 0
50 4 2 12 13 37 94 0
51 2 2 596 66 647 163 0
51 4 2 12 12 39 93 0
52 2 2 595 66 644 161 0
52 4 2 18 12 46 92 0
53 2 2 594 66 641 160 0
53 4 2 22 14 50 92 0
54 2 2 590 66 637 161 0
54 4 2 26 15 56 94 0
55 2 2 586 66 631 161 0
55 4 2 28 11 60 93 0
56 2 2 580 65 626 161 0
56 4 2 32 11 66 94 0
57 2 2 573 66 620 160 0
57 4 2 32 10 68 94 0
58 2 2 566 66 613 159 0
58 4 2 33 9 70 94 0
59 2 2 561 66 611 160 0
59 4 2 35 11 71 94 0
60 2 2 559 66 609 160 0
60 4 2 36 9 73 94 0
61 2 2 557 65 608 160 0
61 4 2 37 9 73 93 0
62 2 2 554 65 606 160 0
62 4 2 38 9 74 93 0
63 2 2 551 64 603 160 0
63 4 2 39 10 74 92 0
64 2 2 549 63 600 160 0
64 4 2 41 10 75 91 0
65 2 2 546 63 595 159 0
65 4 2 44 10 77 90 0
66 2 2 546 60 591 152 0
66 4 2 45 10 78 91 0
67 2 2 543 62 588 155 0
67 4 2 50 9 84 91 0
68 2 2 536 63 580 155 0
68 4 2 54 9 88 91 0
69 2 2 528 62 574 157 0
69 4 2 57 9 92 91 0
70 2 2 522 63 568 156 0
70 4 2 61 11 96 91 0
71 2 2 518 63 566 157 0
71 4 2 62 12 98 92 0
72 2 2 515 63 565 158 0
72 4 2 63 12 100 92 0
73 2 2 514 63 564 158 0
73 4 2 64 12 101 93 0
74 2 2 512 63 562 158 0
74 4 2 66 10 103 93 0
75 2 2 510 63 559 157 0
75 4 2 67 9 104 94 0
76 2 2 508 63 556 157 0
76 4 2 69 8 106 93 0
77 2 2 506 63 552 157 0
77 4 2 70 8 106 93 0
78 2 2 500 58 546 153 0
78 4 2 73 7 108 93 0
79 2 2 498 57 542 151 0
79 4 2 76 8 110 92 0
80 2 2 492 55 537 152 0
80 4 2 82 8 117 92 0
81 2 2 485 56 530 151 0
81 4 2 86 8 121 92 0
82 2 2 478 56 525 152 0
82 4 2 88 8 125 92 0
83 2 2 475 56 522 151 0
83 4 2 91 10 128 93 0
84 2 2 473 57 521 150 0
84 4 2 93 11 130 93 0
85 2 2 472 57 520 150 0
85 4 2 94 10 132 93 0
86 2 2 470 56 520 151 0
86 4 2 94 9 133 93 0
87 2 2 464 54 514 151 0
87 4 2 95 8 135 93 0
88 2 2 460 53 510 150 0
88 4 2 97 8 135 92 0
89 2 2 458 53 505 149 0
89 4 2 99 6 136 91 0
90 2 2 455 52 502 151 0
90 4 2 101 5 137 91 0
91 2 2 451 51 497 150 0
91 4 2 103 5 139 90 0
92 2 2 449 53 493 149 0
92 4 2 106 6 141 90 0
93 2 2 443 54 486 149 0
93 4 2 109 6 144 90 0
94 2 2 435 56 479 150 0
94 4 2 115 7 150 91 0
95 2 2 430 55 477 150 0
95 4 2 118 7 153 92 0
96 2 2 428 56 475 150 0
96 4 2 120 7 156 91 0
97 2 2 425 56 474 150 0
97 4 2 122 7 159 92 0
98 2 2 424 55 472 150 0
98 4 2 122 7 160 91 0
99 2 2 423 54 470 148 0
99 4 2 123 7 162 89 0
100 2 2 419 52 465 149 0
100 4 2 125 7 163 89 0
101 2 2 417 54 461 147 0
101 4 2 126 7 163 88 0
102 2 2 415 53 457 146 0
102 4 2 127 7 164 89 0
103 2 2 411 54 452 146 0
103 4 2 131 5 169 90 0
104 2 2 405 54 446 147 0
104 4 2 135 5 171 91 0
105 2 2 398 54 441 147 0
105 4 2 138 5 174 90 0
106 2 2 392 54 437 148 0
106 4 2 141 5 176 89 0
107 2 2 389 54 435 148 0
107 4 2 147 6 183 90 0
108 2 2 386 54 434 150 0
108 4 2 151 5 187 90 0
109 2 2 384 53 432 149 0
109 4 2 153 4 191 90 0
110 2 2 381 51 429 147 0
110 4 2 154 4 193 91 0
111 2 2 378 51 426 145 0
111 4 2 154 4 194 91 0
112 2 2 375 52 422 145 0
112 4 2 154 2 196 91 0
113 2 2 373 50 419 143 0
113 4 2 153 1 196 91 0
114 2 2 369 51 414 143 0
114 4 2 154 1 197 90 0
115 2 2 365 52 408 143 0
115 4 2 155 2 198 89 0
116 2 2 361 52 403 143 0
116 4 2 162 4 202 89 0
