Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 268 135 294 221 0
2 2 2 95 139 123 210 0
2 3 2 0 144 24 214 0
3 1 2 271 135 297 220 0
3 2 2 96 140 125 210 0
3 3 2 -2 143 22 214 0
4 1 2 275 138 301 220 0
4 2 2 97 141 126 211 0
4 3 2 -2 142 21 212 0
5 1 2 275 136 302 220 0
5 2 2 97 140 126 212 0
5 3 2 -3 142 20 212 0
6 1 2 275 134 304 220 0
6 2 2 100 140 130 213 0
6 3 2 -3 144 19 212 0
7 1 2 275 136 305 220 0
7 2 2 103 139 132 212 0
7 3 2 -2 145 19 212 0
8 1 2 277 136 307 220 0
8 2 2 105 140 134 212 0
8 3 2 -3 146 18 212 0
9 1 2 283 137 312 219 0
9 2 2 107 140 135 212 0
9 3 2 -3 147 17 212 0
10 1 2 286 137 314 219 0
10 2 2 108 141 136 211 0
10 3 2 -3 147 17 212 0
11 1 2 289 137 317 218 0
11 2 2 109 141 137 212 0
12 1 2 292 138 319 217 0
12 2 2 111 141 138 213 0
13 1 2 294 136 321 218 0
13 2 2 113 141 140 214 0
14 1 2 296 136 323 218 0
14 2 2 114 140 142 215 0
15 1 2 300 136 327 217 0
15 2 2 115 140 142 214 0
16 1 2 303 138 330 217 0
16 2 2 119 141 146 215 0
17 1 2 305 138 332 217 0
17 2 2 120 141 147 214 0
18 1 2 305 137 333 216 0
18 2 2 122 141 149 215 0
19 1 2 306 137 335 216 0
19 2 2 124 140 150 216 0
20 1 2 306 135 336 217 0
20 2 2 125 140 152 215 0
21 1 2 309 136 338 215 0
21 2 2 128 140 154 214 0
22 1 2 311 138 340 215 0
22 2 2 130 140 156 214 0
23 1 2 316 137 344 214 0
23 2 2 131 140 157 215 0
24 1 2 319 137 346 213 0
24 2 2 132 140 158 215 0
25 1 2 321 133 348 211 0
25 2 2 135 139 161 215 0
26 1 2 323 135 350 213 0
26 2 2 137 139 163 216 0
27 1 2 324 132 352 211 0
27 2 2 138 139 165 216 0
28 1 2 326 135 354 213 0
28 2 2 140 139 167 217 0
29 1 2 330 137 359 212 0
29 2 2 140 140 168 217 0
30 1 2 331 137 361 214 0
30 2 2 141 141 169 216 0
31 1 2 333 136 365 214 0
31 2 2 142 141 170 216 0
32 1 2 334 136 366 214 0
32 2 2 143 141 172 216 0
33 1 2 336 134 368 210 0
33 2 2 145 141 174 216 0
34 1 2 338 133 369 208 0
34 2 2 147 140 175 216 0
35 1 2 340 131 371 208 0
35 2 2 152 140 179 216 0
36 1 2 342 131 373 208 0
