Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
70 1 2 5 73 53 276 0
71 1 2 6 83 52 276 0
72 1 2 5 81 52 278 0
73 1 2 4 74 52 272 0
74 1 2 4 72 52 270 0
75 1 2 3 70 52 268 0
76 1 2 3 69 53 269 0
77 1 2 7 64 61 272 0
78 1 2 13 64 69 271 0
79 1 2 19 65 78 270 0
80 1 2 23 64 86 270 0
81 1 2 27 65 94 272 0
82 1 2 32 65 102 271 0
83 1 2 35 65 107 271 0
84 1 2 35 62 110 270 0
85 1 2 39 60 115 269 0
86 1 2 42 57 118 268 0
87 1 2 45 57 119 261 0
88 1 2 48 57 119 254 0
89 1 2 52 57 123 253 0
90 1 2 55 57 126 253 0
91 1 2 66 60 136 250 0
92 1 2 75 60 147 249 0
93 1 2 82 60 157 248 0
94 1 2 88 65 164 246 0
95 1 2 94 62 173 247 0
96 1 2 97 61 178 246 0
97 1 2 100 61 182 246 0
98 1 2 100 59 185 248 0
99 1 2 100 54 188 248 0
100 1 2 103 51 190 245 0
101 1 2 107 50 192 241 0
102 1 2 111 48 194 239 0
103 1 2 116 49 196 236 0
104 1 2 121 50 196 226 0
105 1 2 122 45 199 228 0
106 1 2 130 47 203 224 0
106 2 2 0 8 50 244 0
107 1 2 135 49 206 222 0
107 2 2 0 8 49 243 0
108 1 2 140 45 214 226 0
108 2 2 3 45 45 242 0
109 1 2 146 48 219 225 0
109 2 2 4 59 44 242 0
110 1 2 151 50 222 222 0
110 2 2 4 62 44 242 0
111 1 2 154 50 225 223 0
111 2 2 4 61 44 243 0
112 1 2 156 50 227 222 0
112 2 2 3 60 45 243 0
113 1 2 156 42 232 229 0
113 2 2 3 58 46 243 0
114 1 2 161 42 236 227 0
114 2 2 4 56 47 243 0
115 1 2 166 42 236 218 0
115 2 2 5 56 49 243 0
116 1 2 170 43 237 214 0
116 2 2 10 61 55 242 0
117 1 2 175 45 239 209 0
117 2 2 14 62 60 240 0
118 1 2 177 45 241 207 0
118 2 2 15 63 63 239 0
119 1 2 178 42 243 209 0
119 2 2 15 61 67 240 0
120 1 2 182 39 247 207 0
120 2 2 18 61 72 241 0
121 1 2 186 38 252 208 0
121 2 2 20 60 75 240 0
122 1 2 190 37 258 208 0
122 2 2 23 62 78 238 0
123 1 2 197 36 266 207 0
123 2 2 25 57 82 236 0
124 1 2 200 33 270 206 0
124 2 2 27 56 86 235 0
125 1 2 203 36 273 204 0
125 2 2 30 58 88 230 0
126 1 2 205 38 273 202 0
126 2 2 25 46 88 229 0
127 1 2 205 37 275 203 0
127 2 2 35 48 95 223 0
128 1 2 207 35 276 202 0
128 2 2 39 47 99 220 0
129 1 2 208 33 277 201 0
129 2 2 45 46 104 217 0
130 1 2 210 32 277 198 0
130 2 2 49 47 107 215 0
131 1 2 212 30 278 195 0
131 2 2 53 48 112 213 0
132 1 2 214 30 279 194 0
132 2 2 57 48 118 211 0
133 1 2 217 31 281 191 0
133 2 2 60 49 123 209 0
134 1 2 219 31 283 192 0
134 2 2 68 51 131 207 0
135 1 2 221 32 285 192 0
135 2 2 70 49 135 207 0
136 1 2 222 32 286 192 0
136 2 2 71 49 137 207 0
137 1 2 223 32 286 192 0
137 2 2 69 46 138 209 0
138 1 2 223 32 287 191 0
138 2 2 70 47 139 209 0
139 1 2 224 31 288 192 0
139 2 2 71 44 141 208 0
140 1 2 225 31 289 193 0
140 2 2 72 42 142 205 0
141 1 2 227 31 290 191 0
141 2 2 74 37 144 203 0
142 1 2 228 32 290 190 0
142 2 2 78 41 145 200 0
143 1 2 228 23 291 185 0
143 2 2 83 44 146 197 0
144 1 2 228 20 290 181 0
144 2 2 87 44 148 194 0
145 1 2 234 22 295 178 0
145 2 2 90 43 150 194 0
146 1 2 237 20 296 173 0
146 2 2 91 41 153 196 0
147 1 2 240 23 298 171 0
147 2 2 94 44 154 196 0
148 1 2 239 20 298 169 0
148 2 2 104 46 162 190 0
149 1 2 241 19 299 169 0
149 2 2 107 48 166 193 0
150 1 2 242 19 300 167 0
150 2 2 109 44 169 190 0
151 1 2 243 20 301 166 0
151 2 2 110 42 171 189 0
152 1 2 243 21 301 165 0
152 2 2 111 42 172 188 0
153 1 2 243 20 301 164 0
153 2 2 110 38 174 189 0
154 1 2 244 20 302 165 0
154 2 2 109 34 175 191 0
155 1 2 244 20 303 165 0
155 2 2 110 26 176 185 0
156 1 2 245 19 304 165 0
156 2 2 112 22 178 183 0
157 1 2 246 19 305 165 0
157 2 2 115 19 180 181 0
158 1 2 248 20 306 163 0
158 2 2 118 18 182 178 0
159 1 2 249 19 307 161 0
159 2 2 121 17 184 177 0
160 1 2 250 19 306 155 0
160 2 2 123 17 185 176 0
161 1 2 251 18 305 152 0
161 2 2 127 17 187 175 0
162 1 2 253 17 307 151 0
162 2 2 135 18 196 172 0
163 1 2 254 16 308 151 0
163 2 2 139 18 200 171 0
164 1 2 255 18 309 150 0
164 2 2 141 19 203 170 0
165 1 2 257 17 311 150 0
165 2 2 142 20 204 169 0
166 1 2 258 17 312 149 0
