Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 568 97 628 261 0
2 2 2 517 101 568 262 0
2 3 2 677 71 713 167 0
2 4 2 734 79 766 179 0
2 5 2 824 54 837 113 0
3 1 2 567 99 627 262 0
3 2 2 517 104 567 263 0
3 3 2 676 72 711 165 0
3 4 2 734 82 766 181 0
3 5 2 824 54 837 113 0
4 1 2 567 100 627 263 0
4 2 2 517 105 568 267 0
4 3 2 671 72 706 162 0
4 4 2 732 80 765 182 0
4 5 2 823 54 836 114 0
5 1 2 566 100 627 265 0
5 2 2 516 106 567 272 0
5 3 2 669 71 703 161 0
5 4 2 731 79 765 183 0
5 5 2 822 54 835 113 0
6 1 2 566 100 627 267 0
6 2 2 515 105 568 275 0
6 3 2 670 71 702 156 0
6 5 2 822 53 836 114 0
7 1 2 565 102 628 274 0
7 2 2 513 106 567 277 0
7 3 2 667 69 702 162 0
7 5 2 821 53 835 114 0
8 1 2 564 103 628 277 0
8 2 2 512 106 565 277 0
8 3 2 666 71 701 165 0
8 5 2 820 53 835 116 0
9 1 2 564 103 628 278 0
9 2 2 510 107 564 277 0
9 3 2 664 72 699 166 0
9 5 2 819 53 835 115 0
10 1 2 564 103 628 279 0
10 2 2 510 106 564 276 0
10 3 2 662 73 697 166 0
10 5 2 818 52 835 117 0
11 1 2 564 104 628 279 0
11 2 2 510 107 564 277 0
11 3 2 657 73 693 167 0
11 5 2 818 52 834 116 0
12 1 2 563 104 627 279 0
12 2 2 510 107 564 278 0
12 3 2 655 71 692 168 0
12 5 2 817 53 834 117 0
13 1 2 564 104 627 278 0
13 2 2 511 107 566 280 0
13 3 2 654 70 693 169 0
13 5 2 816 53 834 118 0
14 1 2 565 105 627 277 0
14 2 2 511 108 567 283 0
14 3 2 652 70 692 171 0
14 4 2 701 76 735 175 0
14 5 2 816 53 834 119 0
15 1 2 566 105 627 276 0
15 2 2 512 108 568 285 0
15 3 2 650 69 690 170 0
15 4 2 697 75 732 177 0
15 5 2 815 53 835 119 0
16 1 2 567 106 628 279 0
16 2 2 512 108 569 289 0
16 3 2 649 69 689 170 0
16 4 2 694 73 731 179 0
16 5 2 814 53 833 116 0
17 1 2 567 107 629 283 0
17 2 2 513 108 570 292 0
17 3 2 648 68 687 168 0
17 4 2 692 73 728 179 0
17 5 2 811 53 831 118 0
18 1 2 568 107 630 288 0
18 2 2 513 110 571 294 0
18 3 2 645 68 685 169 0
18 4 2 689 72 726 180 0
18 5 2 809 53 830 118 0
19 1 2 569 108 632 291 0
19 2 2 514 111 571 294 0
19 3 2 643 66 683 169 0
19 4 2 688 72 725 184 0
19 5 2 807 52 829 119 0
20 1 2 571 109 633 293 0
20 2 2 516 111 573 293 0
20 3 2 640 65 682 171 0
20 4 2 688 71 725 187 0
20 5 2 806 52 828 120 0
21 1 2 573 110 636 295 0
21 2 2 515 112 573 295 0
21 3 2 639 64 680 170 0
21 4 2 688 70 725 188 0
21 5 2 804 51 828 122 0
22 1 2 575 110 638 296 0
22 2 2 516 110 575 296 0
22 3 2 635 65 676 170 0
22 4 2 688 70 725 189 0
22 5 2 804 51 828 122 0
23 1 2 576 112 638 293 0
23 2 2 516 109 577 297 0
23 3 2 633 67 674 172 0
23 4 2 688 70 724 189 0
23 5 2 804 51 827 122 0
24 1 2 578 112 639 292 0
24 2 2 517 109 578 296 0
24 3 2 633 69 673 170 0
24 4 2 687 70 723 188 0
24 5 2 802 51 826 122 0
25 1 2 578 112 641 293 0
25 2 2 518 108 580 297 0
25 3 2 631 71 672 172 0
25 4 2 686 69 721 187 0
25 5 2 801 50 826 123 0
26 1 2 580 113 642 292 0
26 2 2 518 112 582 303 0
26 3 2 630 72 671 173 0
26 4 2 683 69 718 187 0
26 5 2 802 51 826 123 0
27 1 2 582 119 644 297 0
27 2 2 518 114 582 306 0
27 3 2 629 73 670 172 0
27 4 2 681 70 716 185 0
27 5 2 801 51 826 123 0
28 1 2 584 122 647 300 0
28 2 2 519 117 582 308 0
28 3 2 628 74 668 171 0
28 4 2 681 72 716 186 0
28 5 2 799 51 825 124 0
29 1 2 585 121 650 304 0
29 2 2 519 118 582 310 0
29 3 2 628 76 665 165 0
29 4 2 680 75 714 185 0
29 5 2 799 51 825 125 0
30 1 2 585 119 653 309 0
30 2 2 519 119 583 313 0
30 3 2 628 77 663 162 0
30 4 2 682 75 716 185 0
30 5 2 798 54 824 127 0
31 1 2 588 124 659 319 0
31 2 2 519 120 585 321 0
31 3 2 627 77 659 150 0
