Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 390 0 414 43 0
2 2 2 729 381 800 478 0
3 1 2 389 0 414 43 0
3 2 2 732 384 802 478 0
4 1 2 387 0 412 43 0
4 2 2 737 385 806 477 0
5 1 2 386 0 411 43 0
5 2 2 742 387 811 475 0
6 1 2 384 0 410 43 0
6 2 2 748 389 817 475 0
7 1 2 380 0 405 43 0
7 2 2 756 389 827 475 0
8 1 2 378 0 403 44 0
8 2 2 761 390 834 475 0
9 1 2 375 0 400 44 0
9 2 2 767 389 842 476 0
10 1 2 373 0 398 45 0
10 2 2 774 390 849 476 0
11 1 2 371 0 396 45 0
11 2 2 781 390 856 476 0
12 1 2 370 0 395 46 0
12 2 2 789 391 862 475 0
13 1 2 368 0 393 47 0
13 2 2 796 392 867 475 0
14 1 2 367 0 392 46 0
15 1 2 363 0 389 47 0
16 1 2 361 0 388 47 0
17 1 2 360 0 387 47 0
18 1 2 359 0 387 48 0
19 1 2 357 0 386 48 0
20 1 2 356 0 384 49 0
21 1 2 354 0 382 49 0
22 1 2 351 0 379 49 0
23 1 2 346 0 373 49 0
24 1 2 344 0 371 50 0
25 1 2 342 0 369 50 0
26 1 2 340 0 368 51 0
27 1 2 339 0 366 51 0
28 1 2 338 0 365 51 0
29 1 2 336 0 364 51 0
30 1 2 335 0 363 51 0
31 1 2 333 0 361 51 0
32 1 2 329 0 356 51 0
33 1 2 325 0 354 55 0
34 1 2 323 0 352 56 0
35 1 2 322 0 349 53 0
36 1 2 321 0 348 56 0
37 1 2 318 0 346 57 0
38 1 2 317 0 345 58 0
39 1 2 313 0 341 58 0
40 1 2 311 0 340 59 0
41 1 2 309 0 339 59 0
42 1 2 308 0 338 59 0
43 1 2 307 0 338 60 0
44 1 2 306 0 336 60 0
45 1 2 303 0 334 61 0
46 1 2 302 0 331 61 0
47 1 2 299 0 328 61 0
48 1 2 295 0 324 62 0
49 1 2 293 0 322 63 0
50 1 2 291 0 320 64 0
51 1 2 290 0 319 64 0
52 1 2 289 0 319 65 0
53 1 2 288 0 318 66 0
54 1 2 286 0 316 67 0
55 1 2 284 0 314 67 0
56 1 2 279 0 309 67 0
57 1 2 277 0 306 67 0
58 1 2 275 0 303 69 0
59 1 2 274 0 302 69 0
60 1 2 273 0 300 70 0
61 1 2 272 0 299 71 0
62 1 2 270 0 298 72 0
63 1 2 269 0 297 71 0
64 1 2 268 0 296 72 0
64 3 2 836 27 856 97 0
65 1 2 267 0 295 72 0
65 3 2 836 27 857 99 0
66 1 2 266 0 295 72 0
66 3 2 835 27 856 100 0
66 4 2 0 63 26 166 0
67 1 2 262 0 291 72 0
67 3 2 834 26 856 101 0
67 4 2 0 62 25 164 0
68 1 2 259 0 289 73 0
68 3 2 831 26 854 102 0
68 4 2 -4 19 31 164 0
69 1 2 257 0 286 74 0
69 3 2 830 26 853 101 0
69 4 2 -5 6 33 163 0
70 1 2 254 0 284 75 0
70 3 2 830 26 853 101 0
70 4 2 -5 0 34 162 0
71 1 2 252 0 281 76 0
71 3 2 825 26 849 101 0
71 4 2 -6 -11 36 162 0
72 1 2 250 0 280 77 0
72 3 2 822 27 847 99 0
73 1 2 247 0 276 77 0
73 3 2 820 27 846 99 0
74 1 2 245 3 274 81 0
74 3 2 819 27 846 99 0
75 1 2 243 3 273 83 0
75 3 2 818 26 847 99 0
75 7 2 10 72 45 156 0
76 1 2 241 4 272 83 0
76 3 2 818 26 847 100 0
76 7 2 11 75 45 155 0
77 1 2 239 5 270 83 0
77 3 2 816 26 846 102 0
77 7 2 12 76 46 154 0
78 1 2 237 6 268 83 0
78 3 2 814 26 844 101 0
78 7 2 18 80 49 152 0
79 1 2 236 7 266 84 0
79 3 2 813 27 843 99 0
79 7 2 21 80 51 150 0
79 8 2 1 133 26 247 0
80 1 2 235 8 264 84 0
80 3 2 813 27 843 99 0
80 7 2 22 78 52 150 0
80 8 2 3 129 29 247 0
81 1 2 230 8 259 85 0
81 3 2 812 26 843 99 0
81 7 2 24 79 54 149 0
81 8 2 5 128 33 248 0
82 1 2 227 7 256 85 0
82 3 2 812 26 843 101 0
82 4 2 6 -7 47 145 0
82 8 2 9 129 37 246 0
83 1 2 226 7 255 85 0
83 3 2 812 28 842 102 0
83 4 2 7 -11 48 144 0
83 7 2 27 75 57 148 0
83 8 2 11 129 41 244 0
84 1 2 225 7 253 85 0
84 3 2 804 27 835 101 0
84 7 2 29 76 58 147 0
84 8 2 12 128 43 243 0
85 1 2 224 8 251 87 0
85 3 2 801 27 832 101 0
85 7 2 32 79 60 146 0
85 8 2 12 128 45 242 0
86 1 2 222 8 251 89 0
86 3 2 798 27 830 101 0
86 7 2 34 80 61 145 0
86 8 2 12 125 46 241 0
87 1 2 221 9 250 89 0
87 3 2 797 27 828 101 0
87 7 2 36 64 69 142 0
87 8 2 12 124 47 240 0
88 1 2 220 10 249 90 0
88 3 2 796 27 828 100 0
88 7 2 38 63 72 141 0
88 8 2 15 122 52 237 0
89 1 2 219 11 248 90 0
89 3 2 795 27 826 100 0
89 7 2 39 63 73 140 0
89 8 2 17 120 54 235 0
90 1 2 218 11 248 91 0
90 3 2 793 27 824 99 0
90 7 2 41 64 74 139 0
90 8 2 17 117 55 234 0
91 1 2 213 12 243 91 0
91 3 2 793 27 825 101 0
91 7 2 41 61 75 140 0
91 8 2 18 117 57 234 0
92 1 2 210 12 240 91 0
92 3 2 796 27 827 101 0
92 7 2 41 58 76 140 0
92 8 2 21 117 60 233 0
93 1 2 207 12 237 91 0
93 3 2 796 27 827 101 0
93 7 2 42 56 78 139 0
93 8 2 24 117 63 234 0
94 1 2 206 12 236 91 0
94 3 2 787 25 820 101 0
94 7 2 43 55 77 137 0
94 8 2 29 118 67 232 0
95 1 2 204 13 234 91 0
95 3 2 784 25 818 102 0
95 7 2 44 54 77 134 0
95 8 2 34 115 74 229 0
96 1 2 202 13 232 93 0
96 3 2 781 26 816 101 0
96 7 2 46 53 79 133 0
96 8 2 39 113 80 228 0
97 1 2 200 14 230 95 0
97 3 2 779 26 814 101 0
97 8 2 45 111 88 226 0
98 1 2 197 15 229 99 0
98 3 2 778 26 813 101 0
98 7 2 52 56 83 133 0
98 8 2 48 110 93 226 0
99 1 2 195 15 227 101 0
99 3 2 778 26 813 101 0
99 7 2 54 56 85 133 0
99 8 2 50 112 95 225 0
100 1 2 193 17 226 103 0
100 3 2 778 26 812 101 0
100 7 2 55 56 85 134 0
100 8 2 51 112 96 224 0
101 1 2 192 18 225 105 0
101 3 2 771 25 806 100 0
101 7 2 56 55 87 133 0
101 8 2 51 113 97 224 0
102 1 2 190 20 222 106 0
102 3 2 767 24 803 100 0
102 8 2 52 112 98 223 0
103 1 2 189 21 221 107 0
103 3 2 766 24 800 100 0
103 8 2 53 111 98 222 0
104 1 2 187 21 219 106 0
104 3 2 764 24 799 100 0
104 8 2 55 110 100 220 0
105 1 2 185 21 216 105 0
105 3 2 764 24 799 102 0
105 8 2 59 109 103 219 0
106 1 2 184 22 215 105 0
106 3 2 763 24 798 103 0
106 8 2 62 110 105 218 0
107 1 2 183 22 213 106 0
107 3 2 762 23 797 103 0
107 8 2 65 109 109 219 0
108 1 2 179 23 210 106 0
108 3 2 760 24 795 103 0
108 8 2 69 111 112 218 0
109 1 2 177 24 207 107 0
