Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 2 2 728 79 744 113 0
3 2 2 733 79 749 112 0
4 2 2 735 78 751 112 0
4 3 2 577 79 589 114 0
5 3 2 577 79 589 115 0
6 2 2 736 78 752 113 0
6 3 2 577 79 589 115 0
7 2 2 738 78 754 113 0
7 3 2 578 79 590 114 0
8 3 2 578 78 590 114 0
9 3 2 579 78 590 114 0
10 3 2 578 77 591 115 0
11 3 2 578 77 591 115 0
12 3 2 578 76 591 116 0
13 2 2 743 77 760 113 0
13 3 2 578 76 591 116 0
14 2 2 744 76 761 113 0
14 3 2 577 76 591 116 0
15 3 2 576 76 591 116 0
16 3 2 575 75 590 116 0
17 2 2 750 76 766 113 0
17 3 2 574 76 590 116 0
18 2 2 752 76 768 113 0
18 3 2 574 76 590 116 0
19 2 2 754 76 770 113 0
19 3 2 574 76 590 115 0
20 2 2 754 75 770 114 0
20 3 2 575 77 591 115 0
21 2 2 755 75 772 114 0
21 3 2 575 76 592 115 0
21 7 2 3 233 27 402 0
22 3 2 576 76 593 114 0
22 7 2 6 238 30 401 0
23 3 2 576 77 593 115 0
23 7 2 8 244 31 400 0
24 3 2 576 77 593 115 0
24 7 2 8 246 32 401 0
25 3 2 576 77 594 115 0
25 7 2 9 243 35 402 0
25 9 2 763 68 776 106 0
26 3 2 576 77 594 115 0
26 7 2 9 233 37 399 0
26 9 2 763 68 777 107 0
27 3 2 577 77 594 115 0
27 7 2 9 227 39 398 0
27 9 2 763 67 777 108 0
28 3 2 577 77 594 115 0
28 7 2 8 224 40 398 0
28 9 2 767 68 781 108 0
29 3 2 577 77 593 115 0
29 7 2 8 222 41 398 0
29 9 2 768 68 782 107 0
29 10 2 588 79 602 115 0
30 3 2 577 77 594 115 0
30 7 2 8 218 42 389 0
30 9 2 769 68 783 107 0
30 10 2 589 79 603 115 0
31 3 2 578 77 594 115 0
31 7 2 7 215 42 383 0
31 9 2 770 68 784 107 0
31 10 2 589 80 603 115 0
32 3 2 578 77 595 115 0
32 7 2 7 214 42 377 0
32 9 2 771 68 785 106 0
32 10 2 590 80 604 115 0
33 3 2 578 77 595 115 0
33 7 2 6 212 43 377 0
33 9 2 772 68 786 106 0
33 10 2 591 80 605 115 0
34 3 2 579 77 595 114 0
34 7 2 7 211 45 377 0
34 9 2 772 69 785 105 0
34 10 2 593 80 606 115 0
35 3 2 579 77 595 114 0
35 7 2 8 212 47 374 0
35 9 2 773 69 786 105 0
35 10 2 593 79 607 114 0
36 2 2 775 78 789 115 0
36 3 2 580 77 595 114 0
36 7 2 9 210 51 373 0
36 10 2 594 79 608 114 0
37 2 2 776 79 790 115 0
37 3 2 580 77 596 115 0
37 7 2 13 209 57 371 0
37 9 2 775 70 788 103 0
37 10 2 594 79 608 115 0
38 2 2 778 78 792 114 0
38 3 2 581 77 596 116 0
38 7 2 15 211 62 371 0
38 9 2 776 70 788 102 0
38 10 2 595 78 609 115 0
39 2 2 780 78 794 114 0
39 3 2 581 77 596 116 0
39 7 2 15 212 65 371 0
39 10 2 595 78 610 116 0
40 3 2 582 78 596 116 0
40 7 2 16 210 68 367 0
40 10 2 593 78 608 116 0
41 2 2 784 74 800 113 0
41 3 2 582 78 596 116 0
41 7 2 18 209 71 366 0
41 10 2 590 77 606 116 0
42 2 2 786 74 801 113 0
42 3 2 582 78 597 117 0
42 7 2 19 208 74 366 0
42 10 2 589 77 606 117 0
42 12 2 0 217 25 365 0
42 13 2 322 76 341 118 0
43 7 2 21 207 77 367 0
43 10 2 588 76 605 117 0
43 12 2 1 225 25 360 0
43 13 2 322 77 341 117 0
44 7 2 23 205 78 364 0
44 10 2 587 76 605 117 0
44 12 2 1 223 25 359 0
44 13 2 323 77 341 117 0
45 7 2 24 204 80 363 0
45 10 2 588 75 606 117 0
45 12 2 1 210 28 360 0
45 13 2 324 77 342 117 0
46 7 2 26 202 81 360 0
46 10 2 587 76 606 117 0
46 12 2 3 206 31 361 0
46 13 2 324 78 342 117 0
47 7 2 29 201 83 358 0
47 10 2 587 77 605 117 0
47 12 2 4 205 33 360 0
47 13 2 324 78 342 117 0
48 7 2 32 201 86 356 0
48 10 2 588 77 606 117 0
48 12 2 6 207 34 357 0
48 13 2 324 78 342 117 0
49 7 2 34 200 89 354 0
49 10 2 588 78 606 117 0
49 12 2 7 208 35 353 0
50 7 2 39 203 93 353 0
50 10 2 588 78 606 117 0
50 12 2 7 208 37 351 0
51 3 2 603 81 616 117 0
51 7 2 41 204 95 351 0
51 10 2 589 80 606 117 0
51 12 2 8 207 39 348 0
52 3 2 604 81 618 117 0
52 7 2 43 204 97 351 0
52 10 2 589 80 606 117 0
52 12 2 8 207 40 346 0
53 3 2 605 81 618 118 0
53 7 2 45 205 99 350 0
53 10 2 589 80 606 118 0
53 12 2 7 206 41 344 0
54 3 2 605 82 618 118 0
54 7 2 46 205 101 349 0
54 10 2 589 80 606 118 0
54 12 2 8 206 42 343 0
55 3 2 605 81 619 118 0
55 7 2 47 200 106 353 0
55 10 2 590 81 606 118 0
55 12 2 10 207 45 341 0
56 3 2 605 81 619 118 0
56 7 2 49 198 108 353 0
56 10 2 590 81 606 118 0
56 12 2 10 209 46 341 0
57 3 2 606 81 619 118 0
57 7 2 50 197 110 352 0
57 10 2 591 81 607 118 0
57 12 2 10 203 48 338 0
58 3 2 606 81 619 117 0
58 7 2 51 193 109 346 0
58 10 2 591 80 607 117 0
58 12 2 13 200 53 337 0
59 3 2 607 81 619 117 0
59 7 2 53 192 110 342 0
59 10 2 592 80 608 117 0
59 12 2 15 200 55 335 0
60 3 2 608 81 620 117 0
60 7 2 54 190 111 338 0
60 10 2 592 80 608 117 0
60 12 2 15 201 57 335 0
61 3 2 609 82 621 117 0
61 7 2 55 189 111 336 0
61 10 2 592 80 607 117 0
61 12 2 17 200 60 333 0
62 3 2 609 82 622 118 0
62 7 2 56 189 111 336 0
62 10 2 592 79 608 117 0
62 12 2 19 199 62 332 0
63 3 2 610 82 622 118 0
63 7 2 58 188 114 335 0
63 10 2 592 78 608 117 0
63 12 2 21 198 64 328 0
64 3 2 610 81 622 119 0
64 7 2 61 189 116 334 0
64 10 2 593 78 608 118 0
64 12 2 23 195 67 329 0
65 3 2 610 81 622 119 0
65 7 2 64 186 120 333 0
65 10 2 593 77 609 118 0
65 12 2 24 194 69 329 0
66 3 2 609 81 622 119 0
66 7 2 66 185 122 333 0
66 10 2 593 77 609 119 0
66 12 2 25 192 70 328 0
67 3 2 609 80 623 119 0
67 7 2 72 186 128 332 0
67 10 2 594 77 610 119 0
67 12 2 27 192 72 326 0
68 3 2 610 80 623 120 0
68 7 2 75 185 131 330 0
68 10 2 594 77 610 120 0
68 12 2 29 191 74 324 0
69 3 2 610 79 623 120 0
69 7 2 76 186 132 329 0
69 10 2 595 77 610 120 0
69 12 2 30 190 75 323 0
70 3 2 611 79 624 119 0
70 7 2 78 186 133 330 0
70 10 2 596 77 610 119 0
70 12 2 33 190 77 322 0
71 3 2 611 79 624 119 0
71 7 2 79 185 135 330 0
71 10 2 597 78 611 119 0
71 12 2 36 191 81 323 0
72 3 2 611 79 624 119 0
72 7 2 82 185 136 328 0
72 10 2 597 78 611 119 0
72 12 2 39 190 84 323 0
73 3 2 610 79 624 120 0
73 7 2 84 184 137 326 0
73 10 2 597 78 612 120 0
73 12 2 40 190 85 322 0
74 3 2 609 79 623 120 0
74 7 2 87 184 138 323 0
74 10 2 598 78 612 120 0
74 12 2 45 190 89 319 0
75 3 2 608 79 623 120 0
75 7 2 89 183 140 322 0
75 10 2 598 79 612 120 0
75 12 2 47 190 91 317 0
76 3 2 607 79 622 120 0
76 7 2 90 183 141 320 0
76 10 2 598 79 612 120 0
76 12 2 49 189 93 316 0
77 3 2 606 78 622 120 0
77 7 2 92 180 144 318 0
77 10 2 598 79 612 121 0
77 12 2 50 188 93 313 0
78 3 2 605 78 622 121 0
78 7 2 94 179 146 318 0
78 12 2 52 185 95 311 0
79 3 2 605 79 622 121 0
79 7 2 96 180 147 317 0
79 12 2 54 184 98 310 0
80 3 2 605 79 623 121 0
80 7 2 97 180 149 317 0
80 12 2 58 184 102 310 0
81 3 2 605 79 623 122 0
81 7 2 98 180 150 316 0
81 12 2 59 183 104 309 0
82 3 2 606 79 624 121 0
82 7 2 99 179 151 314 0
82 12 2 60 182 105 308 0
83 3 2 606 80 624 121 0
83 7 2 99 179 152 317 0
83 12 2 61 182 105 307 0
84 3 2 606 80 624 121 0
84 7 2 100 179 153 317 0
84 12 2 61 181 106 308 0
85 3 2 606 80 624 122 0
85 7 2 101 178 153 316 0
85 12 2 63 181 108 307 0
86 3 2 605 80 623 121 0
86 7 2 103 178 154 311 0
86 12 2 66 182 110 306 0
87 3 2 605 80 623 121 0
87 7 2 107 178 157 310 0
87 12 2 68 182 112 304 0
88 3 2 604 80 623 121 0
88 7 2 109 173 158 303 0
88 12 2 70 182 113 303 0
89 3 2 604 79 622 121 0
89 7 2 109 172 157 300 0
89 10 2 621 86 632 121 0
89 12 2 72 179 115 297 0
90 3 2 604 78 622 121 0
90 7 2 110 171 157 296 0
90 10 2 621 86 633 121 0
90 12 2 74 178 116 293 0
91 3 2 604 78 622 121 0
91 7 2 111 171 158 296 0
91 10 2 621 86 633 121 0
91 12 2 75 177 117 293 0
92 3 2 604 78 622 122 0
92 7 2 112 170 159 296 0
92 10 2 621 86 633 121 0
92 12 2 79 176 120 291 0
93 3 2 605 78 622 122 0
93 7 2 114 170 162 297 0
93 10 2 622 85 634 122 0
93 12 2 82 175 122 291 0
93 17 2 354 75 373 117 0
94 3 2 606 78 623 122 0
94 7 2 116 171 163 295 0
94 10 2 622 85 634 122 0
94 12 2 82 175 123 292 0
94 17 2 355 74 374 116 0
95 3 2 606 79 622 122 0
95 7 2 119 171 166 292 0
95 10 2 622 85 634 122 0
95 12 2 86 175 125 290 0
95 17 2 355 73 374 116 0
96 3 2 606 79 622 122 0
96 7 2 121 170 169 291 0
96 10 2 622 85 634 122 0
96 12 2 88 176 128 290 0
96 17 2 356 73 374 116 0
97 3 2 606 79 622 122 0
97 7 2 123 169 170 290 0
97 10 2 622 85 635 122 0
97 12 2 90 175 130 289 0
97 17 2 356 73 375 116 0
98 3 2 606 79 622 123 0
98 7 2 123 168 171 290 0
98 10 2 622 85 635 122 0
98 12 2 91 174 131 288 0
98 17 2 356 73 375 116 0
99 3 2 607 78 623 123 0
99 7 2 124 167 172 290 0
99 10 2 623 85 635 122 0
99 12 2 94 172 135 288 0
99 17 2 357 73 375 116 0
100 3 2 607 78 623 123 0
100 7 2 127 169 174 288 0
100 10 2 623 85 636 122 0
100 12 2 96 172 136 288 0
100 17 2 357 73 375 116 0
101 3 2 608 77 624 124 0
101 7 2 128 168 175 288 0
101 10 2 623 85 636 123 0
101 12 2 97 171 137 287 0
101 17 2 358 73 376 116 0
102 3 2 608 77 624 124 0
102 7 2 129 165 176 287 0
102 10 2 623 85 636 123 0
102 12 2 100 171 139 286 0
102 17 2 359 73 376 116 0
103 3 2 608 77 624 124 0
103 7 2 130 164 177 286 0
103 10 2 623 85 636 123 0
103 12 2 102 170 141 285 0
103 17 2 359 74 376 115 0
104 3 2 609 77 624 124 0
104 7 2 132 163 179 285 0
104 10 2 624 85 637 123 0
104 12 2 104 169 141 282 0
104 17 2 361 74 377 114 0
105 3 2 609 77 625 124 0
105 7 2 133 163 180 284 0
105 10 2 624 84 637 123 0
105 12 2 105 169 142 282 0
105 17 2 362 74 378 114 0
106 3 2 610 77 625 124 0
106 7 2 134 162 181 283 0
106 10 2 624 84 638 123 0
106 12 2 105 168 143 282 0
106 17 2 363 74 379 113 0
107 3 2 610 77 625 124 0
107 7 2 135 161 182 284 0
107 10 2 624 84 638 123 0
107 12 2 107 167 144 281 0
107 17 2 363 74 380 113 0
108 3 2 610 78 625 124 0
108 7 2 137 161 183 283 0
108 10 2 624 83 638 123 0
108 12 2 108 167 145 280 0
108 17 2 363 74 380 113 0
109 3 2 611 78 625 123 0
109 7 2 137 161 183 282 0
109 10 2 625 83 639 122 0
109 12 2 108 166 146 280 0
109 17 2 365 74 381 113 0
110 3 2 612 78 625 123 0
110 7 2 140 159 186 281 0
110 10 2 624 84 638 122 0
110 12 2 109 165 147 279 0
110 17 2 365 74 382 112 0
111 3 2 612 79 625 123 0
111 7 2 143 159 188 279 0
111 10 2 625 84 639 122 0
111 12 2 114 165 153 280 0
112 3 2 612 79 626 123 0
112 7 2 144 159 189 278 0
112 10 2 625 84 639 122 0
112 12 2 116 165 154 278 0
112 17 2 367 75 382 112 0
113 3 2 612 79 626 124 0
113 7 2 145 160 189 275 0
113 10 2 625 85 639 123 0
113 12 2 116 162 155 276 0
113 17 2 367 75 383 112 0
114 3 2 613 79 626 124 0
114 7 2 146 160 189 274 0
114 10 2 626 85 640 123 0
114 12 2 118 162 156 273 0
115 3 2 614 79 627 124 0
115 7 2 147 160 190 273 0
115 10 2 626 86 641 123 0
115 12 2 120 162 157 271 0
116 3 2 614 78 628 125 0
116 7 2 147 159 191 273 0
116 10 2 627 86 642 123 0
116 12 2 121 162 157 270 0
117 3 2 614 78 628 124 0
117 7 2 147 156 191 273 0
117 10 2 627 86 641 122 0
117 12 2 123 162 158 267 0
118 3 2 614 78 628 124 0
118 7 2 147 155 191 272 0
118 10 2 628 86 642 122 0
118 12 2 124 161 159 266 0
119 3 2 615 78 628 124 0
119 7 2 149 154 192 271 0
119 10 2 627 85 642 122 0
119 12 2 125 161 159 266 0
120 3 2 615 78 628 125 0
120 7 2 151 155 194 270 0
120 10 2 628 85 643 122 0
120 12 2 127 161 161 265 0
121 3 2 615 78 628 125 0
121 7 2 155 156 196 267 0
121 10 2 628 85 643 122 0
121 12 2 129 161 164 267 0
122 3 2 615 79 628 125 0
122 7 2 157 157 197 265 0
122 10 2 629 85 644 123 0
122 12 2 130 161 166 268 0
122 17 2 375 70 391 106 0
123 3 2 615 79 629 125 0
123 7 2 158 157 199 265 0
123 10 2 629 84 644 123 0
123 12 2 132 161 168 268 0
123 17 2 376 69 391 105 0
124 3 2 615 79 629 125 0
124 7 2 159 157 200 265 0
124 10 2 627 84 643 123 0
124 12 2 133 159 169 268 0
125 3 2 616 79 629 125 0
125 7 2 159 156 200 265 0
125 10 2 626 84 642 123 0
125 12 2 135 158 170 268 0
125 17 2 377 75 393 110 0
126 3 2 615 79 629 125 0
126 7 2 160 156 201 265 0
126 10 2 623 82 640 123 0
126 12 2 136 157 171 267 0
126 17 2 378 76 393 111 0
127 3 2 616 79 629 125 0
127 7 2 161 156 202 264 0
127 10 2 621 81 639 124 0
127 12 2 138 158 171 265 0
127 17 2 378 77 394 111 0
128 7 2 163 154 205 265 0
128 10 2 620 80 639 124 0
128 12 2 139 158 172 262 0
128 17 2 379 77 394 112 0
129 7 2 164 155 204 264 0
129 10 2 619 79 639 124 0
129 12 2 140 157 172 260 0
129 17 2 380 77 395 112 0
130 7 2 166 155 206 262 0
130 10 2 619 78 638 124 0
130 12 2 142 157 174 261 0
130 17 2 380 77 395 112 0
131 7 2 168 155 208 261 0
131 10 2 619 78 639 124 0
131 12 2 142 155 175 261 0
132 7 2 169 148 210 261 0
132 10 2 620 78 640 124 0
132 12 2 143 155 175 261 0
133 7 2 171 149 211 257 0
133 10 2 621 79 641 124 0
133 12 2 144 152 176 257 0
134 7 2 171 145 212 258 0
134 10 2 621 79 640 124 0
134 12 2 144 152 176 255 0
135 7 2 172 144 213 258 0
135 10 2 620 79 640 125 0
135 12 2 145 152 176 254 0
136 7 2 173 147 213 257 0
136 10 2 620 80 640 125 0
136 12 2 146 152 177 252 0
137 7 2 174 147 215 258 0
137 10 2 619 80 639 126 0
137 12 2 149 152 180 253 0
138 7 2 178 148 218 257 0
138 10 2 619 80 639 126 0
138 12 2 150 152 183 255 0
139 7 2 180 149 220 256 0
139 10 2 619 80 639 126 0
139 12 2 152 151 184 254 0
140 7 2 181 148 221 257 0
140 10 2 619 80 638 126 0
140 12 2 153 152 184 252 0
141 3 2 636 91 648 129 0
141 7 2 182 147 222 257 0
141 10 2 619 80 637 126 0
141 12 2 154 152 184 249 0
142 3 2 637 92 650 130 0
142 7 2 183 147 222 255 0
142 10 2 619 79 638 127 0
142 12 2 155 152 186 247 0
143 3 2 637 92 650 130 0
143 7 2 185 148 223 252 0
143 10 2 619 78 638 127 0
143 12 2 156 151 186 246 0
144 3 2 638 92 650 130 0
144 7 2 186 146 224 250 0
144 10 2 619 78 638 127 0
144 12 2 157 150 187 245 0
145 3 2 637 91 650 130 0
145 7 2 187 148 224 250 0
145 10 2 619 78 637 127 0
145 12 2 158 151 188 245 0
146 3 2 637 91 650 130 0
146 7 2 188 147 225 248 0
146 10 2 620 78 637 128 0
146 12 2 159 151 189 244 0
147 3 2 638 91 651 130 0
147 7 2 188 146 225 247 0
147 10 2 620 78 637 128 0
147 12 2 160 151 190 244 0
148 3 2 637 91 651 130 0
148 7 2 189 145 226 246 0
148 10 2 620 78 637 129 0
148 12 2 160 151 191 243 0
149 3 2 637 91 651 130 0
149 7 2 190 145 227 246 0
149 10 2 621 78 638 129 0
149 12 2 160 151 191 244 0
150 3 2 637 91 651 131 0
150 7 2 192 143 230 245 0
150 10 2 621 78 638 129 0
150 12 2 161 150 192 244 0
151 3 2 637 91 651 132 0
151 7 2 194 143 233 245 0
151 10 2 621 78 638 130 0
151 12 2 163 147 195 245 0
152 3 2 637 92 651 132 0
152 7 2 198 145 236 244 0
152 10 2 622 79 638 130 0
152 12 2 165 146 197 244 0
153 3 2 637 92 651 132 0
153 7 2 198 145 236 244 0
153 10 2 622 79 639 130 0
153 12 2 167 147 199 244 0
154 3 2 637 93 651 132 0
154 7 2 199 145 237 244 0
154 10 2 622 79 639 130 0
154 12 2 169 147 201 243 0
155 3 2 637 93 651 133 0
155 7 2 198 143 236 244 0
155 10 2 623 79 639 130 0
155 12 2 171 149 202 241 0
156 3 2 637 94 651 133 0
156 7 2 199 143 237 243 0
156 10 2 623 79 639 130 0
156 12 2 172 148 203 240 0
157 3 2 637 93 651 132 0
157 7 2 201 142 238 241 0
157 10 2 623 79 640 130 0
157 12 2 173 148 203 239 0
158 3 2 637 93 652 132 0
158 7 2 202 142 239 240 0
158 10 2 624 79 640 130 0
158 12 2 173 148 204 238 0
159 3 2 638 93 652 133 0
159 7 2 204 141 240 239 0
159 10 2 624 79 640 130 0
159 12 2 173 148 205 238 0
160 3 2 638 92 652 133 0
160 7 2 205 141 241 238 0
160 10 2 624 78 640 130 0
160 12 2 174 148 205 238 0
161 3 2 638 92 653 133 0
161 7 2 205 141 241 238 0
161 10 2 624 82 640 133 0
161 12 2 174 148 206 238 0
162 3 2 638 92 653 134 0
162 7 2 206 139 243 238 0
162 10 2 624 84 640 133 0
162 12 2 174 147 207 239 0
163 3 2 639 92 654 134 0
163 7 2 206 139 243 239 0
163 10 2 623 84 640 134 0
163 12 2 175 146 208 239 0
164 3 2 639 92 654 134 0
164 7 2 206 138 243 241 0
164 10 2 624 85 641 134 0
164 12 2 175 146 208 239 0
165 3 2 639 92 654 135 0
165 7 2 207 137 244 240 0
165 10 2 624 85 641 134 0
165 12 2 176 143 209 236 0
166 3 2 639 92 654 134 0
166 7 2 208 138 244 241 0
166 10 2 624 85 641 134 0
166 12 2 176 143 208 234 0
167 3 2 640 93 654 134 0
167 7 2 209 138 244 240 0
167 10 2 624 85 641 134 0
167 12 2 178 142 209 232 0
168 3 2 640 93 655 134 0
168 7 2 209 139 244 239 0
168 10 2 624 85 641 134 0
168 12 2 178 141 209 231 0
169 3 2 641 92 655 134 0
169 7 2 210 138 244 237 0
169 10 2 624 85 641 134 0
169 12 2 182 141 213 231 0
170 3 2 641 92 656 134 0
170 7 2 211 138 244 233 0
170 10 2 624 85 641 134 0
170 12 2 183 141 213 230 0
171 3 2 641 91 656 134 0
171 7 2 213 136 246 231 0
171 10 2 624 85 641 134 0
171 12 2 184 141 215 229 0
172 3 2 640 91 656 134 0
172 7 2 215 135 248 231 0
172 10 2 624 85 641 133 0
172 12 2 185 141 216 230 0
173 3 2 641 90 656 134 0
173 7 2 215 134 248 230 0
173 10 2 624 85 642 133 0
173 12 2 186 140 217 229 0
174 3 2 641 91 656 135 0
174 7 2 215 134 248 230 0
