Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 7 251 99 450 0
3 1 2 8 254 100 452 0
4 1 2 7 253 101 452 0
5 1 2 1 250 98 455 0
6 1 2 -5 244 93 456 0
7 1 2 -8 252 83 453 0
8 1 2 -15 246 76 453 0
9 1 2 -22 242 70 459 0
10 1 2 -26 241 66 460 0
12 2 2 13 392 34 480 0
13 2 2 18 415 34 479 0
16 3 2 7 328 83 472 0
17 3 2 9 323 90 476 0
18 3 2 12 322 96 476 0
19 3 2 23 319 109 477 0
20 3 2 29 317 119 478 0
20 5 2 60 387 168 476 0
21 3 2 36 316 127 478 0
21 5 2 65 385 175 476 0
22 3 2 44 316 136 475 0
22 5 2 77 381 190 477 0
23 3 2 54 316 148 476 0
23 5 2 92 380 208 478 0
24 3 2 63 316 158 476 0
24 5 2 107 374 226 477 0
25 3 2 69 315 165 477 0
25 5 2 117 370 238 476 0
26 3 2 76 315 174 477 0
26 5 2 128 368 249 476 0
27 3 2 87 316 185 477 0
27 5 2 140 364 263 476 0
28 3 2 95 314 195 477 0
28 5 2 151 360 278 477 0
29 3 2 104 312 204 477 0
29 5 2 160 357 288 477 0
30 3 2 113 308 215 476 0
30 5 2 173 353 300 476 0
31 3 2 121 306 223 475 0
31 5 2 185 348 315 478 0
32 3 2 128 302 233 477 0
32 5 2 191 345 324 480 0
32 6 2 -4 342 43 480 0
33 3 2 134 299 240 477 0
33 5 2 207 348 331 478 0
33 6 2 3 341 50 478 0
34 3 2 146 297 252 476 0
34 5 2 221 347 344 478 0
34 6 2 12 342 60 477 0
35 3 2 155 295 260 475 0
35 5 2 232 346 352 479 0
35 6 2 13 342 63 477 0
36 3 2 165 292 272 477 0
36 5 2 248 347 364 478 0
36 6 2 13 339 65 477 0
37 3 2 174 292 281 477 0
37 5 2 259 342 379 479 0
37 6 2 22 335 73 469 0
38 3 2 182 294 287 475 0
38 5 2 273 340 391 477 0
38 6 2 30 331 82 468 0
39 3 2 187 296 291 475 0
39 5 2 283 339 398 476 0
39 6 2 41 329 94 467 0
40 3 2 194 296 298 477 0
40 5 2 292 337 406 476 0
40 6 2 52 327 109 471 0
41 3 2 203 297 306 476 0
41 5 2 299 329 418 476 0
41 6 2 58 325 116 470 0
42 3 2 217 297 320 477 0
42 5 2 313 326 432 475 0
42 6 2 64 325 121 465 0
43 3 2 227 294 331 478 0
43 5 2 324 323 446 477 0
43 6 2 73 323 134 471 0
44 3 2 238 292 342 477 0
44 5 2 336 322 458 476 0
44 6 2 80 323 143 472 0
45 3 2 244 291 348 477 0
45 5 2 349 322 472 474 0
45 6 2 85 323 149 472 0
46 3 2 251 290 354 476 0
46 5 2 361 322 487 475 0
46 6 2 91 322 155 472 0
47 3 2 254 287 360 478 0
47 5 2 371 322 500 475 0
47 6 2 101 319 165 468 0
48 3 2 255 278 368 487 0
48 5 2 379 321 512 474 0
48 6 2 110 320 176 469 0
49 3 2 259 269 377 494 0
49 5 2 385 319 521 476 0
49 6 2 119 319 186 471 0
50 3 2 272 284 373 476 0
50 5 2 389 316 529 476 0
50 6 2 131 319 200 473 0
51 3 2 280 279 382 478 0
51 5 2 397 314 536 474 0
51 6 2 137 318 207 475 0
52 3 2 287 282 386 477 0
52 5 2 402 311 542 472 0
52 6 2 143 315 216 475 0
53 3 2 293 275 397 485 0
53 5 2 403 306 547 475 0
53 6 2 150 314 224 475 0
54 3 2 306 275 408 482 0
54 5 2 404 302 549 476 0
54 6 2 154 313 229 476 0
55 3 2 314 276 415 480 0
55 5 2 407 299 551 476 0
55 6 2 162 311 237 473 0
56 3 2 321 277 422 480 0
56 5 2 411 297 552 476 0
56 6 2 168 311 245 475 0
57 3 2 325 275 425 480 0
57 5 2 416 295 554 476 0
57 6 2 175 310 252 473 0
58 3 2 329 273 428 479 0
58 5 2 422 295 554 476 0
58 6 2 180 310 259 475 0
59 3 2 334 270 433 479 0
59 5 2 429 293 558 476 0
59 6 2 188 311 265 470 0
60 3 2 338 260 439 481 0
60 5 2 439 296 563 476 0
60 6 2 198 309 276 471 0
61 3 2 348 258 448 480 0
61 5 2 447 296 567 476 0
61 6 2 206 306 285 467 0
62 3 2 355 259 453 480 0
62 5 2 457 294 573 472 0
62 6 2 212 307 290 466 0
63 3 2 361 260 457 480 0
63 5 2 464 291 580 473 0
63 6 2 218 304 298 466 0
64 3 2 368 261 463 480 0
64 5 2 472 289 588 476 0
64 6 2 227 301 308 467 0
65 3 2 372 262 466 479 0
65 5 2 481 286 597 477 0
65 6 2 233 297 318 472 0
65 11 2 375 297 440 409 0
66 3 2 382 262 475 477 0
66 5 2 488 283 604 478 0
66 6 2 240 300 324 475 0
66 11 2 378 299 440 407 0
67 3 2 392 264 486 475 0
67 5 2 498 280 614 478 0
67 6 2 245 298 329 478 0
68 3 2 397 263 493 475 0
68 5 2 507 279 622 478 0
68 6 2 249 296 334 479 0
69 3 2 400 263 499 475 0
69 5 2 516 279 631 478 0
69 6 2 263 330 334 477 0
70 3 2 401 262 502 476 0
70 5 2 522 279 637 476 0
70 6 2 262 310 344 478 0
70 11 2 403 287 484 427 0
71 3 2 401 261 503 477 0
71 5 2 527 279 644 477 0
71 6 2 272 330 346 480 0
71 11 2 406 287 487 425 0
72 3 2 400 262 504 477 0
72 5 2 531 279 648 477 0
72 6 2 273 309 357 478 0
72 11 2 407 284 490 427 0
73 3 2 404 260 508 477 0
73 5 2 537 279 654 477 0
73 6 2 277 298 365 478 0
73 11 2 417 287 493 418 0
74 3 2 411 252 518 480 0
74 5 2 542 279 659 477 0
74 6 2 280 292 369 478 0
74 11 2 421 286 498 419 0
75 3 2 419 249 525 477 0
75 5 2 544 278 663 477 0
75 6 2 292 286 383 481 0
76 3 2 429 249 531 471 0
76 5 2 547 276 666 477 0
76 6 2 300 281 391 481 0
77 3 2 438 249 536 469 0
77 5 2 549 273 669 477 0
77 6 2 308 283 395 480 0
78 3 2 446 253 540 468 0
78 5 2 551 270 672 477 0
78 6 2 320 307 396 477 0
79 3 2 452 248 545 469 0
79 5 2 553 267 674 478 0
79 6 2 325 289 410 480 0
80 3 2 456 245 550 471 0
80 5 2 554 265 674 478 0
80 6 2 332 282 421 481 0
81 3 2 460 244 552 472 0
81 5 2 556 263 675 478 0
81 6 2 337 281 427 480 0
82 3 2 464 244 554 472 0
82 5 2 558 261 675 479 0
82 6 2 338 280 430 481 0
83 3 2 468 247 555 468 0
83 5 2 561 261 675 479 0
83 6 2 339 281 432 482 0
84 3 2 472 247 558 467 0
84 5 2 564 261 676 478 0
84 6 2 342 281 434 478 0
85 3 2 476 247 562 466 0
85 5 2 568 261 678 479 0
85 6 2 344 279 438 478 0
86 3 2 480 246 565 467 0
86 5 2 570 261 679 480 0
86 6 2 353 276 447 478 0
87 3 2 488 244 571 465 0
87 5 2 572 260 680 480 0
87 6 2 365 288 453 480 0
88 3 2 494 241 576 463 0
88 5 2 575 258 682 481 0
