Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 795 48 825 121 0
3 1 2 797 49 824 113 0
4 1 2 797 49 823 109 0
7 1 2 786 48 816 118 0
8 1 2 784 47 814 118 0
11 1 2 785 45 806 94 0
12 1 2 779 43 808 112 0
13 1 2 777 43 807 114 0
14 1 2 771 41 804 118 0
15 1 2 769 40 802 119 0
16 1 2 767 39 800 118 0
17 1 2 765 39 798 118 0
18 1 2 763 38 797 119 0
19 1 2 763 37 797 121 0
20 1 2 763 38 796 121 0
21 1 2 763 38 794 120 0
22 1 2 763 38 792 118 0
23 1 2 762 38 791 117 0
24 1 2 756 39 785 115 0
25 1 2 755 37 782 108 0
26 1 2 756 36 780 100 0
27 1 2 755 35 778 98 0
28 1 2 753 34 778 102 0
29 1 2 753 34 776 94 0
30 1 2 752 32 775 95 0
31 1 2 750 30 775 98 0
32 1 2 749 31 774 98 0
33 1 2 746 30 773 104 0
33 5 2 4 109 31 211 0
34 1 2 740 29 769 106 0
34 5 2 6 107 34 210 0
35 1 2 738 30 767 106 0
35 5 2 11 107 39 210 0
36 1 2 736 29 765 106 0
36 5 2 14 108 44 210 0
37 1 2 734 29 764 106 0
37 5 2 18 107 50 210 0
38 1 2 734 28 763 106 0
38 5 2 20 106 54 209 0
39 1 2 732 28 761 104 0
39 5 2 21 105 58 210 0
40 1 2 731 27 760 103 0
40 5 2 22 103 60 211 0
41 1 2 729 28 758 101 0
41 5 2 23 102 62 209 0
42 1 2 729 29 757 101 0
42 5 2 25 101 64 208 0
43 1 2 725 28 754 100 0
43 5 2 27 100 66 208 0
44 1 2 722 28 752 101 0
44 5 2 30 99 70 207 0
45 1 2 720 28 750 100 0
45 5 2 32 98 72 207 0
46 1 2 720 27 750 100 0
46 5 2 35 98 76 204 0
47 1 2 718 26 750 102 0
47 5 2 39 97 82 204 0
48 1 2 717 25 748 102 0
48 5 2 50 99 93 203 0
49 1 2 716 24 747 101 0
49 5 2 55 101 99 202 0
50 1 2 715 23 745 100 0
50 5 2 58 101 103 202 0
51 1 2 714 23 743 98 0
51 5 2 60 101 105 202 0
52 1 2 713 23 741 98 0
52 5 2 63 100 109 202 0
53 1 2 713 19 741 90 0
53 5 2 66 100 110 201 0
54 1 2 714 21 737 82 0
54 5 2 69 102 111 199 0
55 1 2 713 20 736 80 0
55 5 2 72 105 113 198 0
56 1 2 705 19 732 86 0
56 5 2 78 103 121 199 0
57 1 2 705 18 730 85 0
57 5 2 80 96 126 198 0
58 1 2 705 17 729 82 0
58 5 2 84 95 131 199 0
59 1 2 703 17 729 84 0
59 5 2 86 91 136 199 0
60 1 2 701 16 728 86 0
60 5 2 93 96 142 199 0
61 1 2 701 16 727 86 0
61 5 2 95 94 146 199 0
62 1 2 699 17 726 87 0
62 5 2 98 96 148 199 0
63 1 2 693 18 722 90 0
63 5 2 99 96 150 199 0
64 1 2 688 15 719 91 0
64 5 2 101 96 152 197 0
65 1 2 686 15 717 90 0
65 5 2 103 95 153 196 0
66 1 2 686 14 716 89 0
66 5 2 104 94 154 197 0
67 1 2 686 14 716 87 0
67 5 2 109 94 158 197 0
68 1 2 685 15 714 86 0
68 5 2 113 92 162 197 0
69 1 2 685 15 713 85 0
69 5 2 118 93 165 195 0
70 1 2 684 15 713 84 0
70 5 2 124 93 171 195 0
71 1 2 683 14 712 84 0
71 5 2 130 94 177 194 0
72 1 2 680 12 710 84 0
72 5 2 134 93 184 195 0
73 1 2 678 11 709 84 0
73 5 2 136 93 187 196 0
74 1 2 678 10 709 84 0
74 5 2 141 94 192 195 0
75 1 2 679 11 709 84 0
75 5 2 144 93 195 195 0
76 1 2 674 12 703 82 0
76 5 2 147 92 198 195 0
77 1 2 671 10 702 82 0
77 5 2 149 92 198 193 0
78 1 2 670 10 701 83 0
78 5 2 152 91 201 194 0
79 1 2 669 10 700 82 0
79 5 2 155 91 203 194 0
80 1 2 667 11 698 82 0
80 5 2 159 91 207 194 0
81 1 2 667 9 698 81 0
81 5 2 165 91 212 194 0
82 1 2 667 9 697 80 0
82 5 2 173 88 220 190 0
83 1 2 666 11 695 78 0
83 5 2 178 92 226 191 0
84 1 2 665 10 694 79 0
84 5 2 182 92 231 192 0
85 1 2 664 9 694 79 0
85 5 2 183 88 233 189 0
86 1 2 664 5 694 75 0
86 5 2 185 87 235 188 0
87 1 2 664 2 694 75 0
87 5 2 186 86 237 187 0
88 1 2 664 2 694 74 0
88 5 2 189 85 240 187 0
89 1 2 660 1 692 74 0
89 5 2 192 85 241 187 0
90 1 2 659 1 692 74 0
90 5 2 195 85 243 187 0
91 1 2 658 2 692 73 0
91 5 2 198 84 246 188 0
92 1 2 660 3 693 71 0
92 5 2 202 84 250 188 0
93 1 2 662 3 693 67 0
93 5 2 208 84 257 188 0
94 1 2 655 4 688 69 0
94 5 2 213 85 262 188 0
95 1 2 652 4 685 70 0
95 5 2 218 85 268 187 0
96 1 2 650 2 683 70 0
96 5 2 222 84 272 187 0
97 1 2 648 2 681 69 0
97 5 2 226 84 277 187 0
98 1 2 647 2 679 68 0
98 5 2 229 84 280 187 0
99 1 2 647 2 678 68 0
99 5 2 231 83 282 187 0
100 1 2 646 2 678 68 0
100 5 2 234 82 285 186 0
101 1 2 646 2 677 68 0
101 5 2 236 82 285 187 0
102 1 2 644 1 676 69 0
102 5 2 242 82 290 187 0
103 1 2 640 3 671 69 0
103 5 2 246 82 293 187 0
104 1 2 638 3 669 68 0
104 5 2 252 82 299 187 0
105 1 2 637 1 669 68 0
105 5 2 258 82 305 187 0
106 1 2 636 1 668 68 0
106 5 2 262 82 310 186 0
107 1 2 635 0 667 68 0
107 5 2 266 82 314 186 0
108 1 2 636 0 668 67 0
108 5 2 267 81 317 186 0
109 1 2 636 0 667 67 0
109 5 2 272 80 323 186 0
110 1 2 636 0 665 66 0
110 5 2 275 78 326 185 0
111 1 2 635 0 664 66 0
111 5 2 278 78 329 184 0
112 1 2 634 0 664 66 0
112 5 2 280 77 330 184 0
