Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 3 84 43 185 0
2 2 2 81 54 131 144 0
3 1 2 6 83 46 185 0
3 2 2 82 52 133 145 0
4 1 2 14 85 52 180 0
4 2 2 83 50 135 145 0
4 3 2 41 66 75 141 0
5 1 2 17 83 56 180 0
5 2 2 84 45 137 144 0
5 3 2 41 64 76 141 0
6 1 2 19 86 58 180 0
6 2 2 84 44 138 143 0
6 3 2 43 64 78 139 0
7 1 2 24 86 63 179 0
7 3 2 43 59 79 138 0
8 1 2 26 84 67 180 0
8 2 2 99 49 148 143 0
8 3 2 44 58 81 137 0
9 1 2 28 82 72 182 0
9 2 2 103 52 150 140 0
10 1 2 30 82 74 182 0
10 2 2 110 50 157 139 0
10 3 2 49 57 87 139 0
11 1 2 33 82 77 180 0
11 2 2 114 48 161 136 0
11 3 2 52 57 88 138 0
12 1 2 36 82 78 178 0
12 2 2 118 47 163 133 0
12 3 2 53 58 89 139 0
13 1 2 38 80 80 177 0
13 2 2 119 44 165 130 0
13 3 2 54 56 92 142 0
14 1 2 39 77 82 177 0
14 2 2 123 44 166 126 0
14 3 2 55 56 92 141 0
15 1 2 45 76 89 176 0
15 2 2 124 43 169 128 0
15 3 2 59 55 96 138 0
16 1 2 50 76 93 175 0
16 2 2 126 42 170 129 0
16 3 2 61 56 97 137 0
17 1 2 54 76 98 177 0
17 2 2 127 41 170 128 0
17 3 2 69 58 104 136 0
18 1 2 58 76 104 178 0
18 2 2 130 40 172 127 0
18 3 2 73 60 107 134 0
19 1 2 62 76 108 177 0
19 2 2 133 39 175 125 0
19 3 2 76 60 109 134 0
20 1 2 64 74 112 177 0
20 2 2 137 38 179 124 0
21 1 2 64 69 116 178 0
21 2 2 139 37 180 123 0
22 1 2 65 64 119 178 0
22 2 2 145 36 186 121 0
23 1 2 66 58 122 178 0
23 2 2 148 35 189 120 0
24 1 2 67 56 123 176 0
24 2 2 149 33 191 120 0
25 1 2 73 56 126 175 0
25 2 2 150 32 192 121 0
26 1 2 76 58 127 172 0
26 2 2 152 29 193 116 0
27 1 2 78 54 129 171 0
27 2 2 154 28 193 115 0
28 1 2 79 55 130 172 0
28 2 2 156 27 195 113 0
29 1 2 84 56 133 171 0
29 2 2 158 25 196 112 0
30 1 2 90 57 139 171 0
30 2 2 162 25 200 111 0
31 1 2 99 64 145 169 0
31 2 2 166 24 203 110 0
32 1 2 102 63 149 170 0
32 2 2 169 24 206 107 0
33 1 2 104 65 151 170 0
33 2 2 171 24 209 108 0
34 1 2 109 68 156 170 0
34 2 2 172 23 211 108 0
34 3 2 90 54 127 142 0
35 1 2 112 69 159 170 0
35 2 2 173 23 213 107 0
35 3 2 91 53 128 143 0
36 1 2 113 67 161 170 0
36 2 2 174 20 213 104 0
36 3 2 97 54 134 145 0
37 1 2 115 67 162 167 0
37 2 2 178 20 218 104 0
37 3 2 101 52 138 145 0
38 1 2 117 65 163 164 0
38 2 2 180 19 220 103 0
38 3 2 105 52 141 144 0
39 1 2 119 66 163 161 0
39 2 2 181 18 222 104 0
39 3 2 108 50 143 142 0
40 1 2 121 64 158 145 0
40 2 2 183 17 223 103 0
40 3 2 111 52 144 140 0
41 1 2 129 64 171 159 0
41 2 2 183 16 222 103 0
41 3 2 118 54 149 138 0
42 1 2 134 65 176 161 0
42 2 2 184 14 221 97 0
42 3 2 120 52 152 138 0
43 1 2 142 64 185 163 0
43 2 2 185 13 221 95 0
43 3 2 121 50 154 139 0
44 1 2 146 63 190 163 0
44 2 2 188 12 223 95 0
