Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 841 18 855 79 0
3 1 2 841 19 855 78 0
4 1 2 841 21 855 78 0
5 1 2 840 20 855 78 0
6 1 2 840 20 854 77 0
7 1 2 839 19 853 77 0
8 1 2 838 19 853 77 0
9 1 2 838 18 853 77 0
10 1 2 837 18 853 77 0
11 1 2 837 18 853 77 0
11 2 2 -1 198 67 379 0
12 2 2 0 194 70 378 0
13 2 2 1 187 73 377 0
14 2 2 -1 173 78 381 0
15 2 2 -2 165 80 386 0
16 2 2 -2 162 81 387 0
17 2 2 -2 163 81 386 0
18 1 2 835 21 851 78 0
18 2 2 -3 157 78 378 0
19 1 2 835 22 851 78 0
19 2 2 -1 153 81 379 0
20 1 2 834 24 851 79 0
20 2 2 3 150 87 377 0
21 1 2 834 23 852 79 0
21 2 2 11 149 94 373 0
22 1 2 834 23 852 79 0
22 2 2 23 149 108 372 0
23 1 2 835 24 854 78 0
23 2 2 32 147 121 373 0
24 1 2 835 24 854 78 0
24 2 2 40 147 131 373 0
24 3 2 4 144 35 363 0
25 2 2 42 143 138 375 0
25 3 2 7 142 38 362 0
26 2 2 45 141 143 372 0
26 3 2 11 142 42 355 0
27 2 2 47 142 145 372 0
27 3 2 18 142 49 347 0
28 2 2 49 144 147 372 0
28 3 2 24 133 58 340 0
29 1 2 828 31 844 76 0
29 2 2 52 147 149 369 0
29 3 2 30 132 64 331 0
30 1 2 828 32 842 75 0
30 2 2 57 144 155 369 0
30 3 2 35 132 70 329 0
31 1 2 827 33 842 75 0
31 2 2 64 142 161 366 0
31 3 2 38 131 76 326 0
32 1 2 827 33 842 75 0
32 2 2 68 141 162 363 0
32 3 2 48 134 86 323 0
33 1 2 827 34 842 76 0
33 2 2 73 140 164 361 0
33 3 2 53 132 94 323 0
34 1 2 827 33 842 76 0
34 2 2 79 140 166 357 0
34 3 2 56 130 101 324 0
35 1 2 827 34 842 76 0
35 2 2 84 139 169 356 0
35 3 2 59 129 108 326 0
36 1 2 827 34 842 76 0
36 2 2 92 139 174 355 0
36 3 2 61 128 112 325 0
37 1 2 826 33 841 76 0
37 2 2 102 140 183 353 0
37 3 2 61 129 114 325 0
38 1 2 824 32 840 76 0
38 2 2 111 141 192 352 0
38 3 2 60 131 115 325 0
38 7 2 841 22 855 79 0
39 1 2 824 32 840 76 0
39 2 2 118 142 198 349 0
39 3 2 62 130 118 322 0
39 7 2 841 21 856 80 0
40 1 2 822 32 840 77 0
40 2 2 121 142 203 350 0
40 3 2 71 128 128 320 0
40 7 2 841 22 856 81 0
41 1 2 821 32 839 77 0
41 2 2 123 143 206 351 0
41 3 2 76 125 134 319 0
41 7 2 841 22 856 82 0
42 1 2 820 30 839 78 0
42 2 2 125 142 210 352 0
42 3 2 83 126 141 317 0
42 7 2 841 22 856 81 0
43 1 2 819 30 839 78 0
43 2 2 128 138 216 356 0
43 3 2 90 126 148 314 0
43 7 2 841 22 855 81 0
44 1 2 819 29 839 78 0
44 2 2 129 137 217 350 0
44 3 2 95 124 153 313 0
44 7 2 841 22 855 81 0
45 1 2 819 29 839 78 0
45 2 2 130 133 218 346 0
45 3 2 100 132 153 303 0
45 7 2 841 24 855 81 0
46 1 2 818 29 838 78 0
46 2 2 138 123 225 342 0
46 3 2 108 126 166 313 0
46 7 2 840 24 854 81 0
47 1 2 817 29 837 78 0
47 2 2 147 125 228 333 0
47 3 2 112 122 174 317 0
47 7 2 840 25 854 81 0
48 1 2 817 30 836 78 0
48 2 2 160 128 235 327 0
48 3 2 118 119 182 319 0
48 7 2 840 26 854 81 0
49 1 2 816 28 836 78 0
49 2 2 167 129 241 328 0
49 3 2 121 121 185 319 0
49 7 2 839 25 854 80 0
50 1 2 816 28 836 79 0
50 2 2 175 129 248 328 0
50 3 2 123 120 188 318 0
50 7 2 839 26 854 80 0
51 1 2 816 28 835 77 0
51 2 2 182 127 256 329 0
51 3 2 125 122 191 321 0
51 7 2 839 33 853 82 0
52 1 2 816 28 834 77 0
52 2 2 189 128 265 328 0
52 3 2 125 120 192 321 0
52 7 2 839 37 852 83 0
53 1 2 817 29 834 76 0
53 2 2 195 129 273 327 0
53 3 2 132 121 200 320 0
53 7 2 839 38 852 83 0
54 1 2 817 29 834 76 0
54 2 2 198 128 279 329 0
54 3 2 136 120 204 318 0
54 7 2 838 40 852 84 0
55 1 2 816 29 833 75 0
55 2 2 199 124 284 331 0
55 3 2 142 120 210 315 0
55 7 2 838 39 852 83 0
56 1 2 812 27 831 79 0
56 2 2 199 124 286 330 0
56 3 2 148 119 214 310 0
56 7 2 838 40 852 83 0
57 1 2 811 26 830 80 0
57 2 2 199 122 288 330 0
57 3 2 154 119 219 306 0
57 7 2 837 39 852 83 0
58 1 2 810 26 829 80 0
58 2 2 198 121 288 327 0
58 3 2 159 120 224 304 0
58 7 2 837 39 852 84 0
59 1 2 810 25 828 80 0
59 2 2 206 120 294 324 0
59 3 2 165 117 233 308 0
59 7 2 836 39 851 83 0
60 1 2 810 26 828 80 0
60 2 2 211 121 296 322 0
60 3 2 172 116 239 305 0
60 7 2 835 39 850 84 0
61 1 2 810 27 827 80 0
61 2 2 216 121 300 319 0
61 3 2 177 115 244 304 0
61 7 2 834 39 850 84 0
62 1 2 810 27 828 80 0
62 2 2 228 122 307 317 0
62 3 2 183 116 251 303 0
62 7 2 833 39 850 84 0
63 1 2 810 28 827 79 0
63 2 2 236 122 313 315 0
63 3 2 187 115 255 302 0
63 7 2 833 39 850 85 0
64 1 2 810 29 826 78 0
64 2 2 242 120 318 316 0
64 3 2 192 118 260 301 0
64 7 2 833 39 850 85 0
65 1 2 810 30 825 77 0
65 2 2 247 121 321 315 0
65 3 2 192 116 261 301 0
65 7 2 833 39 850 84 0
66 1 2 809 30 825 79 0
66 2 2 252 120 324 314 0
66 3 2 192 116 262 300 0
66 7 2 832 39 849 83 0
67 1 2 808 30 824 79 0
67 2 2 260 121 332 312 0
67 3 2 192 115 264 300 0
67 7 2 832 39 849 83 0
68 1 2 807 29 824 79 0
68 2 2 264 121 337 313 0
68 3 2 197 112 270 297 0
68 7 2 832 39 850 83 0
69 1 2 805 29 823 79 0
69 2 2 268 123 341 314 0
69 3 2 203 112 277 294 0
69 7 2 832 39 850 83 0
70 1 2 804 28 823 80 0
70 2 2 268 121 344 316 0
70 3 2 209 111 282 291 0
70 7 2 829 39 847 83 0
71 1 2 803 28 823 80 0
71 2 2 269 118 347 317 0
71 3 2 213 109 285 288 0
71 7 2 828 39 846 83 0
72 1 2 803 26 823 80 0
72 2 2 270 117 349 317 0
72 3 2 219 108 289 286 0
72 7 2 827 39 845 83 0
73 1 2 802 26 823 80 0
73 2 2 274 116 352 315 0
73 3 2 231 110 299 282 0
73 7 2 827 39 845 83 0
74 1 2 802 26 822 80 0
74 2 2 280 116 356 313 0
74 3 2 235 108 305 284 0
74 7 2 827 39 845 83 0
75 1 2 802 28 821 80 0
75 2 2 286 113 360 310 0
75 3 2 241 109 308 281 0
75 7 2 826 39 844 83 0
76 1 2 801 28 821 80 0
76 2 2 297 115 366 305 0
76 3 2 244 107 312 281 0
76 7 2 826 40 844 84 0
77 1 2 801 27 820 80 0
77 2 2 304 117 370 302 0
77 3 2 246 104 315 284 0
77 7 2 826 40 844 84 0
78 1 2 800 27 820 80 0
78 2 2 309 115 374 302 0
