Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 585 66 634 174 0
2 2 2 767 42 793 115 0
3 1 2 583 67 632 175 0
3 2 2 765 42 792 116 0
4 1 2 579 66 629 176 0
4 2 2 765 42 791 114 0
5 1 2 576 66 625 177 0
5 2 2 764 42 790 114 0
6 1 2 574 67 623 178 0
6 2 2 764 45 789 113 0
7 1 2 572 67 620 177 0
7 2 2 764 46 789 114 0
8 1 2 571 67 620 180 0
8 2 2 758 47 783 114 0
9 1 2 571 67 619 180 0
9 2 2 756 47 781 114 0
10 1 2 566 68 613 180 0
10 2 2 755 49 779 115 0
11 1 2 563 68 609 180 0
11 2 2 755 50 779 114 0
12 1 2 560 69 606 180 0
12 2 2 753 51 777 114 0
13 1 2 557 70 603 182 0
13 2 2 752 49 776 114 0
14 1 2 554 71 600 183 0
14 2 2 750 48 775 115 0
15 1 2 551 70 597 183 0
15 2 2 749 48 775 117 0
16 1 2 549 71 595 184 0
16 2 2 748 46 775 120 0
17 1 2 546 71 592 184 0
17 2 2 747 48 773 118 0
18 1 2 543 70 589 185 0
18 2 2 746 48 772 119 0
19 1 2 541 70 587 186 0
19 2 2 750 49 773 116 0
20 1 2 539 71 585 187 0
20 2 2 749 49 772 116 0
21 1 2 533 70 579 187 0
22 1 2 529 70 576 187 0
23 1 2 526 70 572 186 0
24 1 2 522 71 569 188 0
25 1 2 518 72 566 189 0
26 1 2 515 74 563 191 0
27 1 2 513 74 561 192 0
28 1 2 511 75 559 193 0
29 1 2 512 75 560 192 0
30 1 2 508 75 556 192 0
31 1 2 505 74 554 193 0
32 1 2 497 72 547 193 0
33 1 2 494 71 543 194 0
34 1 2 489 71 539 195 0
35 1 2 487 71 537 197 0
36 1 2 485 72 535 198 0
37 1 2 483 74 532 199 0
38 1 2 480 74 529 200 0
39 1 2 476 75 526 201 0
40 1 2 472 75 522 201 0
40 5 2 694 50 715 122 0
41 1 2 466 78 516 203 0
41 5 2 693 49 714 123 0
42 1 2 463 75 512 202 0
42 5 2 691 48 713 124 0
43 1 2 460 73 509 202 0
43 5 2 690 48 713 125 0
44 1 2 456 73 505 202 0
44 5 2 689 48 713 126 0
45 1 2 451 73 500 201 0
45 5 2 689 49 713 126 0
46 1 2 447 72 496 202 0
46 5 2 686 49 710 125 0
47 1 2 444 73 491 200 0
47 5 2 685 49 709 126 0
48 1 2 439 75 489 207 0
48 5 2 683 53 707 129 0
49 1 2 432 76 483 209 0
49 5 2 681 54 706 130 0
50 1 2 426 77 479 211 0
50 5 2 680 54 706 132 0
51 1 2 422 79 474 212 0
51 5 2 679 51 707 131 0
52 1 2 421 80 472 212 0
52 5 2 674 50 703 132 0
53 1 2 418 81 469 212 0
53 5 2 672 52 702 133 0
54 1 2 415 80 466 212 0
54 5 2 671 56 700 133 0
55 1 2 413 80 463 213 0
55 5 2 669 58 698 133 0
56 1 2 409 77 461 214 0
56 5 2 669 59 697 133 0
56 6 2 698 55 722 136 0
57 1 2 405 74 458 216 0
57 5 2 667 58 696 134 0
57 6 2 697 54 722 137 0
58 1 2 399 76 451 214 0
58 5 2 665 55 695 135 0
58 6 2 692 56 717 138 0
59 1 2 393 75 446 217 0
59 5 2 664 54 694 135 0
59 6 2 690 56 715 139 0
60 1 2 389 76 441 216 0
60 5 2 663 55 692 132 0
60 6 2 688 56 714 139 0
61 1 2 385 78 437 214 0
61 5 2 662 55 691 132 0
61 6 2 688 56 714 140 0
62 1 2 381 79 434 217 0
62 5 2 657 54 687 133 0
62 6 2 688 58 714 140 0
63 1 2 378 79 431 219 0
63 5 2 654 53 685 134 0
63 6 2 687 57 713 139 0
64 1 2 373 80 426 220 0
64 5 2 652 53 683 134 0
64 6 2 685 57 711 137 0
65 1 2 364 79 420 224 0
65 5 2 651 52 683 136 0
65 6 2 684 56 710 139 0
66 1 2 363 81 417 223 0
66 5 2 650 54 682 136 0
66 6 2 682 55 710 141 0
67 1 2 359 81 413 220 0
67 5 2 649 55 680 137 0
67 6 2 681 55 708 141 0
68 1 2 355 82 408 219 0
68 5 2 647 55 678 136 0
68 6 2 679 54 707 142 0
69 1 2 352 82 404 216 0
69 5 2 646 55 676 136 0
69 6 2 678 54 707 143 0
70 1 2 350 80 401 214 0
70 5 2 641 54 672 138 0
70 6 2 679 55 707 144 0
71 1 2 346 80 399 218 0
71 5 2 638 53 670 138 0
71 6 2 675 56 703 143 0
72 1 2 335 81 388 221 0
72 5 2 636 53 668 139 0
72 6 2 672 56 702 144 0
73 1 2 327 80 382 226 0
73 5 2 634 54 667 139 0
73 6 2 670 55 701 145 0
74 1 2 320 82 375 226 0
74 5 2 633 55 666 138 0
74 6 2 668 57 699 145 0
75 1 2 315 83 371 226 0
75 5 2 631 56 665 138 0
75 6 2 667 59 698 145 0
76 1 2 312 83 369 229 0
76 5 2 630 56 664 139 0
76 6 2 666 59 697 144 0
77 1 2 308 83 365 229 0
77 5 2 629 57 664 139 0
77 6 2 663 58 695 146 0
78 1 2 304 83 362 229 0
78 5 2 627 57 663 140 0
78 6 2 662 57 694 147 0
79 1 2 297 81 355 230 0
79 5 2 626 56 662 141 0
79 6 2 660 57 692 147 0
80 1 2 293 80 351 230 0
80 5 2 624 55 660 142 0
80 6 2 656 57 688 147 0
81 1 2 290 80 347 230 0
81 5 2 621 55 656 142 0
81 6 2 653 57 686 149 0
82 1 2 289 81 344 231 0
82 5 2 620 56 654 142 0
82 6 2 651 58 683 148 0
83 1 2 285 81 339 227 0
83 5 2 619 57 651 141 0
83 6 2 650 59 682 148 0
84 1 2 282 80 336 229 0
84 5 2 617 57 649 141 0
84 6 2 648 59 680 148 0
85 1 2 276 82 330 234 0
85 5 2 614 57 646 141 0
85 6 2 646 59 679 148 0
86 1 2 266 82 322 237 0
86 5 2 612 57 644 142 0
86 6 2 644 60 678 148 0
87 1 2 261 84 316 238 0
87 5 2 610 57 643 143 0
87 6 2 645 59 678 149 0
88 1 2 255 87 310 239 0
88 5 2 606 57 640 144 0
88 6 2 644 58 678 149 0
89 1 2 251 88 306 241 0
89 5 2 603 57 638 145 0
89 6 2 643 58 677 149 0
90 1 2 247 86 303 242 0
90 5 2 602 57 637 145 0
90 6 2 639 58 674 150 0
91 1 2 242 86 297 240 0
91 5 2 601 59 635 143 0
91 6 2 636 60 671 155 0
92 1 2 239 87 294 242 0
92 5 2 599 58 634 143 0
92 6 2 635 58 669 153 0
93 1 2 238 89 292 242 0
93 5 2 599 58 633 143 0
93 6 2 633 57 667 152 0
94 1 2 230 87 283 239 0
94 5 2 597 57 631 143 0
94 6 2 633 57 665 148 0
95 1 2 227 89 276 225 0
95 5 2 594 56 629 144 0
95 6 2 633 58 663 148 0
96 1 2 215 89 268 235 0
96 5 2 591 56 627 148 0
96 6 2 631 61 663 154 0
97 1 2 208 89 263 240 0
97 5 2 588 56 625 150 0
97 6 2 629 63 663 156 0
98 1 2 204 90 260 244 0
98 5 2 586 56 624 150 0
98 6 2 628 64 662 158 0
99 1 2 196 91 253 245 0
99 5 2 585 55 624 151 0
99 6 2 624 63 660 160 0
100 1 2 192 92 250 247 0
100 5 2 584 57 623 151 0
100 6 2 622 63 659 160 0
