Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 715 143 749 218 0
2 2 2 627 87 647 142 0
2 3 2 479 25 492 68 0
2 4 2 464 25 478 67 0
2 5 2 419 114 442 192 0
2 6 2 775 158 807 226 0
3 1 2 715 142 751 219 0
3 2 2 627 87 647 141 0
3 3 2 480 26 493 68 0
3 4 2 464 25 478 67 0
3 5 2 421 114 443 192 0
3 6 2 777 157 809 227 0
4 1 2 715 144 751 221 0
4 2 2 628 89 647 143 0
4 3 2 480 27 494 69 0
4 4 2 464 25 478 68 0
4 5 2 423 114 446 193 0
4 6 2 778 157 810 227 0
5 1 2 715 144 752 223 0
5 2 2 628 91 648 144 0
5 3 2 480 27 493 69 0
5 4 2 465 26 478 68 0
5 5 2 425 115 448 194 0
5 6 2 779 157 811 228 0
6 1 2 716 145 754 224 0
6 2 2 633 92 652 144 0
6 3 2 481 27 494 70 0
6 4 2 465 26 478 69 0
6 5 2 427 117 451 196 0
6 6 2 780 156 812 227 0
6 8 2 399 4 412 35 0
7 1 2 718 146 755 225 0
7 2 2 635 92 654 142 0
7 3 2 481 26 495 70 0
7 4 2 465 26 479 69 0
7 5 2 430 118 454 196 0
7 6 2 781 156 813 228 0
7 8 2 399 4 412 35 0
8 1 2 719 147 757 225 0
8 2 2 636 92 655 142 0
8 3 2 481 26 494 70 0
8 4 2 466 27 479 69 0
8 5 2 434 117 458 194 0
8 6 2 781 156 814 230 0
8 8 2 399 3 413 35 0
9 1 2 726 147 762 224 0
9 2 2 638 93 656 142 0
9 3 2 480 26 494 71 0
9 4 2 466 27 480 69 0
9 5 2 438 116 462 191 0
9 6 2 781 157 815 231 0
9 8 2 400 3 413 36 0
10 1 2 729 148 765 224 0
10 2 2 638 92 657 144 0
10 3 2 480 26 494 70 0
10 4 2 467 27 480 69 0
10 5 2 442 116 465 186 0
10 6 2 782 157 817 232 0
11 1 2 731 149 766 224 0
11 2 2 638 93 657 144 0
11 3 2 480 26 494 70 0
11 5 2 446 117 469 184 0
11 6 2 783 158 817 233 0
12 1 2 732 148 767 224 0
12 2 2 640 93 659 145 0
12 3 2 480 26 493 71 0
12 4 2 467 26 481 70 0
12 5 2 453 117 474 181 0
12 6 2 783 158 818 234 0
13 1 2 735 149 769 224 0
13 2 2 641 91 661 146 0
13 3 2 480 26 494 71 0
13 4 2 467 26 481 71 0
13 5 2 457 117 478 182 0
13 6 2 789 158 824 236 0
14 1 2 740 153 774 227 0
14 2 2 643 92 663 146 0
14 3 2 477 26 491 71 0
14 4 2 466 26 480 71 0
14 5 2 458 119 482 193 0
14 6 2 789 156 825 236 0
15 1 2 742 154 777 230 0
15 2 2 644 92 664 147 0
15 3 2 477 25 491 71 0
15 4 2 467 26 480 71 0
15 5 2 459 119 485 196 0
15 6 2 791 156 828 237 0
16 1 2 744 154 779 233 0
16 2 2 645 93 665 146 0
16 3 2 476 24 490 72 0
16 4 2 467 26 480 72 0
16 5 2 461 120 489 198 0
16 6 2 794 157 830 237 0
17 1 2 745 156 780 234 0
17 2 2 648 93 668 147 0
17 3 2 476 25 491 72 0
17 5 2 464 120 492 197 0
17 6 2 796 158 831 236 0
18 1 2 745 155 780 235 0
18 2 2 649 97 669 151 0
18 3 2 475 26 490 73 0
18 5 2 466 120 496 199 0
18 6 2 797 158 832 237 0
19 1 2 745 157 781 236 0
19 2 2 651 99 670 153 0
19 3 2 475 26 490 74 0
19 5 2 469 121 499 198 0
19 6 2 799 158 834 237 0
20 1 2 746 158 783 238 0
20 2 2 651 100 671 154 0
20 3 2 474 26 489 73 0
20 4 2 488 28 502 74 0
20 5 2 472 122 503 197 0
20 6 2 800 157 837 239 0
21 1 2 748 159 785 238 0
21 2 2 652 101 672 155 0
21 3 2 474 26 489 73 0
21 4 2 489 28 503 75 0
21 5 2 480 123 510 196 0
21 6 2 800 157 838 241 0
22 1 2 752 160 788 237 0
22 2 2 652 100 672 156 0
22 3 2 474 26 490 73 0
22 4 2 491 28 505 75 0
22 5 2 484 122 514 197 0
22 6 2 801 160 838 242 0
23 1 2 757 160 793 238 0
23 2 2 653 101 673 155 0
23 3 2 474 26 490 73 0
23 4 2 492 28 505 74 0
23 5 2 488 119 516 193 0
23 6 2 804 160 843 244 0
24 1 2 759 161 794 237 0
24 2 2 654 99 675 156 0
24 3 2 474 26 490 73 0
24 4 2 491 28 505 75 0
24 5 2 488 119 517 196 0
24 6 2 806 166 844 248 0
25 1 2 761 162 795 238 0
25 2 2 655 98 676 156 0
25 3 2 474 26 489 74 0
25 4 2 491 28 505 75 0
25 5 2 490 120 519 198 0
25 6 2 807 169 845 249 0
26 1 2 763 161 798 238 0
26 2 2 656 97 677 156 0
26 3 2 474 27 489 74 0
