Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 654 140 709 339 0
2 2 2 572 108 627 257 0
2 3 2 639 67 664 138 0
2 4 2 814 37 838 128 0
3 1 2 657 143 714 345 0
3 2 2 568 107 624 258 0
3 3 2 639 67 663 134 0
3 4 2 814 37 838 128 0
4 1 2 661 142 721 350 0
4 2 2 561 107 618 260 0
4 3 2 638 68 661 134 0
4 4 2 809 38 827 106 0
5 1 2 667 146 727 352 0
5 2 2 558 108 617 264 0
5 3 2 636 69 659 134 0
5 4 2 806 39 824 102 0
6 1 2 670 147 731 353 0
6 2 2 557 109 617 268 0
6 3 2 633 69 657 134 0
6 4 2 804 38 822 102 0
6 6 2 816 60 837 131 0
7 1 2 674 146 736 355 0
7 2 2 556 109 617 271 0
7 3 2 627 70 652 135 0
7 4 2 802 38 821 102 0
7 6 2 814 62 837 136 0
8 1 2 682 148 744 355 0
8 2 2 556 110 618 274 0
8 3 2 625 71 650 137 0
8 4 2 800 41 821 110 0
8 6 2 813 62 837 139 0
9 1 2 694 149 755 352 0
9 2 2 556 112 618 276 0
9 3 2 624 71 650 137 0
9 4 2 800 42 820 110 0
9 6 2 812 60 837 143 0
10 1 2 700 149 762 352 0
10 2 2 556 112 618 277 0
10 3 2 622 71 648 136 0
10 4 2 798 43 818 112 0
10 6 2 811 56 838 147 0
11 1 2 707 151 769 351 0
11 2 2 556 113 618 279 0
11 3 2 621 71 647 137 0
11 4 2 797 43 818 113 0
11 6 2 806 54 835 148 0
12 1 2 711 153 774 354 0
12 2 2 556 114 619 279 0
12 3 2 618 69 645 138 0
12 4 2 796 44 818 116 0
12 6 2 806 54 833 145 0
13 1 2 714 155 779 359 0
13 2 2 557 114 619 279 0
13 3 2 616 69 643 139 0
13 4 2 795 44 816 116 0
13 6 2 806 57 832 143 0
14 1 2 718 158 785 363 0
14 2 2 557 113 620 278 0
14 3 2 615 69 642 139 0
14 4 2 793 44 813 112 0
14 6 2 804 51 833 148 0
15 1 2 720 162 790 365 0
15 2 2 557 115 619 279 0
15 3 2 613 69 640 140 0
15 4 2 792 43 811 110 0
15 6 2 804 52 833 149 0
16 1 2 721 162 796 372 0
16 2 2 557 118 619 281 0
16 3 2 611 75 635 140 0
16 4 2 791 42 810 103 0
