Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 521 145 610 351 0
2 2 2 461 148 530 347 0
2 3 2 639 162 719 355 0
2 4 2 670 56 697 141 0
2 5 2 635 51 670 143 0
3 1 2 524 147 613 353 0
3 2 2 462 148 532 347 0
3 3 2 635 165 716 358 0
3 4 2 668 56 696 142 0
3 5 2 632 51 668 143 0
3 7 2 700 65 722 141 0
4 1 2 528 148 618 358 0
4 2 2 464 152 536 358 0
4 3 2 643 171 728 374 0
4 4 2 666 56 694 143 0
4 5 2 631 51 665 142 0
4 7 2 697 57 722 142 0
5 1 2 531 148 621 358 0
5 2 2 466 155 540 363 0
5 3 2 643 175 730 380 0
5 4 2 663 54 692 144 0
5 5 2 630 51 666 144 0
5 7 2 696 52 722 144 0
6 1 2 532 149 621 359 0
6 2 2 467 156 541 365 0
6 3 2 636 177 724 378 0
6 4 2 661 53 691 144 0
6 5 2 628 50 664 145 0
6 7 2 693 52 719 144 0
7 1 2 534 151 621 358 0
7 2 2 469 158 544 369 0
7 3 2 647 178 736 383 0
7 4 2 659 53 689 146 0
7 5 2 627 50 663 146 0
7 7 2 691 53 717 144 0
8 1 2 535 152 620 358 0
8 2 2 471 159 546 372 0
8 3 2 646 178 735 382 0
8 4 2 656 54 687 147 0
8 5 2 624 50 660 146 0
8 7 2 690 54 716 144 0
9 1 2 536 153 619 357 0
9 2 2 473 161 549 375 0
9 3 2 646 177 736 382 0
9 4 2 655 56 684 144 0
9 5 2 622 50 658 145 0
9 7 2 689 54 715 144 0
10 1 2 538 154 619 355 0
10 2 2 476 162 551 374 0
10 3 2 645 177 736 380 0
10 4 2 654 58 682 142 0
10 5 2 621 52 656 145 0
10 7 2 688 54 714 145 0
11 1 2 540 157 619 354 0
11 2 2 477 166 553 380 0
11 3 2 645 176 737 379 0
11 4 2 653 59 681 143 0
11 5 2 621 53 655 145 0
11 7 2 688 53 714 145 0
12 1 2 542 157 621 359 0
12 2 2 479 168 555 382 0
12 3 2 648 176 741 380 0
12 4 2 651 60 678 143 0
12 5 2 619 53 654 147 0
12 7 2 686 52 713 145 0
13 1 2 543 158 622 363 0
13 2 2 481 169 557 383 0
13 3 2 652 177 746 384 0
13 4 2 649 59 677 145 0
13 5 2 616 53 652 147 0
13 7 2 685 53 712 144 0
14 1 2 544 157 626 372 0
14 2 2 482 171 558 383 0
14 3 2 655 176 752 389 0
14 4 2 647 57 675 145 0
14 5 2 615 54 650 145 0
14 7 2 684 52 712 146 0
15 1 2 546 160 627 374 0
15 2 2 483 170 559 384 0
15 3 2 656 174 756 395 0
15 4 2 645 57 675 148 0
15 5 2 614 54 648 143 0
15 7 2 682 54 711 146 0
16 1 2 548 166 628 379 0
16 2 2 488 170 565 384 0
16 3 2 657 174 758 404 0
16 4 2 645 56 674 148 0
16 5 2 612 53 647 145 0
16 7 2 680 55 709 147 0
17 1 2 553 168 633 385 0
17 2 2 492 173 569 388 0
17 3 2 657 176 759 412 0
17 4 2 641 56 671 148 0
17 5 2 610 52 646 147 0
17 7 2 678 57 707 147 0
18 1 2 556 169 637 388 0
18 2 2 493 175 572 395 0
18 3 2 658 184 757 414 0
18 4 2 640 57 668 147 0
18 5 2 613 52 649 149 0
18 7 2 674 57 703 147 0
18 8 2 820 64 836 124 0
19 1 2 559 169 641 389 0
19 2 2 494 176 576 402 0
19 3 2 659 186 756 418 0
19 4 2 638 58 667 147 0
19 5 2 606 50 643 150 0
19 7 2 672 58 701 147 0
19 8 2 819 63 835 124 0
20 1 2 564 168 645 390 0
20 2 2 496 177 580 406 0
20 3 2 658 188 755 420 0
20 4 2 637 58 665 148 0
20 5 2 602 50 640 150 0
20 7 2 671 59 700 149 0
20 8 2 818 63 836 126 0
21 1 2 566 168 648 390 0
21 2 2 498 180 582 410 0
21 3 2 657 189 752 420 0
21 4 2 635 59 663 147 0
21 5 2 600 51 637 151 0
21 7 2 669 59 698 149 0
21 8 2 818 65 835 125 0
22 1 2 570 170 651 390 0
22 2 2 500 181 584 413 0
22 3 2 655 190 750 418 0
22 4 2 634 60 662 147 0
22 5 2 600 53 635 149 0
22 7 2 667 57 696 149 0
22 8 2 817 64 835 126 0
23 1 2 574 171 655 391 0
23 2 2 505 183 588 412 0
23 3 2 657 191 750 415 0
23 4 2 633 60 660 147 0
23 5 2 599 55 633 148 0
23 7 2 666 57 695 149 0
23 8 2 817 63 835 126 0
24 1 2 577 172 659 393 0
24 2 2 508 182 592 413 0
24 3 2 659 192 751 413 0
24 4 2 631 61 658 147 0
24 5 2 599 55 632 148 0
24 7 2 666 56 695 150 0
24 8 2 816 56 835 122 0
25 1 2 578 171 662 397 0
25 2 2 510 181 594 414 0
25 3 2 659 194 751 413 0
25 4 2 629 59 657 147 0
25 5 2 598 55 632 149 0
25 7 2 664 56 693 151 0
25 8 2 814 54 835 122 0
26 1 2 582 173 666 403 0
26 2 2 512 182 595 413 0
26 3 2 659 193 754 420 0
26 4 2 629 58 658 149 0
26 5 2 595 53 629 151 0
26 7 2 663 57 691 151 0
26 8 2 813 53 835 122 0
26 11 2 681 67 714 159 0
27 1 2 584 175 668 408 0
27 2 2 514 183 596 413 0
27 3 2 660 195 756 427 0
27 4 2 628 58 657 150 0
27 5 2 592 52 627 152 0
27 7 2 663 58 691 150 0
27 8 2 813 52 835 122 0
27 11 2 683 67 716 157 0
28 1 2 585 177 671 420 0
28 2 2 515 184 600 427 0
28 3 2 660 197 760 439 0
28 4 2 623 58 652 150 0
28 5 2 590 51 625 152 0
28 7 2 659 58 686 150 0
28 8 2 809 51 833 123 0
28 11 2 683 67 715 157 0
29 1 2 588 178 676 428 0
29 2 2 515 186 604 440 0
29 3 2 662 198 763 448 0
29 4 2 619 58 648 148 0
29 5 2 588 52 621 149 0
29 7 2 657 59 684 150 0
29 8 2 808 50 832 124 0
29 11 2 682 68 715 158 0
30 1 2 588 180 676 434 0
30 2 2 515 188 606 451 0
30 3 2 662 200 765 455 0
30 4 2 617 59 646 149 0
30 5 2 584 51 619 150 0
30 7 2 656 61 682 148 0
30 8 2 806 51 831 124 0
30 11 2 680 69 713 159 0
31 1 2 588 182 676 436 0
31 2 2 517 192 607 456 0
31 3 2 663 202 767 459 0
31 4 2 614 59 645 150 0
31 5 2 580 51 616 152 0
31 7 2 655 60 681 148 0
31 8 2 805 50 830 124 0
31 11 2 679 70 711 158 0
32 1 2 591 185 676 433 0
32 2 2 519 197 609 460 0
32 3 2 665 203 769 462 0
32 4 2 613 61 645 155 0
32 5 2 577 50 615 155 0
32 7 2 654 60 680 148 0
32 8 2 805 56 829 126 0
32 11 2 679 71 711 155 0
33 1 2 593 188 677 431 0
33 2 2 523 202 611 461 0
33 3 2 666 204 770 464 0
33 4 2 611 62 644 157 0
33 5 2 575 52 613 156 0
33 7 2 659 63 688 155 0
33 8 2 804 58 828 128 0
33 11 2 679 72 710 155 0
34 1 2 596 192 677 425 0
34 2 2 527 206 613 461 0
34 3 2 666 210 771 468 0
34 4 2 610 61 644 158 0
34 5 2 570 52 609 156 0
34 7 2 653 60 681 150 0
34 8 2 804 60 827 128 0
34 11 2 669 68 704 162 0
35 1 2 597 193 677 424 0
35 2 2 529 208 615 461 0
35 3 2 674 211 775 462 0
35 4 2 609 61 644 159 0
35 5 2 567 51 607 157 0
35 7 2 649 59 677 149 0
35 8 2 803 62 827 128 0
35 11 2 668 69 702 159 0
36 1 2 598 193 679 427 0
36 2 2 531 208 616 460 0
36 3 2 675 214 779 467 0
36 4 2 605 62 639 159 0
36 5 2 566 54 607 162 0
36 7 2 646 59 674 151 0
36 8 2 802 61 827 128 0
36 11 2 666 69 700 160 0
37 1 2 598 194 680 432 0
37 2 2 531 209 615 459 0
37 3 2 679 221 779 462 0
37 4 2 603 63 637 158 0
37 5 2 565 51 607 160 0
37 7 2 645 61 674 157 0
37 8 2 801 60 827 129 0
37 11 2 665 69 698 159 0
38 1 2 598 195 682 442 0
38 2 2 531 209 616 459 0
38 3 2 682 224 782 461 0
38 4 2 601 62 635 158 0
38 5 2 565 52 606 157 0
38 7 2 640 61 670 159 0
38 8 2 799 58 826 130 0
38 11 2 665 69 697 157 0
39 1 2 599 196 687 451 0
39 2 2 531 208 617 459 0
39 3 2 684 224 786 466 0
39 4 2 599 62 632 158 0
39 5 2 565 52 604 156 0
39 7 2 637 60 668 160 0
39 8 2 798 58 825 131 0
39 11 2 666 70 696 154 0
40 1 2 601 199 691 460 0
40 2 2 532 208 618 460 0
40 3 2 685 224 791 474 0
40 4 2 598 63 632 159 0
40 5 2 563 52 602 155 0
40 7 2 635 61 667 161 0
40 8 2 796 57 824 131 0
40 11 2 664 70 695 154 0
41 1 2 602 202 693 465 0
41 2 2 533 213 619 466 0
41 3 2 689 226 796 477 0
41 4 2 597 62 630 160 0
41 5 2 561 50 599 155 0
41 7 2 634 63 666 161 0
41 8 2 796 57 823 132 0
41 11 2 662 71 693 156 0
42 1 2 603 206 696 476 0
42 2 2 532 214 622 476 0
42 3 2 693 228 799 478 0
42 4 2 596 62 630 160 0
42 5 2 559 52 598 163 0
42 7 2 632 64 664 161 0
42 8 2 795 56 823 132 0
42 11 2 661 71 691 154 0
43 1 2 604 209 699 481 0
43 2 2 534 215 624 480 0
43 3 2 695 230 800 479 0
43 4 2 595 61 628 161 0
43 5 2 557 54 596 164 0
43 7 2 630 64 662 162 0
43 8 2 794 56 823 131 0
43 11 2 657 71 690 157 0
44 1 2 611 209 707 481 0
44 2 2 537 219 627 480 0
44 3 2 699 233 803 481 0
44 4 2 593 61 627 162 0
44 5 2 556 55 595 165 0
44 7 2 628 64 661 164 0
44 8 2 789 55 818 132 0
44 11 2 655 71 687 156 0
45 1 2 615 212 711 481 0
45 2 2 540 222 628 479 0
45 3 2 701 235 804 481 0
45 4 2 590 62 624 164 0
45 5 2 554 57 592 165 0
45 7 2 629 66 660 162 0
45 8 2 786 57 815 132 0
45 11 2 654 71 686 154 0
46 1 2 620 213 716 480 0
46 2 2 542 227 628 478 0
46 3 2 706 239 807 479 0
46 4 2 588 62 622 165 0
46 5 2 552 58 588 164 0
46 7 2 628 64 659 160 0
46 8 2 784 59 813 132 0
46 11 2 652 70 685 156 0
47 1 2 625 213 721 478 0
47 2 2 543 230 629 479 0
47 3 2 711 240 811 478 0
47 4 2 587 64 621 164 0
