Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 397 187 439 334 0
2 2 2 199 162 245 279 0
2 3 2 129 170 171 297 0
2 5 2 13 150 36 223 0
2 6 2 -1 154 15 227 0
3 1 2 394 187 437 334 0
3 2 2 194 161 240 279 0
3 3 2 127 171 168 296 0
3 5 2 13 150 36 221 0
3 6 2 0 157 15 228 0
4 1 2 395 194 436 333 0
4 2 2 190 162 236 278 0
4 3 2 124 170 167 296 0
4 5 2 12 150 35 221 0
4 6 2 -2 153 13 224 0
5 1 2 395 196 435 333 0
5 2 2 187 162 233 278 0
5 3 2 121 169 166 297 0
5 5 2 12 149 35 222 0
5 6 2 -2 150 13 223 0
6 1 2 392 192 433 334 0
6 2 2 184 163 230 278 0
6 3 2 119 169 165 297 0
6 5 2 12 150 34 221 0
6 6 2 -2 149 13 224 0
7 1 2 390 191 431 333 0
7 2 2 183 163 228 277 0
7 3 2 117 169 164 297 0
7 5 2 10 150 32 221 0
7 6 2 -3 148 12 224 0
8 1 2 389 191 429 331 0
8 2 2 182 164 227 277 0
8 3 2 115 168 163 295 0
8 5 2 8 152 30 220 0
9 1 2 387 187 428 329 0
9 2 2 180 164 227 278 0
9 3 2 113 168 160 295 0
9 5 2 7 150 29 218 0
10 1 2 386 185 426 326 0
10 2 2 179 163 226 278 0
10 3 2 111 168 158 293 0
10 5 2 6 149 29 218 0
11 1 2 385 185 425 324 0
11 2 2 178 162 226 280 0
11 3 2 111 167 157 293 0
11 5 2 6 149 29 219 0
12 1 2 384 185 423 321 0
12 2 2 177 162 226 281 0
12 3 2 110 166 155 292 0
12 5 2 6 150 29 218 0
13 1 2 384 187 422 318 0
13 2 2 176 161 224 279 0
13 3 2 110 167 154 291 0
13 5 2 3 150 25 219 0
14 1 2 384 190 421 316 0
14 2 2 176 162 223 278 0
14 3 2 107 167 149 291 0
14 5 2 2 152 24 219 0
15 1 2 384 194 421 316 0
15 2 2 171 162 218 277 0
15 3 2 105 167 147 291 0
15 5 2 1 151 23 219 0
16 1 2 383 194 420 315 0
16 2 2 170 162 215 276 0
16 3 2 102 167 145 291 0
16 5 2 0 149 23 219 0
17 1 2 383 197 419 314 0
17 2 2 169 161 213 274 0
17 3 2 100 168 142 291 0
17 5 2 0 147 23 219 0
18 1 2 382 195 419 313 0
18 2 2 168 161 210 274 0
18 3 2 99 168 142 291 0
18 5 2 0 149 23 218 0
19 1 2 381 195 419 314 0
19 2 2 167 161 208 274 0
19 3 2 98 168 141 291 0
19 5 2 0 151 22 218 0
20 1 2 381 197 418 313 0
20 2 2 167 161 207 274 0
20 3 2 98 169 140 290 0
20 5 2 0 152 22 218 0
21 1 2 381 195 418 312 0
21 2 2 166 162 205 273 0
21 3 2 96 169 139 290 0
21 5 2 0 152 20 217 0
22 1 2 380 192 417 309 0
22 2 2 164 163 202 271 0
22 3 2 94 170 137 290 0
22 5 2 -1 153 19 217 0
23 1 2 381 191 417 306 0
23 2 2 162 163 199 271 0
23 3 2 90 170 133 289 0
23 5 2 -1 153 18 215 0
24 1 2 381 192 416 301 0
24 2 2 160 163 199 271 0
24 3 2 87 168 129 287 0
24 5 2 -2 152 17 215 0
25 1 2 381 190 417 300 0
25 2 2 160 163 199 272 0
25 3 2 82 168 124 288 0
25 5 2 -2 151 16 214 0
26 1 2 381 190 416 299 0
26 2 2 158 163 198 273 0
26 3 2 74 168 116 287 0
26 5 2 -3 152 14 213 0
27 1 2 380 192 416 299 0
27 2 2 156 161 196 273 0
27 3 2 69 168 112 287 0
27 5 2 -3 152 13 214 0
28 1 2 381 193 417 299 0
28 2 2 152 160 192 272 0
28 3 2 65 168 108 285 0
28 5 2 -3 152 12 213 0
29 1 2 382 193 418 298 0
29 2 2 149 159 189 270 0
29 3 2 62 167 106 285 0
29 5 2 -4 152 11 213 0
30 1 2 382 193 419 299 0
30 2 2 147 159 187 270 0
30 3 2 60 167 105 284 0
31 1 2 383 193 420 299 0
