Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
2 1 2 352 62 389 192 0
3 1 2 349 63 387 192 0
4 1 2 346 63 384 191 0
5 1 2 339 63 378 193 0
6 1 2 335 63 376 194 0
7 1 2 332 63 375 196 0
8 1 2 331 63 374 197 0
9 1 2 330 63 375 198 0
10 1 2 329 64 375 199 0
11 1 2 329 63 375 199 0
12 1 2 328 63 374 198 0
13 1 2 328 64 374 197 0
14 1 2 326 65 372 196 0
15 1 2 324 65 370 196 0
16 1 2 322 65 368 196 0
17 1 2 321 65 366 196 0
18 1 2 318 65 363 196 0
19 1 2 317 65 361 197 0
20 1 2 316 65 359 197 0
21 1 2 314 65 357 198 0
21 3 2 826 82 853 181 0
22 1 2 314 65 356 199 0
22 3 2 825 83 852 180 0
23 1 2 313 65 354 199 0
23 3 2 823 84 850 179 0
24 1 2 311 65 351 198 0
24 3 2 820 86 847 178 0
25 1 2 307 66 347 199 0
25 3 2 816 86 844 177 0
26 1 2 303 66 345 201 0
26 3 2 813 86 843 179 0
27 1 2 301 66 343 202 0
27 3 2 811 86 843 178 0
28 1 2 298 65 341 204 0
28 3 2 809 86 843 178 0
29 1 2 297 65 340 205 0
29 3 2 802 84 838 180 0
30 1 2 296 66 339 205 0
30 3 2 799 83 837 181 0
31 1 2 296 66 339 205 0
31 3 2 798 83 837 182 0
32 1 2 296 67 338 204 0
32 3 2 797 84 837 183 0
33 1 2 294 67 336 205 0
33 3 2 796 87 835 183 0
34 1 2 292 67 334 203 0
34 3 2 796 87 835 184 0
35 1 2 290 69 331 202 0
35 3 2 796 88 835 185 0
36 1 2 288 69 329 201 0
36 3 2 796 89 835 185 0
37 1 2 287 69 327 202 0
37 3 2 793 87 832 185 0
38 1 2 284 69 324 202 0
38 3 2 788 86 828 183 0
39 1 2 281 69 321 202 0
39 3 2 786 84 827 184 0
40 1 2 279 69 319 201 0
40 3 2 785 84 826 185 0
40 7 2 759 82 808 175 0
41 1 2 273 69 313 202 0
41 3 2 784 86 824 186 0
41 7 2 757 83 806 175 0
42 1 2 268 68 311 204 0
42 3 2 783 93 821 188 0
42 7 2 753 81 804 175 0
43 1 2 264 67 309 206 0
43 3 2 781 96 819 189 0
43 7 2 752 80 802 174 0
44 1 2 262 67 307 207 0
44 3 2 779 97 817 190 0
44 7 2 750 79 799 173 0
45 1 2 260 67 306 207 0
45 3 2 777 98 815 190 0
45 7 2 750 78 799 172 0
46 1 2 259 67 305 207 0
46 3 2 776 93 814 186 0
46 7 2 750 76 798 171 0
47 1 2 257 71 304 209 0
47 3 2 775 96 812 188 0
47 7 2 748 77 796 173 0
48 1 2 256 73 304 210 0
48 3 2 774 97 811 188 0
48 7 2 746 78 793 175 0
49 1 2 257 69 305 207 0
49 3 2 774 96 811 189 0
49 7 2 745 79 791 177 0
50 1 2 256 73 304 209 0
50 3 2 773 96 811 190 0
