Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
27 1 2 828 102 844 233 0
28 1 2 822 94 841 234 0
29 1 2 817 78 839 234 0
30 1 2 813 71 838 234 0
31 1 2 813 72 839 233 0
32 1 2 814 74 841 232 0
33 1 2 812 74 842 231 0
34 1 2 812 75 843 230 0
35 1 2 811 74 845 231 0
36 1 2 809 73 845 233 0
37 1 2 808 73 846 234 0
38 1 2 806 71 846 233 0
39 1 2 805 70 846 231 0
40 1 2 799 69 841 230 0
41 1 2 796 67 839 228 0
42 1 2 792 65 836 229 0
43 1 2 789 65 835 228 0
44 1 2 784 66 830 228 0
45 1 2 776 66 824 225 0
46 1 2 769 64 820 226 0
47 1 2 765 64 818 227 0
48 1 2 758 64 813 227 0
49 1 2 753 65 809 225 0
50 1 2 751 65 808 223 0
51 1 2 749 65 807 223 0
52 1 2 746 62 806 224 0
53 1 2 746 56 806 220 0
54 1 2 745 54 804 216 0
55 1 2 744 51 803 215 0
56 1 2 743 50 800 212 0
57 1 2 740 55 795 210 0
58 1 2 736 54 791 210 0
59 1 2 733 56 787 209 0
60 1 2 724 54 780 209 0
61 1 2 719 56 776 206 0
62 1 2 718 58 774 204 0
63 1 2 714 55 773 207 0
64 1 2 709 54 770 208 0
65 1 2 706 54 768 208 0
66 1 2 704 54 766 207 0
67 1 2 703 54 765 205 0
68 1 2 701 52 766 206 0
69 1 2 700 51 765 206 0
70 1 2 698 50 762 205 0
71 1 2 697 50 760 204 0
72 1 2 697 50 757 201 0
73 1 2 698 48 756 199 0
74 1 2 697 47 754 198 0
75 1 2 693 48 749 200 0
76 1 2 689 47 745 201 0
77 1 2 685 47 740 199 0
78 1 2 679 49 734 198 0
79 1 2 675 49 730 197 0
80 1 2 671 49 726 196 0
81 1 2 668 48 724 196 0
82 1 2 666 47 723 196 0
83 1 2 664 46 722 196 0
84 1 2 663 45 722 196 0
85 1 2 663 43 722 196 0
86 1 2 663 42 722 195 0
87 1 2 659 42 716 192 0
88 1 2 658 42 712 188 0
89 1 2 656 42 709 187 0
90 1 2 654 42 706 187 0
91 1 2 652 42 704 187 0
92 1 2 650 41 702 184 0
93 1 2 646 41 697 183 0
94 1 2 641 41 692 182 0
95 1 2 637 40 690 181 0
96 1 2 636 42 688 181 0
97 1 2 635 43 688 181 0
98 1 2 633 39 688 185 0
99 1 2 627 39 683 183 0
100 1 2 625 39 680 182 0
101 1 2 623 39 679 182 0
102 1 2 621 39 678 182 0
103 1 2 620 39 677 181 0
104 1 2 618 39 674 179 0
105 1 2 616 39 672 179 0
106 1 2 615 35 670 176 0
107 1 2 614 35 667 174 0
108 1 2 613 33 665 174 0
109 1 2 611 32 662 174 0
110 1 2 610 32 659 174 0
111 1 2 608 34 655 172 0
112 1 2 600 33 648 172 0
113 1 2 595 33 643 172 0
114 1 2 589 33 639 173 0
115 1 2 586 33 636 172 0
116 1 2 585 34 636 172 0
117 1 2 583 34 635 172 0
118 1 2 582 33 634 171 0
119 1 2 581 33 634 171 0
120 1 2 580 32 633 171 0
121 1 2 579 32 632 170 0
122 1 2 577 31 630 170 0
123 1 2 575 31 627 168 0
124 1 2 573 31 623 166 0
125 1 2 572 31 621 167 0
126 1 2 571 30 619 166 0
127 1 2 565 30 614 167 0
128 1 2 562 29 611 168 0
129 1 2 558 28 607 167 0
